gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
2014020015,2014-10-09,53.45,3.6166666666666667,2.933333333333333,34,3,2,22,4,1,17,0,1,21,0,0,7,0,1,6,0,0,2,4,0,2,2,0,66,9,0,34,1,4,48,9,0,28,1,4,34,6,0,22,1,3,0,2,0,4,0,1,0,2,0,4,0,1,0,2,0,4,0,1,4,0,0,1,0,0,4,0,0,1,0,2,4,0,0,1,0,2
2014020031,2014-10-11,47.9,5.25,11.85,25,3,6,33,3,5,22,0,1,28,1,1,9,0,1,7,0,1,6,0,5,10,0,9,37,11,1,52,0,23,29,9,1,45,0,18,23,5,1,30,0,13,2,1,1,2,0,2,2,1,1,2,0,2,1,1,1,2,0,2,4,0,0,4,0,0,1,1,0,3,0,1,1,1,0,3,0,1
2014020046,2014-10-14,49.516666666666666,6,4.483333333333333,19,4,2,29,2,2,26,1,1,34,4,0,2,0,0,5,0,0,11,0,0,6,5,0,45,8,0,38,1,6,36,5,0,32,1,6,28,4,0,20,1,5,1,0,0,4,1,1,1,0,0,4,1,1,0,0,0,2,0,1,4,0,0,4,0,0,4,0,0,3,0,2,3,1,0,3,0,2
2014020049,2014-10-15,49.56666666666666,4,6.433333333333334,24,3,5,27,4,5,21,2,1,24,2,2,2,1,1,1,0,0,9,0,2,15,0,0,43,8,3,38,3,12,29,5,3,31,1,9,20,4,3,23,1,6,4,0,0,5,1,1,4,0,0,5,0,1,2,0,0,5,0,1,5,1,0,1,1,0,1,0,0,4,0,1,1,0,0,4,0,1
2014020061,2014-10-17,46.33333333333333,7.833333333333333,5.833333333333333,27,5,5,23,6,2,21,0,1,17,2,0,9,1,0,15,3,1,8,0,0,4,2,0,40,15,3,47,2,7,27,10,2,32,2,5,19,8,1,24,2,4,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,2,6,0,1,6,0,0,2,0,0,6,0,0,2,0,0
2014020078,2014-10-20,52,4,4,20,1,0,26,3,3,15,0,0,8,0,1,9,0,0,12,1,1,4,0,2,6,0,0,39,10,1,42,0,1,30,9,0,28,0,1,20,3,0,24,0,0,2,1,0,2,0,0,2,0,0,2,0,0,1,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2014020091,2014-10-22,53.96666666666666,2.95,3.0833333333333335,24,3,2,25,1,1,20,0,0,31,0,2,5,0,2,16,0,3,2,2,5,9,0,0,30,6,0,55,0,11,23,4,0,41,0,7,16,4,0,30,0,4,2,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,2,0,0,4,0,1,1,0,0,3,0,1,1,0,0,3,0,1
2014020104,2014-10-24,50.516666666666666,7.483333333333333,2,29,3,0,21,6,2,26,2,2,26,2,0,8,0,1,10,1,1,4,4,0,2,0,0,47,13,3,50,0,2,32,11,3,38,0,0,22,6,1,30,0,0,4,1,1,3,0,0,4,0,0,3,0,0,3,0,0,2,0,0,3,0,1,5,0,1,4,1,0,3,0,0,4,1,0,3,0,0
2014020123,2014-10-27,43.66666666666667,10.166666666666666,6.166666666666667,27,6,4,19,4,6,15,0,1,15,0,0,5,1,2,12,6,1,10,0,2,8,0,0,32,9,2,49,2,10,21,7,2,32,1,7,12,6,1,25,1,3,2,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,2,1,0,4,0,0,3,1,0,8,0,0,3,1,0,8,0,0
2014020137,2014-10-29,54,4,2,28,5,2,16,1,1,21,0,0,27,0,0,12,1,0,15,0,1,2,2,0,2,0,0,54,11,0,49,0,6,34,7,0,37,0,4,23,4,0,32,0,3,1,0,0,4,0,0,1,0,0,4,0,0,1,0,0,3,0,0,1,1,0,8,0,0,2,0,0,3,0,0,2,0,0,3,0,0
2014020163,2014-11-01,48,6,6,18,1,3,20,4,1,23,1,3,25,3,0,5,1,3,11,5,0,6,0,0,6,0,0,41,7,0,42,4,4,30,7,0,37,4,2,24,3,0,27,2,1,2,0,0,2,1,0,2,0,0,2,0,0,2,0,0,2,0,0,3,1,0,1,3,0,5,1,0,2,0,0,5,1,0,2,0,0
2014020174,2014-11-04,52,8,0,18,5,0,37,7,0,18,0,0,24,2,0,4,1,0,2,2,0,13,0,0,5,0,0,58,15,0,53,2,0,40,14,0,35,2,0,29,7,0,25,0,0,1,0,0,4,0,0,1,0,0,4,0,0,1,0,0,3,0,0,5,1,0,2,0,0,3,2,0,3,0,0,3,2,0,3,0,0
2014020187,2014-11-06,46.03333333333334,8.3,5.666666666666667,17,5,5,28,6,2,15,1,0,19,2,0,3,0,0,5,2,0,10,0,0,6,0,2,42,8,0,37,9,8,33,6,0,27,5,8,23,3,0,20,5,7,1,1,0,2,1,2,1,1,0,2,1,2,0,1,0,2,1,2,2,0,0,0,0,0,3,1,0,1,0,0,3,1,0,1,0,0
2014020197,2014-11-07,54,4,2,44,3,1,27,3,0,22,1,2,29,1,0,3,0,0,4,0,1,9,0,10,2,5,0,77,6,2,44,1,6,60,6,2,37,1,5,46,6,0,27,1,3,3,0,0,2,0,0,3,0,0,2,0,0,3,0,0,2,0,0,5,0,0,4,0,1,5,0,0,0,0,0,5,0,0,0,0,0
2014020215,2014-11-09,52,6,2,28,7,4,27,1,1,17,0,2,17,0,0,8,0,1,4,0,1,6,0,0,2,0,0,47,11,2,37,0,9,33,7,2,28,0,5,27,4,2,17,0,4,2,0,1,1,0,0,2,0,1,1,0,0,1,0,0,1,0,0,3,0,0,4,0,0,3,1,0,0,0,1,3,1,0,0,0,1
2014020227,2014-11-11,52.16666666666667,3.9166666666666665,3.9166666666666665,33,1,3,30,2,0,14,0,0,11,0,1,3,0,0,9,1,0,4,0,0,2,2,0,28,7,1,50,2,4,22,5,1,37,2,3,18,4,1,31,1,3,2,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,1,0,0,5,0,0,3,0,0,3,0,0,3,0,0,3,0,0
2014020240,2014-11-13,47.483333333333334,7.35,7.816666666666666,25,8,1,18,3,3,23,1,0,16,2,0,7,0,1,11,3,2,18,10,2,18,2,0,39,15,1,36,2,11,36,12,1,29,1,9,28,9,0,22,1,7,2,1,0,4,0,0,2,1,0,4,0,0,2,1,0,3,0,0,1,0,0,3,0,0,1,1,0,1,0,0,1,1,0,1,0,0
2014020265,2014-11-16,46.1,7.05,6.85,30,9,4,28,3,3,16,0,2,15,2,1,6,1,2,6,0,1,6,2,0,6,0,2,44,23,3,45,0,12,30,12,3,29,0,7,24,8,2,23,0,5,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,3,1,0,5,0,1,2,1,0,3,0,1,2,1,0,3,0,1
2014020279,2014-11-19,45.51666666666667,7.066666666666666,7.416666666666667,15,5,4,28,6,3,15,1,2,16,1,0,6,0,0,14,3,2,13,7,0,15,5,0,42,15,2,47,2,10,31,12,2,34,2,8,22,8,2,23,2,6,3,1,0,2,1,2,2,1,0,2,1,2,2,0,0,1,0,2,3,1,0,5,1,1,3,0,0,2,0,0,3,0,0,2,0,0
2014020294,2014-11-21,48,8,4,22,4,1,22,7,2,17,1,0,18,3,0,5,0,0,12,5,2,2,6,0,4,0,0,52,16,1,31,2,6,34,11,1,26,2,5,21,7,1,22,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,2,0,1,6,3,0,2,0,0,6,3,0,2,0,0
2014020306,2014-11-22,42.75,4,13.25,18,3,5,22,0,9,30,1,2,21,0,2,7,0,3,5,1,5,4,0,2,14,0,2,39,7,1,35,2,22,26,6,1,26,2,18,20,4,1,15,1,14,1,0,0,5,0,2,1,0,0,5,0,2,1,0,0,5,0,2,2,0,0,4,0,1,4,0,0,1,0,2,4,0,0,1,0,2
2014020319,2014-11-25,52.71666666666667,1.6833333333333333,5.6,30,2,1,31,3,7,16,2,1,20,0,0,2,0,2,4,0,1,2,0,7,11,2,0,61,4,2,56,1,8,40,2,2,42,1,6,34,1,2,32,0,2,1,0,1,3,0,0,1,0,1,3,0,0,1,0,0,2,0,0,2,0,0,5,0,0,5,1,1,6,0,0,5,1,1,6,0,0
