gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
2019020009,2019-10-03,51.21666666666667,4.783333333333333,4,19,2,1,25,2,3,18,0,1,15,0,2,9,0,0,5,2,0,6,0,0,4,0,0,40,6,0,57,1,10,30,4,0,42,1,7,22,2,0,25,1,6,1,1,0,5,0,0,1,1,0,5,0,0,1,1,0,5,0,0,3,0,0,3,0,0,2,0,0,3,0,3,2,0,0,3,0,3
2019020026,2019-10-05,42.766666666666666,7.233333333333333,10,23,4,5,22,2,3,28,1,2,22,3,2,5,1,1,5,0,0,6,0,2,12,0,0,42,7,1,40,2,14,32,5,1,30,2,10,26,4,1,24,2,6,1,1,0,3,0,1,0,1,0,2,0,1,0,1,0,2,0,1,2,0,0,5,0,0,4,0,0,2,0,1,3,1,0,2,0,1
2019020053,2019-10-10,52,4,4,25,3,2,22,3,3,24,1,0,28,1,0,6,0,1,6,0,0,6,0,0,4,2,0,60,6,3,39,1,10,42,4,3,32,1,8,34,4,2,26,1,5,2,0,0,5,0,0,1,0,0,4,0,0,1,0,0,4,0,0,8,0,0,2,1,0,2,0,0,4,0,0,2,0,0,4,0,0
2019020071,2019-10-12,55.599999999999994,0.8166666666666667,3.5833333333333335,29,1,2,27,1,3,24,1,1,14,0,0,7,0,2,2,0,1,2,0,6,10,0,2,53,1,2,47,1,4,37,1,2,38,1,3,31,1,1,32,0,3,3,1,0,5,0,2,3,1,0,4,0,2,3,1,0,4,0,1,1,0,0,0,1,1,4,0,0,1,0,0,4,0,0,1,0,0
2019020079,2019-10-14,41.633333333333326,10.183333333333334,8.183333333333334,23,4,7,22,9,2,21,1,2,15,0,1,3,0,0,7,2,3,14,0,0,10,2,0,42,21,4,39,4,7,30,14,2,28,4,6,25,9,1,18,3,5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,1,3,0,0,5,2,0,5,0,2,5,2,0,5,0,2
2019020085,2019-10-15,51.03333333333333,6,2.966666666666667,17,6,1,24,2,3,30,1,0,10,1,0,2,0,0,11,0,0,6,0,0,6,0,0,36,15,1,55,0,7,28,12,1,40,0,7,20,9,0,29,0,5,2,0,0,2,0,2,2,0,0,2,0,2,2,0,0,2,0,2,7,1,0,4,0,0,0,1,0,1,0,1,0,1,0,1,0,1
2019020099,2019-10-17,42.6,9.066666666666666,8.333333333333334,27,3,3,21,7,5,21,1,0,18,3,0,3,1,3,13,0,3,13,0,4,10,5,2,38,14,3,45,1,13,21,8,3,36,1,8,11,5,1,25,1,7,0,0,0,3,0,1,0,0,0,2,0,1,0,0,0,1,0,1,7,0,0,1,0,2,0,1,0,2,0,1,0,1,0,2,0,1
2019020125,2019-10-20,49.85,6.883333333333334,3.2666666666666666,27,6,1,24,3,3,9,1,0,14,0,0,9,0,1,7,0,0,10,0,0,4,0,0,49,10,1,64,0,3,37,9,1,47,0,3,26,7,0,31,0,2,2,2,0,2,0,1,2,2,0,2,0,1,2,2,0,0,0,1,1,1,0,2,0,0,7,0,0,6,0,1,7,0,0,6,0,1
2019020139,2019-10-22,51.9,4.1,4,18,5,2,22,0,2,12,0,0,14,0,0,5,0,0,5,1,0,6,0,2,6,0,0,52,7,0,36,1,5,34,6,0,29,1,3,24,6,0,22,1,2,2,1,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,3,0,0,1,0,0,4,1,0,1,0,0,4,1,0,1,0,0
2019020150,2019-10-24,54,4,2,21,2,1,26,2,1,12,0,1,14,0,0,9,1,0,3,1,0,4,0,0,2,0,0,51,4,0,41,1,3,36,4,0,27,1,3,23,3,0,18,1,2,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,3,0,0,3,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0
