gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
2020020011,2021-01-14,50,4,6,29,3,2,22,2,5,18,0,0,15,1,0,8,0,0,1,0,0,4,0,0,6,0,0,51,6,0,55,0,10,32,5,0,41,0,9,26,4,0,28,0,7,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,0,2,1,0,0,2,0,2
2020020026,2021-01-16,52.66666666666667,2.6666666666666665,4.666666666666667,19,0,7,28,3,0,11,0,0,16,0,0,3,0,0,3,0,1,2,0,2,6,0,0,56,6,2,49,0,10,46,6,2,35,0,7,36,6,2,26,0,7,2,0,0,5,0,0,2,0,0,4,0,0,2,0,0,2,0,0,2,0,0,3,0,1,4,1,0,4,0,1,4,1,0,4,0,1
2020020038,2021-01-18,54,2,4,22,2,1,32,2,2,10,0,1,14,0,0,2,0,0,4,0,0,12,0,10,24,0,0,43,7,1,52,2,2,32,4,0,43,1,1,26,3,0,36,1,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,2,0,0,1,0,0,5,0,0,1,0,0,5,0,0
2020020051,2021-01-19,54.5,4,1.75,13,2,0,23,2,2,15,0,0,12,0,0,2,0,0,9,0,1,4,0,0,2,0,0,39,5,1,50,0,5,29,5,1,35,0,3,21,2,1,24,0,3,2,0,0,2,0,1,2,0,0,2,0,1,2,0,0,1,0,1,2,0,0,4,0,0,1,0,0,2,0,0,1,0,0,2,0,0
2020020063,2021-01-21,53.81666666666666,6.116666666666666,2,26,2,2,22,3,0,17,0,2,28,1,0,6,0,0,4,2,0,13,0,0,2,5,0,45,5,0,58,1,3,33,5,0,45,1,3,23,2,0,34,1,2,1,1,0,3,0,0,1,1,0,3,0,0,0,1,0,3,0,0,3,0,0,3,0,0,1,0,0,5,0,0,1,0,0,5,0,0
2020020077,2021-01-23,52.93333333333334,3.283333333333333,3.783333333333333,26,1,2,26,0,4,23,0,1,22,2,0,5,0,0,3,1,0,2,0,2,6,0,0,44,3,2,44,0,4,36,3,2,36,0,3,25,1,2,30,0,2,5,0,0,1,0,1,5,0,0,1,0,1,5,0,0,1,0,1,2,0,2,1,0,0,3,0,0,2,0,0,3,0,0,2,0,0
2020020098,2021-01-26,49.900000000000006,10.55,4.55,22,4,1,17,6,4,20,1,2,13,3,1,1,0,1,6,2,0,10,0,2,6,0,0,23,12,1,55,2,8,16,9,1,45,1,7,12,9,1,28,1,2,2,0,1,3,0,0,2,0,1,3,0,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
2020020114,2021-01-28,58.916666666666664,4.083333333333333,2,22,4,0,29,0,2,27,0,0,18,0,0,5,0,2,8,1,0,10,0,0,2,4,0,54,4,1,54,3,3,45,3,1,43,2,2,28,2,1,33,1,1,1,1,0,2,0,0,1,1,0,2,0,0,1,0,0,1,0,0,3,0,0,2,0,0,4,0,0,2,0,0,4,0,0,2,0,0
2020020123,2021-01-29,51.9,3.1,5,19,0,1,20,2,5,19,1,1,14,0,0,1,0,0,6,0,1,4,0,0,6,0,0,39,3,2,51,1,11,29,2,2,32,1,9,24,1,2,24,1,7,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,5,0,1,0,0,0,5,0,1
2020020140,2021-01-31,52,4,4,18,3,2,16,1,3,38,1,0,28,2,0,8,0,1,11,0,0,4,0,2,6,0,0,44,8,2,45,2,9,32,5,2,32,2,7,27,4,2,28,2,6,1,0,0,3,0,0,1,0,0,2,0,0,1,0,0,2,0,0,6,0,0,5,0,0,2,2,0,1,0,0,2,2,0,1,0,0
2020020152,2021-02-02,50.46666666666667,4.783333333333333,4.75,18,3,3,26,2,3,10,2,0,10,0,0,7,0,1,10,1,0,6,0,0,6,0,0,41,7,1,41,1,9,29,5,1,36,1,7,22,3,1,27,1,5,2,1,0,4,0,2,2,1,0,4,0,2,1,1,0,3,0,1,1,0,0,3,0,0,1,0,0,2,0,1,1,0,0,2,0,1
2020020167,2021-02-04,49.61666666666667,6,4.383333333333334,22,4,3,24,3,1,23,0,0,13,1,0,1,0,1,8,2,0,6,0,0,6,0,0,35,4,0,52,5,7,29,4,0,39,3,4,22,3,0,22,3,3,4,0,0,2,0,1,4,0,0,2,0,1,4,0,0,2,0,1,1,0,0,4,1,0,1,0,0,4,0,0,1,0,0,4,0,0
2020020190,2021-02-07,50.3,7.366666666666666,2.3333333333333335,23,4,0,28,4,2,24,0,0,21,2,0,2,0,1,9,3,1,10,0,5,9,0,0,32,5,1,45,0,3,25,3,1,34,0,3,18,3,1,24,0,2,4,1,0,5,0,1,4,1,0,5,0,1,4,1,0,5,0,1,3,0,0,4,0,0,1,0,0,3,0,0,1,0,0,3,0,0
2020020197,2021-02-08,56,2,2,26,0,0,38,1,3,19,0,0,20,0,1,4,0,2,9,0,0,2,0,0,2,0,0,39,1,1,61,0,2,28,1,0,40,0,1,22,0,0,24,0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0
2020020218,2021-02-11,52.266666666666666,4.633333333333334,3.1,18,4,4,27,0,2,33,2,2,27,4,1,9,0,1,7,2,2,6,0,0,4,0,0,59,7,1,32,3,6,47,5,1,23,3,4,38,4,1,20,3,3,3,2,1,4,0,1,3,2,1,4,0,1,3,2,0,4,0,0,6,1,0,1,0,1,5,1,0,5,0,0,5,1,0,5,0,0
2020020233,2021-02-13,54.583333333333336,2,4,17,1,0,28,2,3,27,0,1,26,0,1,9,0,0,11,0,1,2,0,5,9,0,0,41,2,0,45,0,7,34,1,0,29,0,5,30,1,0,28,0,3,2,0,0,3,0,0,2,0,0,3,0,0,1,0,0,1,0,0,0,0,0,5,0,0,5,0,0,1,0,0,5,0,0,1,0,0
2020020255,2021-02-15,53.016666666666666,6,0.9833333333333333,28,2,0,34,4,2,28,0,0,20,0,1,4,1,0,8,0,0,6,0,0,4,0,0,53,6,1,53,3,2,44,4,1,43,3,2,35,4,1,30,2,2,3,0,0,5,0,2,3,0,0,5,0,2,3,0,0,5,0,2,1,0,0,3,0,0,6,0,0,5,0,0,6,0,0,5,0,0
2020020268,2021-02-18,58,0,2,21,0,1,29,0,1,35,0,2,23,0,0,6,0,0,8,0,0,0,0,0,2,0,0,39,0,0,59,0,1,33,0,0,44,0,1,22,0,0,32,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2020020282,2021-02-20,50.11666666666667,2,7.883333333333334,23,0,2,30,3,6,13,0,0,23,0,1,6,0,2,6,1,0,2,0,5,13,0,0,31,3,4,65,1,12,25,3,4,52,1,9,20,0,3,37,1,7,1,0,1,3,0,1,1,0,1,1,0,1,1,0,1,1,0,0,2,0,0,4,0,0,2,0,0,5,0,1,2,0,0,5,0,1
2020020304,2021-02-23,54.06666666666667,4.9,6.033333333333333,21,3,5,29,3,2,13,0,0,13,1,0,5,0,0,12,2,1,8,0,2,8,0,2,37,9,0,47,1,13,30,7,0,34,1,9,24,6,0,27,1,6,2,3,0,3,0,2,2,3,0,3,0,2,0,3,0,3,0,2,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020020316,2021-02-25,54,4,2,28,2,0,13,1,1,25,0,1,12,2,0,2,0,0,7,1,0,4,0,0,2,0,0,51,3,0,45,1,3,39,1,0,32,1,3,25,1,0,24,1,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,3,0,0,4,0,0,1,0,0,4,0,0,1,0,0
2020020332,2021-02-27,46.33333333333333,5.833333333333333,7.833333333333333,19,2,6,22,4,2,14,0,1,10,1,0,4,0,2,11,0,0,4,0,2,8,0,0,37,7,0,52,2,4,28,7,0,37,2,2,24,6,0,29,2,2,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
