gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
2019020016,2019-10-04,53.63333333333333,2.283333333333333,4.083333333333333,19,1,2,32,1,3,28,1,0,16,0,0,6,0,1,12,0,1,2,0,2,6,0,0,46,2,1,59,1,7,32,2,1,49,1,5,29,1,1,35,1,3,2,1,0,3,0,1,2,1,0,2,0,1,1,1,0,1,0,1,2,0,0,6,0,0,4,0,0,5,0,0,4,0,0,5,0,0
2019020054,2019-10-10,52.56666666666667,4,3.433333333333333,24,4,3,20,1,3,30,0,1,28,1,0,7,0,0,12,0,0,4,0,0,6,0,0,38,7,1,56,0,8,35,4,1,38,0,8,29,0,1,27,0,7,4,0,0,3,0,2,4,0,0,3,0,2,2,0,0,2,0,2,4,0,0,9,0,0,5,0,0,5,0,2,5,0,0,5,0,2
2019020069,2019-10-12,49.53333333333333,3.6166666666666667,7.633333333333334,22,2,4,26,0,3,31,2,3,27,2,0,7,0,4,17,0,1,4,0,0,8,0,0,45,3,4,47,1,5,32,2,3,33,1,4,24,2,3,28,1,4,0,1,1,2,0,1,0,1,1,2,0,1,0,1,0,2,0,1,7,0,0,4,0,0,3,1,0,5,0,0,3,1,0,5,0,0
2019020084,2019-10-14,49.15,6,4.85,24,3,0,24,2,3,35,0,1,28,1,2,9,1,0,6,1,0,8,0,0,8,0,0,54,10,0,39,0,7,40,8,0,28,0,5,28,7,0,26,0,2,3,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,1,11,0,0,1,0,0,3,3,0,2,0,0,3,3,0,2,0,0
2019020110,2019-10-18,46.7,6.066666666666666,8,15,6,3,19,3,3,30,0,2,20,2,1,7,0,2,7,1,2,6,2,0,8,0,0,42,11,3,50,1,11,29,10,3,37,1,10,22,9,2,31,1,7,2,1,0,2,0,0,2,1,0,1,0,0,1,1,0,1,0,0,8,2,0,1,1,0,4,1,0,1,0,0,4,1,0,1,0,0
2019020126,2019-10-20,49.86666666666667,10,0.13333333333333333,30,2,1,20,3,0,24,0,0,37,1,0,13,0,0,7,0,0,12,0,0,2,2,0,67,17,0,45,3,1,42,11,0,35,2,1,35,9,0,27,2,1,3,0,0,3,1,1,3,0,0,3,1,1,2,0,0,2,0,0,3,0,0,3,0,0,8,2,0,2,0,0,8,2,0,2,0,0
2019020141,2019-10-22,50.46666666666666,6.45,8.083333333333334,23,3,3,18,2,5,32,0,3,26,1,3,8,1,2,15,1,1,8,0,0,2,6,2,33,11,3,47,1,18,28,8,2,34,1,10,23,7,2,27,1,6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,8,0,0,6,0,2,0,1,1,0,0,1,1,1,0,0,0,1
2019020151,2019-10-24,51.06666666666666,6.466666666666667,2.466666666666667,13,2,1,26,4,0,22,1,1,24,2,1,5,0,0,9,2,1,8,0,0,2,2,0,50,5,0,35,2,3,33,3,0,25,2,1,23,1,0,21,1,1,1,0,0,4,0,0,1,0,0,3,0,0,1,0,0,2,0,0,5,0,0,3,0,0,2,0,0,2,0,0,2,0,0,2,0,0
2019020161,2019-10-26,52.2,6,1.8,28,2,0,15,2,3,21,1,1,15,0,0,4,0,0,7,1,0,6,0,0,4,0,0,57,11,0,46,1,7,43,5,0,38,1,6,30,2,0,26,1,4,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,1,0,2,4,0,0,6,0,0,4,0,0,5,0,0,4,0,0,5,0,0
2019020175,2019-10-27,51.400000000000006,3.3,5.3,25,2,1,22,2,5,43,0,2,34,1,0,12,0,3,14,0,0,4,0,2,8,0,0,41,4,1,49,0,14,33,4,0,35,0,8,23,3,0,32,0,7,5,0,0,1,0,0,5,0,0,1,0,0,4,0,0,1,0,0,11,0,0,6,0,0,0,0,0,4,0,2,0,0,0,4,0,2
