gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
2021020013,2021-10-14,50.2,6.633333333333334,3.1666666666666665,22,2,3,25,7,1,18,0,0,11,0,0,4,0,1,3,0,0,15,2,5,11,9,0,64,11,2,38,3,3,48,8,2,30,2,3,32,5,1,23,1,2,1,1,0,6,0,2,1,1,0,6,0,2,1,1,0,5,0,2,3,0,0,0,0,0,3,0,0,1,0,0,3,0,0,1,0,0
2021020021,2021-10-16,57.11666666666667,4,3.8833333333333333,16,0,1,17,3,3,13,1,1,14,1,0,5,0,0,3,0,0,4,0,0,4,0,0,31,6,0,47,1,5,24,4,0,38,1,4,17,4,0,29,1,3,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2021020038,2021-10-18,49.46666666666667,8.55,1.9833333333333334,18,7,3,23,4,0,11,0,1,14,1,0,8,0,0,5,2,0,6,0,10,6,0,12,36,16,0,40,3,6,31,8,0,34,3,6,18,8,0,26,2,5,3,1,0,6,0,1,3,1,0,5,0,1,3,1,0,5,0,1,2,1,0,3,1,0,4,2,0,3,0,0,4,2,0,3,0,0
2021020061,2021-10-21,51.03333333333333,8,0.9666666666666667,16,7,1,25,4,2,25,0,0,23,1,0,6,2,0,8,2,0,8,10,0,4,0,0,40,7,0,51,4,3,32,5,0,37,4,3,25,3,0,24,4,3,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,0,2,0,0,0,2,0,0,4,0,0,4,0,0,4,0,0,4,0,0
2021020077,2021-10-23,57.916666666666664,0.35,1.7333333333333334,24,0,2,30,0,0,26,0,0,37,0,0,3,0,0,8,0,0,0,0,7,9,0,0,53,0,1,45,0,3,37,0,1,31,0,3,25,0,1,22,0,2,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,4,0,0,5,0,0,1,0,0,5,0,0,1,0,0
2021020085,2021-10-25,53.56666666666666,2,4.433333333333334,20,1,3,27,2,3,33,0,0,21,1,1,14,0,0,7,0,0,9,0,0,9,4,10,33,3,0,59,1,14,24,3,0,44,1,9,18,3,0,33,1,7,3,0,0,3,0,2,3,0,0,3,0,2,2,0,0,3,0,2,1,0,0,3,0,0,1,0,0,4,0,2,1,0,0,4,0,2
2021020102,2021-10-28,47.78333333333333,5.1,7.116666666666666,24,5,5,16,3,3,16,1,2,20,1,1,2,0,1,0,0,0,19,2,7,15,5,0,42,4,2,34,0,13,36,3,2,25,0,12,22,1,2,20,0,8,1,0,0,4,0,1,1,0,0,3,0,1,0,0,0,2,0,1,1,0,1,2,0,1,2,0,0,2,0,1,2,0,0,2,0,1
2021020113,2021-10-29,46.416666666666664,4.45,9.133333333333333,18,1,4,18,2,3,18,0,1,15,1,0,7,1,3,2,2,1,6,0,0,10,2,0,33,3,2,41,2,17,17,3,1,32,1,14,13,2,1,23,1,8,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,2,1,0,2,0,1,1,0,0,2,0,1,1,0,0,2,0,1
2021020128,2021-10-31,45.71666666666667,6,8.283333333333333,15,1,4,29,3,4,24,3,1,11,2,0,5,0,0,8,2,0,6,0,2,12,0,0,28,8,1,60,2,19,23,5,1,42,2,14,18,5,0,29,1,9,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,2,0,0,2,1,0,3,0,0,2,1,0,3,0,0
2021020137,2021-11-02,54,0,6,19,0,1,28,0,5,24,0,1,23,0,0,6,0,0,4,0,0,0,0,0,6,0,0,51,0,2,52,0,14,39,0,1,38,0,11,28,0,1,28,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,4,0,0,2,0,3,4,0,0,2,0,3
