gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
2023020003,2023-10-10,41,8,11,18,7,4,16,0,4,22,3,4,16,5,0,14,0,2,10,3,0,8,0,0,21,0,0,44,14,3,51,0,20,32,9,1,33,0,15,25,3,0,23,0,10,4,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,0,0,1,0,1,2,0,1,5,1,0,6,0,3,5,1,0,6,0,3
2023020016,2023-10-12,54,2,4,22,1,2,30,0,1,15,0,1,25,0,0,9,0,0,6,0,0,7,0,0,9,0,0,54,3,4,39,1,5,35,1,4,28,1,5,28,1,3,20,1,2,4,0,0,1,0,0,4,0,0,1,0,0,4,0,0,1,0,0,3,0,1,3,1,0,4,0,0,2,0,1,4,0,0,2,0,1
2023020031,2023-10-14,44.81666666666666,9.183333333333334,6,18,7,4,23,3,1,20,1,1,26,2,1,9,0,2,5,0,0,20,0,2,15,0,2,54,14,1,41,0,8,37,13,0,31,0,4,27,11,0,19,0,4,2,2,0,1,0,0,2,2,0,1,0,0,2,2,0,1,0,0,2,2,0,0,0,0,7,0,0,3,0,0,7,0,0,3,0,0
2023020048,2023-10-17,57.46666666666667,5.033333333333333,2.5,29,5,0,32,2,3,45,2,2,23,0,0,5,1,0,8,0,0,16,2,0,12,2,0,48,16,0,53,1,3,33,11,0,34,1,2,25,9,0,23,1,2,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,0,0,2,0,0,4,0,0,3,2,0,10,0,0,3,2,0,10,0,0
2023020058,2023-10-19,55.56666666666667,2.1333333333333333,2.3,25,2,1,18,0,1,23,0,0,25,0,0,8,1,0,10,0,2,4,0,0,4,0,0,52,6,0,64,0,6,29,5,0,49,0,2,23,4,0,38,0,1,3,2,0,2,0,1,3,2,0,2,0,1,1,2,0,2,0,1,8,0,0,5,0,0,6,0,0,8,0,0,6,0,0,8,0,0
2023020071,2023-10-21,43.4,9,7.6,26,4,4,19,4,2,24,1,2,19,4,0,5,0,0,6,0,1,10,0,0,8,2,0,33,14,2,34,3,15,24,6,1,21,2,11,18,5,1,17,1,6,3,2,0,2,0,1,3,2,0,2,0,1,3,2,0,2,0,0,4,0,0,4,0,0,2,1,0,1,0,1,2,1,0,1,0,1
2023020098,2023-10-24,53.099999999999994,4.45,2.45,31,4,0,24,2,1,20,0,0,21,1,0,5,1,1,9,0,0,6,0,0,2,2,0,63,3,1,57,0,1,34,2,1,38,0,1,27,1,1,27,0,1,3,0,0,2,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,6,0,1,7,0,0,5,0,0,7,0,0,5,0,0
2023020111,2023-10-27,53.050000000000004,8,1.7833333333333334,28,3,1,17,3,0,23,0,0,24,0,0,4,0,1,10,2,2,8,0,0,2,0,0,38,10,0,54,0,2,26,6,0,37,0,2,16,5,0,23,0,1,3,0,0,3,0,1,3,0,0,2,0,0,2,0,0,2,0,0,4,0,0,7,0,1,2,0,0,1,0,0,2,0,0,1,0,0
2023020125,2023-10-28,52.18333333333334,4.816666666666666,8,18,2,3,25,4,2,22,0,1,18,1,1,4,0,1,4,1,1,11,0,0,13,0,0,51,10,1,69,0,21,40,10,1,48,0,15,22,7,1,33,0,7,2,1,0,3,0,0,1,1,0,3,0,0,0,1,0,3,0,0,4,0,0,2,0,0,5,1,0,9,0,6,5,1,0,8,0,7
2023020138,2023-10-30,51.6,5.4,8,17,5,4,29,2,8,24,0,2,19,1,1,11,0,2,7,2,1,6,0,0,8,0,0,44,3,1,53,3,17,34,2,1,42,3,9,23,1,1,31,3,5,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,7,0,0,6,1,2,6,0,0,4,0,2,7,0,0,4,0,2
