gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
2013020008,2013-10-03,55.416666666666664,2,2.5833333333333335,30,1,1,20,0,2,34,0,0,28,1,0,9,0,1,3,0,0,2,0,5,9,0,0,35,1,0,55,0,4,26,0,0,35,0,1,21,0,0,27,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,1,0,0,7,0,1,1,0,0,8,0,1
2013020025,2013-10-05,52,4,4,27,6,7,28,5,2,26,0,0,25,0,0,5,0,1,1,3,0,4,0,0,4,0,0,57,8,2,32,2,5,43,4,2,18,1,4,30,3,2,16,1,4,4,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,0,0,3,0,0,2,0,0,6,1,1,0,0,1,7,1,1,0,0,1
2013020040,2013-10-08,52.233333333333334,3.7666666666666666,4,35,3,6,22,3,2,23,0,2,16,0,0,7,0,1,6,3,0,11,0,4,13,0,0,51,7,0,50,2,8,42,5,0,37,1,6,34,3,0,27,1,6,3,2,0,2,0,0,3,2,0,2,0,0,2,2,0,2,0,0,1,0,0,4,0,0,5,0,0,5,0,1,5,0,0,5,0,1
2013020060,2013-10-11,51.833333333333336,4.033333333333333,4.133333333333334,30,3,4,19,2,0,22,0,1,25,2,0,3,0,0,1,1,0,8,0,0,4,4,2,55,9,0,42,0,9,40,9,0,33,0,8,33,6,0,25,0,5,3,0,0,4,0,2,3,0,0,4,0,1,1,0,0,3,0,1,4,0,0,2,0,1,5,0,0,2,0,0,5,0,0,2,0,0
2013020066,2013-10-12,43.3,7.266666666666667,9.433333333333334,31,4,2,21,3,9,19,1,2,19,1,0,9,0,1,9,3,1,15,10,0,15,0,0,37,18,0,26,0,20,30,16,0,18,0,14,16,10,0,10,0,8,2,3,0,2,0,2,2,3,0,2,0,2,2,3,0,2,0,2,3,0,0,2,0,1,2,1,0,0,0,0,2,1,0,0,0,0
2013020085,2013-10-15,53.166666666666664,2.8333333333333335,4,21,2,1,18,3,5,31,0,0,21,0,0,2,0,0,5,0,0,6,0,0,4,2,0,44,4,0,46,0,8,31,4,0,25,0,7,25,3,0,17,0,5,2,1,0,2,0,0,2,1,0,2,0,0,2,1,0,2,0,0,3,0,0,1,0,0,2,0,0,8,0,0,2,0,0,8,0,0
2013020099,2013-10-17,45.03333333333333,8,6.966666666666667,19,6,3,30,5,4,33,1,1,31,2,0,5,0,0,4,0,1,13,0,0,8,5,0,48,13,0,51,0,12,36,10,0,33,0,7,27,8,0,20,0,5,4,0,0,0,0,1,4,0,0,0,0,1,2,0,0,0,0,1,3,0,0,2,0,0,4,0,0,5,0,2,4,0,0,5,0,2
2013020110,2013-10-19,56.2,6.8,2,26,4,1,22,2,0,27,1,0,19,2,0,2,0,0,4,0,1,8,0,5,7,0,0,46,10,1,56,2,2,32,5,0,42,2,1,26,2,0,37,1,1,2,1,0,3,0,0,2,1,0,3,0,0,2,1,0,3,0,0,1,0,0,1,0,1,3,0,0,1,1,0,3,0,0,1,1,0
2013020127,2013-10-21,42.766666666666666,12.616666666666667,4.616666666666666,21,8,3,14,3,2,15,0,1,26,1,1,3,1,0,4,1,1,12,0,4,6,2,0,47,25,0,24,0,5,31,19,0,15,0,3,21,13,0,11,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,4,0,0,2,1,0,1,0,0,2,1,0,1,0,0
2013020149,2013-10-25,49.083333333333336,10,0.9166666666666666,37,10,1,25,2,0,25,2,0,21,3,0,1,0,0,3,3,0,10,0,0,2,0,0,46,19,0,57,1,2,37,15,0,34,1,2,31,11,0,22,1,2,3,0,0,3,0,1,3,0,0,3,0,1,2,0,0,2,0,1,1,1,0,5,0,0,5,1,0,3,0,1,5,1,0,3,0,1
2013020156,2013-10-26,49.53333333333333,4.616666666666666,5.85,26,3,4,30,5,2,25,1,0,42,1,3,4,0,0,10,1,3,13,0,0,6,7,0,49,14,1,42,3,13,39,12,1,28,3,8,28,9,1,22,2,6,0,1,0,2,1,1,0,1,0,1,1,1,0,1,0,1,0,1,2,0,0,0,0,0,3,1,0,0,0,1,3,1,0,0,0,1
2013020172,2013-10-28,47.68333333333334,4.516666666666667,7.8,27,3,2,17,1,7,20,0,0,22,0,0,5,0,0,2,1,1,11,0,2,17,0,0,47,3,0,36,2,12,39,2,0,25,2,9,28,1,0,14,1,6,3,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,6,0,0,4,0,0,6,0,0,4,0,0
2013020184,2013-10-30,55.35,2.65,2,19,3,1,26,2,2,37,1,1,30,0,0,10,0,0,3,2,0,6,0,7,7,2,2,52,3,0,46,1,5,42,2,0,29,0,5,29,2,0,20,0,3,2,1,0,2,0,0,1,1,0,2,0,0,1,1,0,2,0,0,2,0,0,4,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2013020192,2013-11-01,48.650000000000006,4.916666666666667,6.433333333333334,23,4,4,20,2,4,20,0,1,29,1,0,3,1,0,3,1,0,8,0,5,13,0,0,43,8,0,45,1,15,32,7,0,35,1,14,23,4,0,27,1,11,2,2,0,2,0,0,2,2,0,2,0,0,2,2,0,2,0,0,2,0,0,6,0,0,3,0,0,4,0,2,3,0,0,4,0,2
