gameId,gameTypeId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_neither_ev,CF_neither_pp,CF_neither_sh,CF_rush_ev,CF_rush_pp,CF_rush_sh,CF_rebound_ev,CF_rebound_pp,CF_rebound_sh,CF_both_ev,CF_both_pp,CF_both_sh,CA_neither_ev,CA_neither_pp,CA_neither_sh,CA_rush_ev,CA_rush_pp,CA_rush_sh,CA_rebound_ev,CA_rebound_pp,CA_rebound_sh,CA_both_ev,CA_both_pp,CA_both_sh,FF_neither_ev,FF_neither_pp,FF_neither_sh,FF_rush_ev,FF_rush_pp,FF_rush_sh,FF_rebound_ev,FF_rebound_pp,FF_rebound_sh,FF_both_ev,FF_both_pp,FF_both_sh,FA_neither_ev,FA_neither_pp,FA_neither_sh,FA_rush_ev,FA_rush_pp,FA_rush_sh,FA_rebound_ev,FA_rebound_pp,FA_rebound_sh,FA_both_ev,FA_both_pp,FA_both_sh,SF_neither_ev,SF_neither_pp,SF_neither_sh,SF_rush_ev,SF_rush_pp,SF_rush_sh,SF_rebound_ev,SF_rebound_pp,SF_rebound_sh,SF_both_ev,SF_both_pp,SF_both_sh,SA_neither_ev,SA_neither_pp,SA_neither_sh,SA_rush_ev,SA_rush_pp,SA_rush_sh,SA_rebound_ev,SA_rebound_pp,SA_rebound_sh,SA_both_ev,SA_both_pp,SA_both_sh,GF_neither_ev,GF_neither_pp,GF_neither_sh,GF_rush_ev,GF_rush_pp,GF_rush_sh,GF_rebound_ev,GF_rebound_pp,GF_rebound_sh,GF_both_ev,GF_both_pp,GF_both_sh,GA_neither_ev,GA_neither_pp,GA_neither_sh,GA_rush_ev,GA_rush_pp,GA_rush_sh,GA_rebound_ev,GA_rebound_pp,GA_rebound_sh,GA_both_ev,GA_both_pp,GA_both_sh,APF_neither_ev,APF_neither_pp,APF_neither_sh,APF_rush_ev,APF_rush_pp,APF_rush_sh,APF_rebound_ev,APF_rebound_pp,APF_rebound_sh,APF_both_ev,APF_both_pp,APF_both_sh,APA_neither_ev,APA_neither_pp,APA_neither_sh,APA_rush_ev,APA_rush_pp,APA_rush_sh,APA_rebound_ev,APA_rebound_pp,APA_rebound_sh,APA_both_ev,APA_both_pp,APA_both_sh,ASF_neither_ev,ASF_neither_pp,ASF_neither_sh,ASF_rush_ev,ASF_rush_pp,ASF_rush_sh,ASF_rebound_ev,ASF_rebound_pp,ASF_rebound_sh,ASF_both_ev,ASF_both_pp,ASF_both_sh,ASA_neither_ev,ASA_neither_pp,ASA_neither_sh,ASA_rush_ev,ASA_rush_pp,ASA_rush_sh,ASA_rebound_ev,ASA_rebound_pp,ASA_rebound_sh,ASA_both_ev,ASA_both_pp,ASA_both_sh,RCF_neither_ev,RCF_neither_pp,RCF_neither_sh,RCF_rush_ev,RCF_rush_pp,RCF_rush_sh,RCF_rebound_ev,RCF_rebound_pp,RCF_rebound_sh,RCF_both_ev,RCF_both_pp,RCF_both_sh,RCA_neither_ev,RCA_neither_pp,RCA_neither_sh,RCA_rush_ev,RCA_rush_pp,RCA_rush_sh,RCA_rebound_ev,RCA_rebound_pp,RCA_rebound_sh,RCA_both_ev,RCA_both_pp,RCA_both_sh
2012020270,2,2013-02-25,48.43333333333333,7.983333333333333,3.5833333333333335,27,5,2,29,5,1,36,0,1,22,0,0,3,1,0,3,1,1,13,4,0,4,5,2,36,9,1,3,0,0,2,0,0,0,0,0,39,2,5,4,0,0,1,0,0,0,0,0,28,6,1,2,0,0,2,0,0,0,0,0,25,2,3,4,0,0,1,0,0,0,0,0,18,4,0,1,0,0,2,0,0,0,0,0,16,1,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012020285,2,2013-02-27,50.483333333333334,5.1,4.416666666666667,23,2,2,26,4,4,25,0,0,22,0,0,10,0,0,5,1,0,14,2,2,9,0,12,57,5,1,0,0,0,4,0,0,0,0,0,32,4,8,3,0,0,5,0,0,0,0,0,38,4,0,0,0,0,4,0,0,0,0,0,18,1,5,2,0,0,5,0,0,0,0,0,27,4,0,0,0,0,1,0,0,0,0,0,14,0,5,2,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2012020302,2,2013-03-02,43.233333333333334,9,7.766666666666667,20,7,5,25,2,3,30,0,4,21,2,2,6,0,0,9,0,0,11,12,7,9,2,17,47,16,3,4,0,1,3,1,0,0,0,0,42,1,16,5,0,1,1,0,0,0,0,0,30,12,3,4,0,1,3,1,0,0,0,0,33,1,12,4,0,0,1,0,0,0,0,0,25,8,2,4,0,0,1,1,0,0,0,0,20,1,9,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012020329,2,2013-03-05,51.266666666666666,2.7,6.033333333333333,22,1,4,27,3,3,34,2,1,37,1,1,4,0,1,4,0,1,16,0,0,18,0,0,32,13,1,3,0,0,2,1,0,0,0,0,36,1,6,3,0,0,1,0,0,0,0,0,20,7,1,2,0,0,2,1,0,0,0,0,26,0,4,3,0,0,1,0,0,0,0,0,14,6,1,1,0,0,2,1,0,0,0,0,14,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012020342,2,2013-03-07,50.53333333333333,4.683333333333334,4.783333333333333,24,5,4,21,4,2,37,0,3,21,1,0,5,0,1,8,1,1,10,2,0,6,4,0,37,14,1,2,0,0,1,2,0,0,0,0,36,2,6,5,0,1,2,0,1,0,0,0,26,10,0,2,0,0,1,2,0,0,0,0,21,2,5,5,0,1,1,0,1,0,0,0,18,9,0,2,0,0,1,2,0,0,0,0,12,0,3,4,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2012020355,2,2013-03-09,51.31666666666667,6,2.683333333333333,23,6,2,27,2,0,40,0,1,29,1,1,2,0,0,10,0,0,11,0,0,9,0,0,39,9,2,1,0,0,2,1,0,0,1,0,60,0,4,3,0,0,1,0,0,1,0,0,24,8,1,1,0,0,2,1,0,0,0,0,38,0,3,2,0,0,1,0,0,0,0,0,16,4,0,1,0,0,2,0,0,0,0,0,24,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2012020371,2,2013-03-10,44.03333333333333,10.133333333333333,5.833333333333333,16,6,3,17,8,2,14,0,1,19,0,0,9,1,1,0,2,1,22,15,2,8,5,10,31,15,3,0,0,0,4,2,0,0,0,0,31,4,2,0,0,0,4,0,0,0,0,0,21,10,3,0,0,0,3,1,0,0,0,0,17,4,1,0,0,0,4,0,0,0,0,0,14,8,2,0,0,0,3,1,0,0,0,0,12,3,1,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
2012020389,2,2013-03-13,42.4,6.366666666666666,11.233333333333333,18,6,2,19,3,8,26,2,1,14,2,2,7,1,1,6,1,0,6,2,2,12,2,0,25,5,2,1,0,0,1,1,0,0,0,0,35,1,13,4,1,0,2,0,0,1,0,0,18,5,2,0,0,0,1,1,0,0,0,0,26,0,9,3,1,0,2,0,0,1,0,0,16,5,2,0,0,0,1,1,0,0,0,0,18,0,7,3,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
2012020402,2,2013-03-15,49.46666666666667,7.533333333333333,8,24,4,4,21,1,5,34,3,0,22,1,0,2,0,2,9,1,0,8,0,0,8,2,0,27,11,0,0,0,0,1,3,0,0,0,0,33,2,18,4,0,0,1,0,2,0,0,0,18,10,0,0,0,0,1,3,0,0,0,0,25,1,12,3,0,0,1,0,2,0,0,0,13,7,0,0,0,0,0,2,0,0,0,0,20,1,4,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
2012020423,2,2013-03-18,44,8,8,23,2,1,23,7,4,23,1,4,25,3,2,2,1,2,6,3,0,6,2,0,8,0,0,34,14,2,4,1,1,2,0,0,0,0,0,42,1,7,3,0,1,1,0,0,1,0,0,29,7,2,3,1,1,2,0,0,0,0,0,33,1,4,2,0,1,1,0,0,1,0,0,19,6,1,2,0,1,1,0,0,0,0,0,20,1,2,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012020466,2,2013-03-24,56.666666666666664,1.5,4.383333333333334,23,1,5,20,0,2,32,0,1,33,2,0,1,0,0,2,0,0,2,0,0,4,0,2,50,2,0,2,0,0,1,0,0,0,0,0,56,0,9,3,0,0,1,0,1,0,0,0,37,1,0,1,0,0,1,0,0,0,0,0,40,0,7,3,0,0,1,0,0,0,0,0,25,1,0,1,0,0,1,0,0,0,0,0,27,0,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2012020483,2,2013-03-26,54.18333333333334,0.8833333333333333,4.933333333333334,21,1,3,40,0,1,26,0,1,22,1,0,4,1,0,12,0,1,2,0,0,6,0,0,47,2,5,3,0,0,5,1,0,0,0,0,48,0,4,7,0,0,2,0,0,0,0,0,30,2,4,1,0,0,5,1,0,0,0,0,31,0,3,7,0,0,2,0,0,0,0,0,22,2,4,1,0,0,5,0,0,0,0,0,23,0,2,5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2012020493,2,2013-03-28,53.46666666666667,1.5333333333333334,10,27,3,5,20,2,8,13,0,0,31,0,0,6,0,0,6,0,1,11,0,0,8,5,2,47,6,1,3,0,0,3,1,0,0,0,0,52,0,18,3,0,0,4,0,1,0,0,0,37,6,0,2,0,0,2,1,0,0,0,0,34,0,13,2,0,0,3,0,0,0,0,0,25,6,0,2,0,0,2,1,0,0,0,0,25,0,7,1,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
2012020506,2,2013-03-30,54.516666666666666,1.4833333333333334,4,26,0,2,19,1,2,32,0,1,24,0,0,8,0,1,10,0,0,0,2,4,6,0,2,32,2,4,3,0,0,1,0,1,0,0,0,49,0,7,6,0,0,4,0,0,1,0,0,23,2,4,1,0,0,0,0,0,0,0,0,38,0,2,3,0,0,3,0,0,1,0,0,18,2,2,0,0,0,0,0,0,0,0,0,28,0,1,2,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2012020521,2,2013-03-31,45.56666666666667,6.266666666666667,9.733333333333333,16,4,5,23,3,6,21,1,2,15,1,0,5,1,2,9,1,1,8,0,7,10,0,21,41,16,3,1,0,0,5,3,2,0,0,0,45,2,13,3,0,1,2,0,1,0,0,0,31,10,1,1,0,0,3,2,2,0,0,0,33,1,11,2,0,1,0,0,1,0,0,0,21,5,1,1,0,0,2,2,2,0,0,0,19,1,6,1,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2012020539,2,2013-04-03,48,6,6,26,3,2,17,5,3,26,1,1,20,0,0,2,0,3,5,2,2,8,0,10,14,2,2,31,7,1,1,3,2,3,0,0,0,0,0,28,0,7,4,0,1,2,0,0,0,0,0,25,4,1,1,2,2,3,0,0,0,0,0,19,0,5,3,0,0,2,0,0,0,0,0,23,4,1,1,1,2,2,0,0,0,0,0,10,0,2,3,0,0,2,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2012020544,2,2013-04-04,52,6,2,22,2,4,24,4,1,29,0,0,31,3,1,3,0,0,5,0,0,6,7,0,2,7,0,38,12,2,3,2,0,1,0,0,0,0,0,53,0,4,5,0,0,1,0,0,1,0,0,30,8,2,3,2,0,0,0,0,0,0,0,37,0,4,3,0,0,1,0,0,1,0,0,20,5,2,3,1,0,0,0,0,0,0,0,22,0,2,2,0,0,1,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2012020559,2,2013-04-06,48.733333333333334,5.266666666666667,6,20,3,5,26,3,4,26,1,2,28,4,0,7,0,1,7,1,1,11,0,0,2,5,4,43,4,1,3,1,1,2,0,0,0,0,0,49,1,4,2,0,0,2,0,0,0,0,0,30,4,1,3,1,1,2,0,0,0,0,0,35,1,2,1,0,0,1,0,0,0,0,0,22,3,1,1,1,1,2,0,0,0,0,0,21,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2012020582,2,2013-04-09,55.31666666666667,2.683333333333333,2,24,2,0,22,2,1,18,0,0,18,1,0,0,0,0,6,2,1,4,0,5,7,0,0,46,2,1,2,0,0,0,0,0,0,1,0,55,1,1,0,0,0,1,0,0,0,0,0,35,2,1,1,0,0,0,0,0,0,1,0,40,1,1,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,1,0,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012020598,2,2013-04-11,45.483333333333334,4,10.516666666666667,17,4,10,19,5,5,22,0,4,22,2,0,6,1,0,6,0,2,4,0,0,12,0,10,29,7,3,2,1,0,2,1,0,0,0,0,49,1,15,3,0,0,4,0,0,0,0,0,16,5,3,1,1,0,1,1,0,0,0,0,37,1,10,1,0,0,4,0,0,0,0,0,13,5,3,1,1,0,1,1,0,0,0,0,21,1,8,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2012020610,2,2013-04-13,52,6,2,21,3,1,32,4,1,17,3,0,20,0,0,4,0,0,3,3,0,11,0,2,9,0,0,36,12,0,3,0,0,1,0,0,0,0,0,36,1,2,0,0,0,1,0,0,0,0,0,31,7,0,1,0,0,1,0,0,0,0,0,27,1,2,0,0,0,1,0,0,0,0,0,25,2,0,1,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012020626,2,2013-04-15,40.900000000000006,8.316666666666666,10.783333333333333,22,7,5,17,6,2,15,2,2,10,1,0,3,1,1,4,1,0,44,0,0,37,6,2,30,9,3,2,1,1,1,0,0,0,0,0,36,10,12,1,0,0,2,0,1,0,0,0,26,8,3,1,0,1,1,0,0,0,0,0,27,5,9,1,0,0,1,0,1,0,0,0,22,6,3,1,0,0,1,0,0,0,0,0,16,3,6,1,0,0,1,0,1,0,0,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2012020635,2,2013-04-16,47.7,2.3,10,28,4,7,23,1,6,18,0,3,18,0,1,5,0,0,6,0,1,9,0,0,8,5,2,31,6,4,1,0,1,4,0,0,0,0,0,47,0,16,2,0,1,4,0,1,0,0,0,19,6,4,0,0,1,3,0,0,0,0,0,35,0,10,2,0,1,4,0,0,0,0,0,10,5,3,0,0,1,3,0,0,0,0,0,28,0,8,1,0,0,3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
2012020648,2,2013-04-18,50,4,6,20,2,5,24,4,3,23,0,1,11,0,1,8,0,1,4,3,1,6,5,0,10,5,0,31,6,0,1,0,0,3,1,0,0,0,0,43,2,10,3,1,0,2,0,0,0,0,0,20,4,0,1,0,0,3,1,0,0,0,0,30,2,7,2,1,0,2,0,0,0,0,0,17,3,0,1,0,0,1,1,0,0,0,0,21,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2012020665,2,2013-04-20,49.366666666666674,6.316666666666666,4.316666666666666,26,5,6,23,3,2,22,0,1,18,0,0,3,1,0,3,0,0,8,0,0,2,2,2,43,10,1,4,0,0,7,3,0,0,0,0,43,1,7,2,0,0,4,0,1,0,0,0,38,6,1,4,0,0,7,2,0,0,0,0,34,1,7,2,0,0,3,0,0,0,0,0,26,3,1,4,0,0,4,0,0,0,0,0,19,1,4,2,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,2,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0
2012020684,2,2013-04-23,49.833333333333336,5.116666666666666,5.05,23,4,3,29,1,4,23,0,3,29,1,0,5,0,1,11,0,1,11,0,0,2,7,2,37,6,0,6,0,1,1,1,0,1,0,0,49,1,6,7,0,1,6,0,0,0,0,0,27,4,0,6,0,1,1,0,0,1,0,0,31,1,5,6,0,1,6,0,0,0,0,0,21,2,0,6,0,0,0,0,0,1,0,0,26,1,4,4,0,1,5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2012020694,2,2013-04-25,52.03333333333333,5.966666666666667,2,22,4,3,20,3,3,27,0,0,28,0,0,4,0,0,9,0,2,2,4,2,2,0,2,38,11,0,1,2,0,4,0,0,0,0,0,40,1,3,2,0,2,2,0,0,0,0,0,27,10,0,1,2,0,4,0,0,0,0,0,26,1,3,1,0,1,2,0,0,0,0,0,17,7,0,1,2,0,3,0,0,0,0,0,16,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2012020709,2,2013-04-27,49.3,2.35,8.35,23,0,6,24,3,4,35,0,3,31,0,2,6,0,1,5,0,1,12,2,10,18,12,0,37,1,0,3,0,1,2,0,0,0,0,0,51,1,15,4,0,0,3,0,0,0,0,0,28,1,0,3,0,1,2,0,0,0,0,0,39,1,10,3,0,0,3,0,0,0,0,0,21,0,0,3,0,0,1,0,0,0,0,0,29,1,8,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
