goaliePlayerId,gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,shooterPlayerId
8467950,2019020001,15,power-play,32,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03244072513855861,8476853
8467950,2019020001,18,power-play,46,16,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0575533927436956,8478483
8467950,2019020001,19,even-strength,64,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.07073207636811184,8478857
8467950,2019020001,21,even-strength,59,20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03938829392768714,8476853
8467950,2019020001,23,even-strength,86,-4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.07683190918503534,8479675
8467950,2019020001,24,even-strength,42,29,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02026223231835401,8475197
8467950,2019020001,25,even-strength,52,7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03883950833382648,8475197
8467950,2019020001,27,even-strength,62,-6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477341
8467950,2019020001,28,even-strength,38,-38,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.007156789636754451,8476879
8467950,2019020001,29,even-strength,76,14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06778156881295155,8477341
8467950,2019020001,31,power-play,63,31,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08300991550243865,8478483
8467950,2019020001,33,power-play,66,27,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05638803852745252,8478483
8467950,2019020001,36,power-play,70,-20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0771330481466872,8479318
8467950,2019020001,37,power-play,78,-13,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.07922048699970202,8477939
8467950,2019020001,38,power-play,32,-34,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.013753110307294267,8475197
8467950,2019020001,39,power-play,80,4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1346960817406054,8477939
8467950,2019020001,45,power-play,64,-24,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.057078941091060674,8479318
8467950,2019020001,46,power-play,38,-24,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.02233190507810775,8476853
8467950,2019020001,48,power-play,36,-31,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.025782730380270184,8475197
8467950,2019020001,50,power-play,74,-7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477341
8467950,2019020001,204,even-strength,62,-20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0290773602852024,8481624
8467950,2019020001,207,even-strength,70,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8479318
8467950,2019020001,209,even-strength,45,41,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.007640666559147039,8476853
8467950,2019020001,212,even-strength,34,-34,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.017380932325112036,8475716
8467950,2019020001,213,even-strength,75,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478857
8467950,2019020001,214,even-strength,66,-5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475197
8467950,2019020001,218,even-strength,60,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477341
8467950,2019020001,219,even-strength,41,34,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.007116542372215745,8476853
8467950,2019020001,221,even-strength,62,19,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.038436067430512734,8475166
8467950,2019020001,224,even-strength,94,-9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05237820110577478,8479318
8467950,2019020001,225,even-strength,42,24,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.046897981536597765,8474162
8467950,2019020001,246,even-strength,81,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.12152634448604929,8477939
8467950,2019020001,452,even-strength,75,-8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475197
8467950,2019020001,453,even-strength,56,-23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.017808964703021013,8475197
8467950,2019020001,454,even-strength,86,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.2757493964768707,8477512
8467950,2019020001,456,even-strength,43,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02570343332391031,8480873
8467950,2019020001,458,even-strength,64,-1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477939
8467950,2019020001,461,even-strength,65,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477939
8467950,2019020001,462,even-strength,68,11,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474162
8467950,2019020001,463,even-strength,37,-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.011829144494507983,8475197
8467950,2019020001,465,even-strength,35,-38,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.00743103697137063,8475716
8467950,2019020001,466,even-strength,45,21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01565882323722451,8480873
8467950,2019020001,467,even-strength,84,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.304626536965881,8479675
8467950,2019020001,470,even-strength,73,-7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.04999138210314519,8479318
8467950,2019020001,471,even-strength,68,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8480873
8467950,2019020001,475,even-strength,12,-10,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.003794974713636756,8476853
8467950,2019020001,480,even-strength,83,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.09946376535820456,8479318
8467950,2019020001,486,even-strength,79,-1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.11913099292243064,8477953
8467950,2019020001,493,penalty-kill,33,19,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.013164155128556945,8481624
8467950,2019020001,601,even-strength,58,17,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.061039130708995484,8475166
