goaliePlayerId,gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,shooterPlayerId
8455710,2013020016,7,even-strength,58,-16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05137951014247736,8475166
8455710,2013020016,8,even-strength,87,15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03801002032442473,8475166
8455710,2013020016,10,even-strength,76,14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05968582951583682,8473546
8455710,2013020016,17,even-strength,35,18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.013741807790952774,8473584
8455710,2013020016,21,even-strength,58,-36,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01445236166504235,8474709
8455710,2013020016,27,even-strength,81,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.13524044155114381,8473546
8455710,2013020016,29,power-play,37,13,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.033158226158426736,8468598
8455710,2013020016,30,power-play,70,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474659
8455710,2013020016,31,even-strength,52,-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474612
8455710,2013020016,37,even-strength,65,24,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03520363986327858,8474659
8455710,2013020016,38,even-strength,78,-2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.13817946560505628,8474709
8455710,2013020016,39,even-strength,81,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.15672522237484923,8470644
8455710,2013020016,41,even-strength,82,-14,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0631553844053801,8473546
8455710,2013020016,57,even-strength,63,-4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474709
8455710,2013020016,203,even-strength,43,-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8468598
8455710,2013020016,204,even-strength,84,31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.023810623862235973,8474066
8455710,2013020016,205,even-strength,74,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474066
8455710,2013020016,207,even-strength,9,33,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.002927491407822788,8475166
8455710,2013020016,214,even-strength,51,-9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474659
8455710,2013020016,221,even-strength,64,15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.048513744105020594,8470852
8455710,2013020016,222,even-strength,66,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08746221938581582,8473449
8455710,2013020016,227,even-strength,84,17,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04686903186417611,8475754
