gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,shooterPlayerId,shooterTeamId,goalieTeamId
2010020093,54,even-strength,85,-29,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0210306120483071,8470041,29,20
2010020093,66,even-strength,64,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.07724512087626864,8468535,29,20
2010020093,68,even-strength,41,-29,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471873,29,20
2010020093,81,even-strength,35,-22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01194964758376831,8470760,29,20
2010020093,94,even-strength,64,30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02432174329741805,8468484,29,20
2010020093,95,even-strength,70,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.27568736156067475,8473432,29,20
2010020093,100,power-play,41,20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0389828084433126,8468535,29,20
2010020093,251,even-strength,48,31,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.014737941540637,8470760,29,20
2010020093,254,even-strength,29,-20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8460567,29,20
2010020093,260,penalty-kill,71,-23,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471483,29,20
2010020093,266,even-strength,78,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10636347382136,8470317,29,20
2010020093,269,even-strength,72,-4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8468484,29,20
2010020093,270,even-strength,66,23,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474161,29,20
2010020093,271,even-strength,80,-13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470041,29,20
2010020093,272,even-strength,57,20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02708577914768251,8468535,29,20
2010020093,273,even-strength,78,-21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04152447564397799,8470041,29,20
2010020093,276,even-strength,78,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.12618071565897063,8474161,29,20
2010020093,280,even-strength,37,-26,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01248753331195049,8471873,29,20
2010020093,284,even-strength,55,-19,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04082061349492659,8474161,29,20
