gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,shooterPlayerId
2024020041,63,even-strength,93,-15,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.06625032424926758,8481604
2024020041,67,even-strength,83,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.10120207071304321,8479353
2024020041,68,power-play,84,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.16215741634368896,8475913
2024020041,106,even-strength,66,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.08953160047531128,8477447
2024020041,125,even-strength,76,-5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06771659851074219,8478109
2024020041,126,even-strength,86,-9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06801354885101318,8478109
2024020041,136,even-strength,35,-31,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.008125126361846924,8474565
2024020041,139,even-strength,58,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477447
2024020041,150,even-strength,69,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478403
2024020041,152,even-strength,79,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.00837641954421997,8478434
2024020041,153,even-strength,74,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.16653263568878174,8479353
2024020041,158,even-strength,79,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.19664186239242554,8476871
2024020041,160,even-strength,85,-2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.2875479459762573,8479353
2024020041,181,power-play,83,-7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.13386934995651245,8478109
2024020041,209,even-strength,76,-14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.015439152717590332,8481604
2024020041,227,even-strength,60,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478462
2024020041,229,even-strength,60,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.20252138376235962,8474565
2024020041,291,even-strength,50,-2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.134560227394104,8477964
2024020041,296,even-strength,47,-24,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477447
2024020041,297,even-strength,38,20,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,8474565
2024020041,321,even-strength,76,-13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.10204899311065674,8478434
2024020041,322,even-strength,75,-6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.09851223230361938,8481655
2024020041,335,even-strength,74,-3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.11940079927444458,8475913
2024020041,373,even-strength,79,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474565
2024020041,411,even-strength,61,-21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.014938890933990479,8481604
2024020041,414,even-strength,59,24,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03184479475021362,8481604
2024020041,440,even-strength,54,22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.006772220134735107,8477447
2024020041,505,power-play,75,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478109
2024020041,506,power-play,72,-17,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.04996848106384277,8475913
2024020041,519,power-play,40,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06936055421829224,8474565
2024020041,525,even-strength,70,-19,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03217017650604248,8482125
2024020041,528,even-strength,72,-16,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.21162325143814087,8477964
2024020041,531,even-strength,56,-1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478396
2024020041,536,even-strength,50,13,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05000787973403931,8478109
2024020041,550,even-strength,31,31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.005807459354400635,8475188
2024020041,568,even-strength,77,-21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01410287618637085,8478403
2024020041,570,even-strength,43,-23,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.037152886390686035,8479980
2024020041,576,even-strength,51,-2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10215598344802856,8481655
2024020041,582,even-strength,76,35,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0033497214317321777,8478109
2024020041,584,even-strength,27,34,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.005301475524902344,8475188
2024020041,604,even-strength,58,15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.021507441997528076,8477964
2024020041,607,even-strength,30,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01883542537689209,8477447
2024020041,608,even-strength,50,-5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477447
2024020041,609,even-strength,41,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04037332534790039,8474565
2024020041,610,even-strength,43,-18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03124988079071045,8477447
2024020041,648,power-play,55,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.08732116222381592,8478403
2024020041,649,power-play,67,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476881
2024020041,650,power-play,57,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477447
2024020041,701,power-play,84,-3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.18857187032699585,8476881
2024020041,703,power-play,81,12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.15798211097717285,8475913
2024020041,707,power-play,88,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.08825194835662842,8475913
2024020041,712,even-strength,70,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478403
2024020041,722,even-strength,77,25,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.031912386417388916,8479353
2024020041,723,even-strength,45,31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.024426639080047607,8480727
2024020041,730,even-strength,63,-13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475913
2024020041,757,even-strength,78,21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04637324810028076,8479353
2024020041,758,even-strength,28,-32,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.020462512969970703,8480727
2024020041,784,power-play,84,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478403
2024020041,787,power-play,60,-4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477447
2024020041,789,power-play,87,4,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.14060193300247192,8475913
2024020041,792,power-play,88,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.3659830689430237,8476881
2024020041,852,even-strength,58,22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.07882523536682129,8481655
2024020041,911,penalty-kill,69,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.19541208846360927,8479353
2024020041,932,even-strength,53,-41,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.008087754249572754,8480727
2024020041,942,even-strength,70,-8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.2497606873512268,8481604
2024020041,1001,power-play,75,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.2297433614730835,8476881
2024020041,1051,power-play,52,-18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.049973487854003906,8474565
2024020041,1054,power-play,60,22,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05324745178222656,8477447
2024020041,1056,power-play,80,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478403
2024020041,1058,power-play,84,-4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.16307073831558228,8476881
2024020041,1059,power-play,62,-11,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06130063533782959,8477447
2024020137,99,even-strength,74,-12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.008322000503540039,8476474
2024020137,169,even-strength,45,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.020222604274749756,8476292
2024020137,180,even-strength,57,-26,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0042577385902404785,8476474
2024020137,188,even-strength,69,17,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.09005016088485718,8478399
2024020137,192,even-strength,48,-28,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477488
2024020137,202,even-strength,64,-14,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.22208786010742188,8476462
2024020137,203,even-strength,59,-3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1710188388824463,8477508
2024020137,205,even-strength,27,16,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.017760157585144043,8475455
2024020137,207,even-strength,76,32,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.017142295837402344,8476462
2024020137,233,even-strength,47,-2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476292
2024020137,241,even-strength,43,-12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0033097267150878906,8476462
2024020137,248,even-strength,60,-24,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03164392709732056,8475287
2024020137,258,even-strength,86,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06971085071563721,8482110
2024020137,262,even-strength,85,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05388689041137695,8477073
2024020137,269,even-strength,46,29,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.00938338041305542,8480192
2024020137,274,even-strength,35,11,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.005415618419647217,8478399
2024020137,279,even-strength,55,-19,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06273794174194336,8480192
2024020137,290,even-strength,57,-9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477488
2024020137,293,even-strength,32,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05607569217681885,8479407
2024020137,301,even-strength,83,8,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.10250359773635864,8476292
2024020137,302,even-strength,88,-13,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.02064037322998047,8476462
2024020137,303,even-strength,82,-4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8482110
2024020137,364,even-strength,84,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06782907247543335,8478414
2024020137,366,even-strength,63,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477488
2024020137,367,even-strength,84,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.060342490673065186,8482110
