gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,shooterPlayerId,shooterTeamId,goalieTeamId
2021020089,69,even-strength,63,25,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02221900356843868,8478042,26,19
2021020089,71,even-strength,69,-1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470606,26,19
2021020089,72,even-strength,67,24,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03309242138387487,8470606,26,19
2021020089,79,even-strength,72,26,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02657829001323252,8476479,26,19
2021020089,83,even-strength,68,21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03728931511179092,8478042,26,19
2021020089,84,even-strength,68,-13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.04699605805804577,8471685,26,19
2021020089,85,even-strength,76,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8481600,26,19
2021020089,86,even-strength,74,-7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478042,26,19
2021020089,88,even-strength,72,23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02844163909166652,8481600,26,19
2021020089,92,even-strength,52,-18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03116698226345951,8477960,26,19
2021020089,100,penalty-kill,44,-4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05975693325383253,8471303,26,19
2021020089,252,even-strength,63,-24,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470606,26,19
2021020089,256,even-strength,43,22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01630884031633367,8481600,26,19
2021020089,258,even-strength,87,6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04205642964783437,8476479,26,19
2021020089,259,even-strength,57,11,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.0905207981016882,8480113,26,19
2021020089,263,even-strength,69,-29,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02855967118347908,8478042,26,19
2021020089,265,even-strength,78,-9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05985723042510985,8480845,26,19
2021020089,267,even-strength,81,-6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08747433600243852,8477960,26,19
2021020089,269,even-strength,69,-4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.07632951712567507,8479336,26,19
2021020089,271,power-play,42,19,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0443939030886725,8478911,26,19
2021020089,272,power-play,78,1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.26603769406591976,8470606,26,19
2021020089,273,power-play,61,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08446816251755362,8480113,26,19
2021020089,274,power-play,61,17,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05581392006550353,8481560,26,19
2021020089,275,power-play,74,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.10708069945660002,8477960,26,19
2021020089,276,even-strength,52,18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03138916145898073,8471303,26,19
2021020089,277,even-strength,41,-24,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01578256199183731,8478911,26,19
2021020089,280,even-strength,63,-2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476479,26,19
2021020089,293,even-strength,51,-13,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0406959801007468,8479998,26,19
2021020089,296,even-strength,69,20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05399941021794813,8470606,26,19
2021020089,452,even-strength,73,-11,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0652488786331097,8481560,26,19
2021020089,459,even-strength,39,-24,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01499412580266355,8478911,26,19
2021020089,460,even-strength,75,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08334079456509227,8476479,26,19
2021020089,463,power-play,54,28,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05643614234010234,8478042,26,19
