gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,shooterPlayerId,shooterTeamId,goalieTeamId
2019020009,14,even-strength,28,-35,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.00675363906469618,8474716,30,18
2019020009,38,even-strength,71,-36,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02417574357504097,8474716,30,18
2019020009,41,power-play,44,23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04236251603842754,8476856,30,18
2019020009,43,power-play,49,17,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.04693014766380837,8477942,30,18
2019020009,44,power-play,48,17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476779,30,18
2019020009,48,even-strength,35,31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01336200300377806,8475692,30,18
2019020009,50,even-strength,43,-18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476856,30,18
2019020009,201,even-strength,74,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.07605645644858931,8475692,30,18
2019020009,211,even-strength,46,-6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06726608611682525,8479316,30,18
2019020009,212,even-strength,39,-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01561852627606221,8474716,30,18
2019020009,213,even-strength,30,38,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.02082910401425703,8476463,30,18
2019020009,215,even-strength,41,28,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476463,30,18
2019020009,222,even-strength,43,-23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02191881933146281,8477987,30,18
2019020009,245,even-strength,46,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0236407784492912,8470600,30,18
2019020009,246,even-strength,85,-3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.11547768281632048,8479316,30,18
2019020009,247,even-strength,84,-13,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03223285598448406,8475722,30,18
2019020009,402,even-strength,27,-5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01963676006786357,8476856,30,18
2019020009,415,even-strength,55,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476856,30,18
2019020009,417,power-play,52,21,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0527760374012441,8474716,30,18
2019020009,418,power-play,65,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476779,30,18
2019020009,419,power-play,81,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.12026336536884012,8475722,30,18
2019020009,420,even-strength,63,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03266682718316487,8479316,30,18
2019020009,422,even-strength,60,-14,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.03632399126249444,8476856,30,18
2019020009,423,even-strength,60,-8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06646674928316842,8474716,30,18
2019020009,433,even-strength,72,-19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475692,30,18
2019020009,435,even-strength,33,-19,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01404941293531392,8477942,30,18
2019020009,441,even-strength,56,-28,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02633723839973674,8475220,30,18
2019020009,443,even-strength,87,9,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.09350634601562688,8475220,30,18
2019020009,444,even-strength,72,-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475692,30,18
2019020009,446,even-strength,69,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08899739173764583,8475722,30,18
2019020009,447,even-strength,84,-6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1156398567677542,8475722,30,18
2019020009,449,even-strength,37,-35,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02397898756929052,8479316,30,18
2019020009,601,even-strength,56,-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474716,30,18
2019020009,603,even-strength,62,-34,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02505272802100356,8477451,30,18
2019020009,604,even-strength,48,32,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01582447450741738,8470600,30,18
2019020009,611,even-strength,88,4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03438438289039481,8479316,30,18
2019020009,613,even-strength,42,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476856,30,18
2019020009,617,even-strength,63,16,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.04601529256398117,8479316,30,18
2019020009,621,even-strength,79,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475220,30,18
