gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,shooterPlayerId
2019020290,339,even-strength,35,-15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02223938803206003,8478451
2019020290,554,even-strength,85,-8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06483085170380322,8475772
2019020290,558,even-strength,41,23,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.030526608971381302,8476454
2019020290,569,even-strength,78,-35,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.020297190844498825,8479466
2019020290,571,power-play,67,-8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10850866576461889,8477934
2019020290,572,power-play,69,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.12401546460655909,8476454
2019020290,573,power-play,58,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.10524447315000543,8476454
2019020290,581,penalty-kill,-40,-20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,9.745159104369024e-4,8471729
2019020290,584,even-strength,81,11,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0953936224675851,8476326
2019020290,585,even-strength,80,-8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.062203465152832746,8478402
2019020290,587,even-strength,-25,-38,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0010850013291335851,8475178
2019020290,589,even-strength,55,19,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03956387545663574,8476326
2019020290,590,even-strength,32,-22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.02132762004772494,8478452
2019020290,594,even-strength,62,-8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8479466
2019020290,597,even-strength,81,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478402
2019020290,702,even-strength,86,18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.04096460813655226,8481638
2019020290,705,even-strength,63,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471729
2019020290,707,even-strength,77,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.1025419481701263,8476326
