gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,shooterPlayerId
2010020491,297,even-strength,60,22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8465025
2010020491,403,even-strength,57,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0801319271124309,8473914
2010020491,405,even-strength,54,-33,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02232578032437848,8471311
2010020491,406,even-strength,76,-19,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.045131370449345315,8471311
2010020491,407,even-strength,73,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.1397296185014039,8471215
2010020491,408,even-strength,74,-10,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05596099187795784,8471215
2010020491,410,even-strength,54,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471215
2010020491,412,even-strength,55,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8469760
2010020491,426,even-strength,52,-4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0453677271962288,8470543
2010020491,427,even-strength,46,17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471274
2010020491,428,even-strength,36,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.027831556855126564,8468674
2010020491,429,even-strength,44,-12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.024138100516346003,8472368
2010020491,430,even-strength,50,-32,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.015919293966726797,8471311
2010020491,436,even-strength,79,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471675
2010020491,437,even-strength,62,-8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8466393
2010020491,439,even-strength,84,-20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04483788174252353,8470171
2010020491,441,even-strength,72,-1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471274
2010020491,443,power-play,78,-21,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.049598821191784326,8471675
2010020491,449,even-strength,56,-10,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.04127337784167716,8466393
2010020491,605,power-play,78,16,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.08872267029989372,8471724
2010020491,606,power-play,65,10,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1187181874138879,8471675
2010020491,608,power-play,54,35,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.051308501604578706,8473914
2010020491,609,even-strength,12,-18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.005112449500555734,8471724
2010020491,613,even-strength,78,-8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0715332171024004,8471675
2010020491,614,even-strength,60,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.07382986216058608,8471675
2010020491,617,even-strength,73,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8472368
2010020491,618,even-strength,74,10,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.18899025047448353,8466393
2010020491,619,even-strength,72,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8466393
2010020491,620,even-strength,51,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.04439711826838948,8466393
2010020491,629,even-strength,23,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.013797831225208113,8466393
2010020491,630,even-strength,85,15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06665131207576566,8471215
2010020491,631,even-strength,81,-28,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.028520185478050176,8469760
2010020491,633,even-strength,67,-5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.11692406403103779,8472368
2010020491,637,even-strength,72,-30,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05653743399792618,8465166
