gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,shooterPlayerId,shooterTeamId,goalieTeamId
2017020019,13,even-strength,62,-23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03940874632207713,8475186,1,21
2017020019,15,power-play,57,-1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471226,1,21
2017020019,16,power-play,41,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06490353185444385,8475151,1,21
2017020019,18,power-play,79,-7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475151,1,21
2017020019,19,power-play,75,3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.1120694542354188,8474641,1,21
2017020019,23,even-strength,52,25,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02382620453177318,8471226,1,21
2017020019,25,even-strength,79,-4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.11410680646504436,8480002,1,21
2017020019,26,even-strength,58,6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08483710213360321,8471226,1,21
2017020019,27,even-strength,37,20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0147958848836248,8472382,1,21
2017020019,28,even-strength,61,-17,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.16426703324039776,8476923,1,21
2017020019,30,even-strength,61,-29,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03047675054963539,8474625,1,21
2017020019,38,even-strength,67,25,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02912261961919248,8480002,1,21
2017020019,41,even-strength,87,8,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03064929645707014,8476474,1,21
2017020019,44,power-play,84,-5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10806911885319732,8474625,1,21
2017020019,45,power-play,85,-6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.11874585416755694,8474625,1,21
2017020019,46,power-play,69,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.13336323701658542,8475151,1,21
2017020019,47,power-play,78,-7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0831118608105444,8480002,1,21
2017020019,48,power-play,79,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478401,1,21
2017020019,49,even-strength,61,16,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.04959285455071886,8475149,1,21
2017020019,50,even-strength,76,-5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8480002,1,21
2017020019,252,even-strength,69,-22,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04237524964548543,8477463,1,21
2017020019,253,even-strength,40,-20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01652174642952465,8477463,1,21
2017020019,256,even-strength,79,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.13120934215864621,8472382,1,21
2017020019,257,even-strength,76,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8480002,1,21
2017020019,265,even-strength,84,-29,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.02971418069402372,8474625,1,21
2017020019,266,even-strength,-36,22,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.00142828316421388,8475186,1,21
2017020019,275,even-strength,42,-23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01819183408749753,8477463,1,21
2017020019,277,power-play,31,-18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03807070445409457,8476923,1,21
2017020019,279,power-play,72,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478401,1,21
2017020019,280,power-play,76,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.14562034515091907,8475149,1,21
2017020019,281,power-play,68,-14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10357754543267016,8480002,1,21
2017020019,283,power-play,37,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05095317717103553,8475151,1,21
2017020019,284,power-play,85,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.2888766390550337,8474625,1,21
2017020019,290,even-strength,76,-2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478401,1,21
2017020019,291,even-strength,53,-16,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05259221581213418,8476474,1,21
2017020019,292,even-strength,57,23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02846780688782156,8476474,1,21
2017020019,294,even-strength,79,17,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05779561811208763,8475791,1,21
2017020019,296,even-strength,42,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477509,1,21
2017020019,412,even-strength,77,-4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.12124585111455984,8479407,1,21
