gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2024020005,2024-10-08,9.45,0.9333333333333333,0,4,0,0,4,0,0,6,0,0,6,0,0,1,0,0,2,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,12,0,0,1,0,0,3,0,0,10,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0
2024020016,2024-10-10,9.933333333333334,0.7333333333333333,0.3,3,0,0,6,0,0,2,0,1,6,1,1,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,12,1,0,4,0,0,2,0,0,7,1,0,0,0,0,1,0,0,5,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2024020030,2024-10-12,17.666666666666668,0.85,0.15,0,1,0,0,1,0,5,1,0,11,1,0,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,4,2,0,0,0,0,2,0,0,3,0,0,15,1,0,15,0,0,3,0,0,12,1,0,11,0,0,2,0,0,6,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2024020044,2024-10-14,12.316666666666666,3.066666666666667,0.38333333333333336,1,1,0,6,1,0,0,0,1,2,1,1,2,0,0,5,0,0,1,1,0,6,1,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,6,0,0,2,0,0,14,2,0,7,0,1,2,0,0,10,2,0,5,0,1,0,0,0,8,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0
2024020060,2024-10-16,10.9,1.0166666666666666,0.36666666666666664,3,1,0,7,3,0,0,1,0,3,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,0,1,1,0,0,6,0,0,4,0,0,4,0,0,4,0,0,6,0,0,2,0,0,12,4,0,13,0,0,2,0,0,9,3,0,10,0,0,1,0,0,6,3,0,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
2024020086,2024-10-19,10.45,1.0166666666666666,0.43333333333333335,0,0,0,5,1,0,3,0,0,5,0,0,2,0,0,5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,19,1,0,8,0,0,0,1,0,12,1,0,6,0,0,0,1,0,6,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0
2024020104,2024-10-22,15.316666666666666,1.2833333333333334,0,1,0,0,12,1,0,0,0,0,3,1,0,2,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,1,0,19,3,0,7,0,0,5,0,0,13,2,0,5,0,0,3,0,0,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0
2024020115,2024-10-24,10.883333333333333,1.6333333333333333,0,1,0,0,5,1,0,1,0,0,3,0,0,0,0,0,3,0,0,1,0,0,6,0,0,2,0,0,2,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,2,0,0,4,0,0,12,0,0,4,0,0,4,0,0,8,0,0,3,0,0,2,0,0,6,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2024020124,2024-10-26,8.733333333333333,0,0,1,0,0,4,0,0,1,0,0,3,0,0,0,0,0,6,0,0,1,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024020668,2025-01-10,13.116666666666667,1.1833333333333333,0,2,0,0,8,0,0,2,0,0,2,1,0,0,0,0,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,5,0,0,19,3,0,11,0,0,5,0,0,11,3,0,10,0,0,3,0,0,4,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,1,0,3,0,0,1,0,0,3,1,0,3,0,0
2024020680,2025-01-11,10.783333333333333,2.466666666666667,0.13333333333333333,0,0,0,3,1,0,2,0,0,8,1,1,0,0,0,1,0,0,1,0,0,8,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0,0,13,2,0,4,4,0,1,0,0,8,1,0,3,2,0,1,0,0,6,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024020704,2025-01-14,8.883333333333333,6.4,0,0,0,0,4,2,0,3,2,0,5,6,0,2,0,0,2,0,0,2,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,6,0,0,0,4,0,12,8,0,8,3,0,0,4,0,9,7,0,7,3,0,0,4,0,6,5,0,4,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,2,0,0,0,2,0,3,2,0,2,1,0
