gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2016020014,2016-10-14,10.616666666666667,0,0.6166666666666667,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,3,0,0,12,0,0,7,0,0,2,0,0,10,0,0,7,0,0,2,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016020026,2016-10-15,12.9,0,0.5333333333333333,0,0,0,5,0,1,0,0,0,4,0,0,1,0,0,5,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,10,0,0,10,0,2,3,0,0,6,0,0,8,0,2,3,0,0,4,0,0,6,0,2,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2016020043,2016-10-18,12.25,0.13333333333333333,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,2,0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,5,0,0,13,0,0,21,0,0,4,0,0,8,0,0,19,0,0,4,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2016020064,2016-10-21,11.816666666666666,1.1,0.95,0,0,0,6,1,0,0,0,0,2,0,0,0,0,0,8,0,0,3,0,0,10,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,2,0,0,4,0,2,4,0,0,9,3,0,13,0,1,4,0,0,8,2,0,13,0,1,4,0,0,7,2,0,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2016020073,2016-10-22,17.016666666666666,2.6333333333333333,0.95,1,0,0,16,1,0,0,0,0,6,3,1,1,0,0,1,0,0,2,0,0,6,0,0,1,0,1,3,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,18,3,1,23,1,0,4,1,0,11,2,1,15,1,0,3,1,0,9,2,1,8,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016020097,2016-10-26,11.5,0,1.8333333333333333,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,4,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,10,0,1,14,0,6,2,0,1,7,0,1,11,0,4,1,0,0,3,0,0,7,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016020105,2016-10-27,10.35,0,1.5,0,0,0,6,0,1,0,0,0,4,0,1,1,0,0,3,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,4,0,0,3,0,1,19,0,1,13,0,7,1,0,1,11,0,1,11,0,6,0,0,1,5,0,1,9,0,5,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,1,0,1,0,0,0,3,0,0,0,0,2
2016020122,2016-10-29,15.25,0,0,0,0,0,6,0,0,0,0,0,5,0,0,3,0,0,12,0,0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,21,0,0,23,0,0,7,0,0,19,0,0,21,0,0,5,0,0,12,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,5,0,0,5,0,0,1,0,0,4,0,0,5,0,0
2016020140,2016-11-01,11.35,0.3,2.466666666666667,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,5,0,1,2,0,0,8,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,5,0,3,0,0,11,0,0,9,0,4,3,0,0,9,0,0,5,0,3,3,0,0,7,0,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2016020155,2016-11-03,11.216666666666667,0,1.6666666666666667,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,4,0,0,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,4,0,0,3,0,0,13,0,0,6,0,2,2,0,0,8,0,0,5,0,1,2,0,0,7,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016020170,2016-11-05,16.016666666666666,2.033333333333333,1.45,0,0,0,10,2,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,5,0,0,16,4,0,13,1,2,4,0,0,13,3,0,8,1,0,3,0,0,10,1,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2016020190,2016-11-08,13.8,2.316666666666667,1.05,0,0,0,4,1,0,0,0,0,10,2,0,0,0,0,3,0,0,1,1,0,4,1,0,0,0,0,2,0,0,1,0,0,5,1,0,0,0,0,4,0,0,0,0,0,0,2,0,6,0,0,19,4,0,14,0,0,6,0,0,15,3,0,10,0,0,4,0,0,12,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2016020203,2016-11-10,13.3,0.03333333333333333,0.3333333333333333,0,0,0,4,0,1,1,0,0,3,0,0,0,0,0,4,0,0,1,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,21,0,0,12,0,0,3,0,0,19,0,0,9,0,0,2,0,0,10,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016020220,2016-11-12,12.683333333333334,0.45,0.9333333333333333,1,0,0,11,0,0,0,0,0,4,2,0,0,0,0,3,0,0,3,0,0,8,0,0,1,0,0,5,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,12,0,2,14,0,0,3,0,0,11,0,2,10,0,0,2,0,0,6,0,1,8,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2016020233,2016-11-15,17.283333333333335,0.7833333333333333,0.35,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,5,0,0,3,0,0,7,0,0,0,0,0,3,0,0,2,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,29,2,0,15,0,0,9,0,0,24,2,0,11,0,0,7,0,0,15,2,0,7,0,0,1,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016020248,2016-11-17,14.45,0.21666666666666667,1.8,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,3,0,0,6,0,0,14,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,6,0,0,0,0,0,6,2,0,6,0,0,25,0,1,15,0,5,6,0,0,20,0,1,11,0,3,5,0,0,14,0,1,7,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,4,0,0,1,0,0
