gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2016020004,2016-10-12,21.35,0.8166666666666667,2.1166666666666667,0,0,0,9,1,1,0,0,0,10,0,1,3,0,0,17,0,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,2,0,2,2,0,0,2,0,2,3,0,0,23,3,0,30,0,4,1,0,0,16,2,0,24,0,3,1,0,0,11,1,0,14,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2016020016,2016-10-14,21.366666666666667,2.2,1.8,0,0,0,19,2,1,0,0,0,11,1,4,2,0,0,13,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,0,2,0,0,0,2,0,0,2,0,4,0,0,16,3,1,17,0,4,3,0,0,10,2,0,11,0,3,1,0,0,8,0,0,6,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,3,0,0,1,0,0
2016020044,2016-10-18,13.133333333333333,4.216666666666667,2.8,0,0,0,11,2,0,0,0,0,7,3,5,1,0,0,7,0,0,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,4,0,13,9,1,8,0,7,0,2,0,9,5,1,8,0,6,0,1,0,6,3,0,6,0,6,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1
2016020058,2016-10-20,15.9,6.616666666666666,3.9166666666666665,0,0,0,9,6,0,0,0,0,11,3,3,2,0,0,9,1,1,2,0,0,3,2,0,1,0,0,2,0,0,0,1,0,3,2,0,2,0,0,2,0,0,0,0,0,4,0,0,1,3,0,25,11,1,12,2,8,1,1,0,18,6,1,9,1,5,1,1,0,12,4,1,6,0,3,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
2016020076,2016-10-22,18.216666666666665,1.3666666666666667,5.083333333333333,0,0,0,9,2,4,0,0,0,4,1,3,1,0,0,7,0,0,3,0,0,9,0,0,1,0,0,2,0,1,0,0,1,3,0,2,0,0,0,4,0,0,2,0,0,2,0,0,6,0,0,27,4,3,11,0,5,5,0,0,18,4,3,9,0,5,3,0,0,8,4,2,6,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,2,0,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
2016020092,2016-10-25,20.633333333333333,0.65,0,0,0,0,10,0,0,0,0,0,5,1,0,5,0,0,13,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,1,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,30,0,0,17,1,0,3,0,0,20,0,0,14,1,0,2,0,0,14,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2016020105,2016-10-27,16.716666666666665,1.5666666666666667,3.35,0,0,0,4,1,1,0,0,0,7,2,5,2,0,0,12,0,1,1,0,0,8,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,2,0,22,5,1,16,0,6,0,2,0,15,5,0,12,0,2,0,2,0,12,4,0,9,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,2,0,1,0,0,0,1,1,0,1,0,2
2016020118,2016-10-29,14.483333333333333,3.7666666666666666,3.4166666666666665,0,0,0,7,1,1,0,0,0,6,0,3,1,0,1,8,1,1,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,17,6,1,14,1,6,2,1,0,11,5,1,11,1,5,1,1,0,7,3,1,5,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2016020128,2016-10-30,15.433333333333334,1.1666666666666667,4.766666666666667,0,0,0,6,1,1,0,0,0,8,1,1,2,0,2,12,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,2,0,1,0,0,15,1,1,11,1,4,1,0,0,13,1,0,10,0,3,1,0,0,9,0,0,7,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016020142,2016-11-01,19.9,1.6166666666666667,2.716666666666667,0,0,0,9,1,1,0,0,0,14,3,1,2,1,2,8,1,2,1,0,0,16,0,0,0,0,0,2,0,0,2,0,0,3,0,1,0,0,0,2,0,7,4,0,0,11,0,0,7,2,0,25,4,0,13,0,3,5,2,0,17,4,0,12,0,2,5,1,0,13,3,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
