gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2022020014,2022-10-13,15.75,7.783333333333333,1.4,0,0,0,5,6,1,0,0,0,11,4,2,1,0,0,3,0,1,1,1,0,14,2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,4,0,0,0,0,0,2,0,0,3,3,0,16,19,3,16,3,0,3,3,0,12,12,3,12,3,0,1,2,0,8,7,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,4,0,2,0,0,0,1,0,2,4,0,2,0,0
2022020025,2022-10-15,15.25,6.25,0.23333333333333334,0,0,0,6,4,0,0,0,0,8,3,0,0,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,0,0,2,0,0,2,0,0,4,0,12,16,0,13,2,0,0,3,0,10,13,0,8,2,0,0,1,0,7,9,0,5,2,0,0,1,0,1,2,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,1,3,0,1,0,0
2022020071,2022-10-21,19.433333333333334,1.9333333333333333,1.9333333333333333,0,0,0,10,0,0,0,0,0,14,0,2,2,0,1,7,0,1,0,0,0,4,1,0,1,0,0,5,0,1,0,0,0,4,0,0,2,0,0,10,0,2,0,2,0,8,2,0,2,1,0,22,3,0,14,0,2,0,1,0,16,2,0,12,0,2,0,1,0,15,2,0,9,0,2,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2022020090,2022-10-23,16.4,6.25,3.45,0,0,0,5,4,2,0,0,0,5,2,1,2,0,0,3,0,1,0,0,0,8,0,0,0,0,0,2,1,0,2,0,0,2,2,0,0,0,0,6,0,0,0,0,0,2,0,0,3,2,1,18,10,1,10,0,5,2,1,0,12,7,0,5,0,5,1,1,0,8,5,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0
2022020103,2022-10-25,20.9,6.983333333333333,0.5166666666666667,0,0,0,12,4,0,0,0,0,13,3,0,1,0,0,4,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,4,1,0,27,8,0,15,3,1,3,1,0,20,6,0,13,3,1,2,0,0,14,4,0,8,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2022020112,2022-10-27,20.35,5.933333333333334,1.05,0,0,0,14,4,0,0,0,0,12,5,0,0,0,0,6,0,0,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,3,0,44,19,0,18,0,1,4,1,0,29,13,0,16,0,1,4,1,0,20,8,0,10,0,1,0,1,0,1,1,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,2,0,0,1,0,0,2,1,0,1,0,0,1,2,0,7,4,0,1,0,0,1,0,0,7,4,0,1,0,0
2022020128,2022-10-29,20.766666666666666,5.316666666666666,1.7333333333333334,0,0,0,10,4,1,0,0,0,7,3,1,1,0,1,6,0,1,3,0,0,12,1,0,0,0,0,4,1,0,1,0,0,2,1,0,0,0,0,6,0,0,0,0,0,2,0,0,5,2,0,32,10,0,14,1,2,5,2,0,24,9,0,10,1,2,4,2,0,20,8,0,8,1,2,1,0,0,3,1,0,0,0,1,1,0,0,3,1,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,7,0,0,2,0,0,0,0,0,7,0,0,2,0,0
2022020156,2022-11-01,20.2,4.65,3.3333333333333335,0,0,0,14,4,0,0,0,0,10,2,1,0,0,0,2,0,0,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,2,2,0,7,1,0,28,10,0,13,1,7,5,1,0,21,8,0,12,1,4,4,1,0,17,5,0,7,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,2,0,0,5,1,0,0,0,0
2022020173,2022-11-03,25.516666666666666,3.3333333333333335,1.8333333333333333,0,0,0,14,3,1,0,0,0,14,1,1,4,0,0,8,0,0,0,0,0,3,0,0,1,0,0,4,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,2,2,6,2,0,29,7,0,28,0,2,5,2,0,21,7,0,20,0,2,4,1,0,16,5,0,15,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,4,0,0,2,0,0,5,0,0,4,0,0
2022020189,2022-11-05,21.866666666666667,1.6166666666666667,3.7333333333333334,0,0,0,14,2,1,0,0,0,15,0,1,3,0,0,11,0,0,2,0,0,11,0,0,0,0,0,2,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,4,2,10,6,0,0,30,0,1,18,2,10,5,0,0,23,0,0,13,2,9,2,0,0,12,0,0,11,2,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,3,0,0
