gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,iMC_ev,iMC_pp,iMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2010020019,2010-10-09,15.15,0,3.183333333333333,0,0,0,5,0,3,0,0,0,9,0,2,0,0,0,4,0,0,1,0,1,4,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,15,0,1,22,0,4,1,0,0,14,0,1,20,0,4,1,0,0,6,0,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0
2010020029,2010-10-11,13.133333333333333,1.3666666666666667,1.5166666666666666,0,0,0,3,1,3,0,0,0,7,1,0,0,0,0,3,1,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,15,1,0,0,14,5,1,8,0,1,1,0,0,11,4,1,7,0,1,1,0,0,10,4,1,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010020044,2010-10-14,17.016666666666666,0,1.2166666666666666,0,0,0,5,0,0,0,0,0,8,0,2,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,21,0,0,9,0,4,1,0,0,17,0,0,6,0,4,0,0,0,13,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,1,0,1
2010020062,2010-10-16,20.316666666666666,0.16666666666666666,3.15,0,0,0,7,0,1,0,0,0,10,0,4,3,0,0,14,0,1,3,0,0,15,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,23,0,0,18,0,5,2,0,0,18,0,0,13,0,3,1,0,0,13,0,0,9,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0
2010020073,2010-10-18,20.683333333333334,0.08333333333333333,3.5,0,0,0,5,0,1,0,0,0,8,0,4,3,0,0,8,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23,0,0,21,0,8,2,0,0,16,0,0,13,0,7,2,0,0,14,0,0,10,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010020096,2010-10-22,19.833333333333332,0.25,2.466666666666667,0,0,0,10,0,1,0,0,0,8,1,3,2,0,0,9,0,0,1,0,1,5,0,1,1,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,16,0,0,18,0,3,1,0,0,14,0,0,13,0,3,1,0,0,11,0,0,11,0,3,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2010020105,2010-10-23,18.216666666666665,0,4.516666666666667,0,0,0,4,0,2,0,0,0,10,0,2,1,0,1,7,0,1,1,0,0,8,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,1,18,0,1,20,0,8,4,0,0,15,0,0,19,0,8,3,0,0,7,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,0
2010020133,2010-10-28,17.533333333333335,0.75,1.0833333333333333,0,0,0,14,0,0,0,0,0,7,0,0,2,1,0,7,1,0,0,0,0,10,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,17,1,0,16,0,8,0,0,0,17,0,0,11,0,6,0,0,0,12,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,2
2010020149,2010-10-30,21.483333333333334,0.06666666666666667,4.25,0,0,0,11,1,1,0,0,0,15,0,3,1,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,2,0,0,2,1,0,15,1,0,19,0,7,1,0,0,12,0,0,16,0,4,1,0,0,9,0,0,10,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2010020176,2010-11-04,17.183333333333334,0,1.4833333333333334,0,0,0,4,0,0,0,0,0,7,0,0,1,0,0,3,0,0,0,0,1,11,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,2,0,1,0,0,12,0,0,25,0,1,0,0,0,10,0,0,16,0,1,0,0,0,6,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
