gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,iMC_ev,iMC_pp,iMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2013020014,2013-10-03,12.816666666666666,4.466666666666667,3.9,9,0,2,9,3,2,7,1,3,7,3,3,0,0,0,4,0,2,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,2,2,0,6,1,0,22,8,0,10,0,8,4,1,0,16,6,0,6,0,5,2,1,0,8,2,0,3,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
2013020030,2013-10-05,10.516666666666667,5.666666666666667,2.7666666666666666,6,3,1,6,3,1,6,3,2,6,5,2,1,0,0,5,0,0,1,0,0,6,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,2,0,5,0,0,7,4,0,13,17,0,14,1,4,7,4,0,11,14,0,11,1,4,6,3,0,8,10,0,7,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2013020034,2013-10-06,16.783333333333335,0.7333333333333333,2.716666666666667,12,0,0,12,0,0,11,0,1,12,1,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,14,1,2,23,0,4,1,0,0,11,0,1,17,0,3,1,0,0,9,0,0,14,0,2,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,4,0,0,0,0,0,2,0,0,3,0,1,0,0,0,2,0,0,3,0,1
2013020043,2013-10-08,17.716666666666665,3.216666666666667,0.75,7,3,2,7,4,2,7,0,0,7,0,0,0,0,0,3,0,0,1,0,0,7,0,0,0,0,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,17,6,0,9,1,3,0,1,0,14,3,0,9,0,1,0,1,0,10,2,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2013020056,2013-10-10,16.166666666666668,1.2333333333333334,1.2333333333333334,6,1,0,6,1,0,11,0,1,13,0,1,2,0,0,9,0,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,10,6,2,18,0,1,1,0,1,7,5,2,12,0,0,1,0,1,7,5,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
2013020073,2013-10-12,15.25,4.083333333333333,3.066666666666667,9,2,0,9,5,0,4,0,1,4,2,1,3,0,0,10,0,0,1,0,0,4,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,15,14,0,18,1,6,2,1,0,11,10,0,14,1,3,2,1,0,8,10,0,7,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
2013020084,2013-10-15,18.633333333333333,1.5166666666666666,2.1,12,1,0,14,1,0,4,0,0,4,0,0,0,0,0,6,0,1,0,0,0,5,0,1,1,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,9,0,1,25,3,1,17,0,6,7,0,1,17,2,1,13,0,0,5,0,1,13,1,1,9,0,0,2,0,0,3,0,0,2,0,0,0,0,0,3,0,0,2,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0
2013020096,2013-10-17,17.133333333333333,4.016666666666667,1.7666666666666666,3,1,1,11,1,1,3,3,0,9,5,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,7,5,0,17,12,0,12,1,4,5,5,0,15,11,0,9,1,3,3,3,0,11,7,0,7,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
2013020110,2013-10-19,19.566666666666666,1.35,3.183333333333333,2,0,0,9,0,1,5,0,1,12,1,2,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,1,0,24,1,5,4,0,0,14,1,0,20,0,2,4,0,0,13,1,0,18,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
2013020123,2013-10-20,17.383333333333333,2.2666666666666666,3.4,5,1,2,7,1,2,6,0,2,10,2,2,2,1,0,2,1,0,0,0,0,7,0,0,1,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0,4,2,0,21,7,0,13,0,8,4,2,0,15,7,0,10,0,7,2,2,0,10,5,0,9,0,5,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,2,0,1,0,1
