gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,iMC_ev,iMC_pp,iMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2019020003,2019-10-02,18.35,4.366666666666666,2.95,0,0,0,9,3,0,0,0,0,8,1,2,0,0,0,6,0,1,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,10,0,0,30,6,0,12,0,8,8,0,0,23,6,0,10,0,3,5,0,0,15,3,0,7,0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0
2019020028,2019-10-05,15.733333333333333,6.4,3.25,0,0,0,12,6,3,0,0,0,9,1,1,1,0,0,4,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,1,4,1,1,0,0,0,0,0,0,5,1,0,21,10,1,20,1,4,1,1,0,14,10,1,18,1,4,1,1,0,9,6,1,13,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,2,0,0,1,0,1,2,0,0,2,0,0,1,0,1
2019020046,2019-10-09,18.3,1.9,4.5,0,0,0,7,2,2,0,0,0,12,0,1,3,0,0,10,0,0,3,0,1,6,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,18,3,0,19,0,12,2,1,0,13,3,0,14,0,9,2,0,0,8,0,0,10,0,6,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1
2019020073,2019-10-12,21.633333333333333,1.8,1.6166666666666667,0,0,0,11,2,2,0,0,0,9,0,0,3,0,0,7,0,0,4,0,0,7,1,0,0,0,1,3,0,1,2,0,0,4,0,0,0,0,0,2,0,0,2,1,0,17,3,0,19,0,0,1,0,0,14,1,0,14,0,0,1,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2019020089,2019-10-15,17.266666666666666,4.433333333333334,3.3,0,0,0,5,4,1,0,0,0,5,1,2,3,0,0,10,1,0,1,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,15,9,0,21,0,5,1,2,0,12,6,0,15,0,4,1,2,0,11,5,0,10,0,2,0,1,0,0,3,0,1,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0
2019020101,2019-10-17,17.45,5.15,3.1666666666666665,0,0,0,9,4,2,0,0,0,10,0,3,1,0,0,6,0,0,1,0,0,3,0,0,1,0,0,4,1,2,0,0,0,1,0,0,0,0,0,2,0,0,3,2,0,12,8,0,22,0,5,2,0,0,10,3,0,20,0,5,1,0,0,9,2,0,15,0,5,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,0,5,0,1
2019020113,2019-10-19,15.466666666666667,5.916666666666667,3.7333333333333334,0,0,0,18,1,3,0,0,0,5,2,3,1,0,0,3,0,1,1,0,0,5,0,0,1,0,0,1,1,0,1,2,0,1,2,0,2,2,0,0,4,0,8,1,0,19,5,0,6,0,9,5,0,0,11,4,0,3,0,7,4,0,0,6,2,0,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019020124,2019-10-20,19.366666666666667,0.38333333333333336,4.016666666666667,0,0,0,13,0,2,0,0,0,6,0,2,2,0,0,10,0,0,2,0,0,10,1,0,0,0,0,5,1,1,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,29,0,1,20,0,5,4,0,0,23,0,1,14,0,5,4,0,0,17,0,1,12,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,5,0,0,1,0,0
2019020137,2019-10-22,15.033333333333333,1.6333333333333333,7.7,0,0,0,8,0,7,0,0,0,5,3,7,2,0,1,8,0,1,6,0,0,6,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,0,0,5,0,0,19,2,0,14,1,15,4,0,0,15,1,0,10,1,13,3,0,0,13,1,0,7,1,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2019020160,2019-10-25,21.733333333333334,2.95,2.3666666666666667,0,0,0,16,2,2,0,0,0,4,0,1,1,0,0,4,0,0,4,0,0,8,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,29,2,2,18,0,0,4,0,0,19,2,2,10,0,0,3,0,0,14,1,2,7,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
