gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2024020129,2024-10-26,13.433333333333334,5.95,0,0,0,0,7,5,0,1,0,0,12,1,0,2,0,0,7,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,1,0,4,2,0,0,0,0,4,0,0,0,0,0,14,0,0,1,4,0,16,10,0,19,1,0,0,1,0,12,6,0,16,1,0,0,0,0,9,0,0,13,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024020147,2024-10-28,12.816666666666666,1.3666666666666667,1.4666666666666666,3,0,0,6,0,0,1,0,0,6,1,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,6,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,13,3,0,10,0,3,2,1,0,6,3,0,6,0,2,2,1,0,3,2,0,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024020158,2024-10-30,14.016666666666667,2.783333333333333,0.75,6,0,0,6,2,0,6,1,1,9,4,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,13,3,0,10,0,3,2,0,0,8,3,0,6,0,3,2,0,0,8,2,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,2,0,0,1,0,2
2024020173,2024-11-01,12.433333333333334,4.266666666666667,2.8833333333333333,4,1,0,5,4,0,5,1,0,5,2,0,0,0,0,3,1,2,5,0,0,9,1,0,0,0,0,2,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,10,8,0,4,1,4,2,0,0,8,3,0,4,0,3,1,0,0,7,3,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,2,0,0,0,1
2024020190,2024-11-03,14.75,2.1,1.7666666666666666,7,1,0,8,1,0,6,0,0,7,0,1,0,0,0,4,0,1,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,4,0,0,6,0,0,21,1,7,13,0,0,4,0,0,15,1,3,9,0,0,2,0,0,12,1,3,8,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,0,1,1,0,0
2024020196,2024-11-05,15.466666666666667,0.8833333333333333,2.566666666666667,9,0,1,9,2,1,9,0,1,11,2,2,0,0,0,8,0,1,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,5,1,0,16,2,1,12,1,5,5,1,0,12,1,1,8,1,3,4,1,0,9,1,1,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
2024020208,2024-11-07,16.95,2.7666666666666666,2.216666666666667,7,1,0,8,3,0,9,0,0,10,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,2,0,0,1,0,0,8,0,2,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,10,3,0,17,0,3,3,1,0,9,3,0,13,0,3,3,1,0,7,2,0,10,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2024020224,2024-11-09,16.216666666666665,3.4166666666666665,0.35,0,0,0,5,2,0,0,1,0,14,2,0,0,0,0,6,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,2,0,14,5,0,16,0,1,3,1,0,9,2,0,11,0,1,2,1,0,5,2,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024020242,2024-11-11,16.1,1.25,0.55,0,0,0,5,0,0,0,0,0,5,1,0,0,0,0,5,1,1,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,4,0,0,6,0,0,17,1,0,31,0,2,5,0,0,13,1,0,16,0,1,4,0,0,9,1,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,0
2024020250,2024-11-12,13.266666666666667,1.8,1.9,0,0,1,6,3,1,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,2,0,0,0,0,0,2,0,0,3,1,0,15,5,1,14,1,2,3,0,0,12,3,1,11,1,2,2,0,0,10,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0
2024020269,2024-11-15,10.9,3.75,1.3333333333333333,1,2,0,6,5,0,1,0,0,9,1,0,0,0,0,4,0,0,0,0,0,7,1,0,1,0,1,2,1,2,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,7,0,0,3,4,0,9,11,2,21,2,0,3,1,0,7,5,2,15,2,0,2,1,0,4,4,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
2024020299,2024-11-19,16.916666666666668,1.05,1.95,0,0,0,4,1,1,2,0,0,8,0,0,1,0,0,4,0,0,1,0,0,7,0,0,0,0,0,1,0,1,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22,1,1,12,0,0,2,0,0,13,1,1,9,0,0,2,0,0,9,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,1,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0
2024020314,2024-11-21,13.05,4.033333333333333,0.35,0,1,0,12,2,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,2,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,0,23,9,1,15,0,0,5,3,0,20,8,1,8,0,0,3,1,0,14,6,1,7,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,2,2,0,3,0,0,1,0,0,2,2,0,3,0,0
2024020319,2024-11-23,18.416666666666668,1.9166666666666667,2.533333333333333,0,1,0,5,1,1,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,2,0,2,8,2,0,20,4,0,22,0,3,6,2,0,14,4,0,14,0,2,5,2,0,10,4,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,1,0,0,2,0,0,4,0,0
2024020340,2024-11-25,15.166666666666666,0.7333333333333333,3.7333333333333334,0,0,1,6,0,1,0,0,1,10,1,3,0,0,0,2,0,0,1,0,0,14,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2,2,2,2,8,1,0,25,2,1,7,0,7,7,1,0,19,2,1,4,0,2,6,1,0,15,2,1,3,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,4,0,0,0,0,0
2024020350,2024-11-27,14.666666666666666,3.4166666666666665,1.3166666666666667,1,0,0,7,1,0,0,0,0,7,1,0,0,0,0,2,1,0,0,0,0,7,1,0,1,0,0,3,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,3,0,10,7,0,14,2,1,2,3,0,5,6,0,11,2,1,0,2,0,2,4,0,7,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024020368,2024-11-29,17.416666666666668,1.1333333333333333,0.9666666666666667,0,2,0,14,2,0,0,0,0,7,0,1,0,0,0,6,0,0,1,0,0,5,0,0,0,0,0,3,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,29,1,0,11,1,2,3,1,0,17,1,0,11,1,2,2,1,0,12,1,0,10,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,3,0,0,0,0,0
2024020380,2024-11-30,13.5,2.3833333333333333,2.35,0,1,1,6,1,1,0,1,0,11,1,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,1,19,3,1,11,0,3,1,1,1,10,3,1,6,0,2,0,1,1,7,3,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,4,1,0,0,0,0
2024020404,2024-12-03,15.45,2.15,0.3333333333333333,0,1,0,9,1,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,1,0,0,4,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,8,0,1,2,0,0,5,3,0,7,0,1,1,0,0,3,2,0,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024020417,2024-12-05,14.35,3.2,1.65,0,0,1,9,0,1,1,2,0,9,5,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,5,0,15,0,2,0,0,0,7,4,0,12,0,2,0,0,0,7,3,0,7,0,1,0,0,0,1,1,0,2,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0
