gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2017020010,2017-10-05,15,4.4,1.0166666666666666,0,0,0,9,1,0,0,0,0,9,2,1,0,0,0,7,0,0,0,1,0,7,4,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,22,2,0,8,1,1,3,0,0,16,0,0,5,1,1,2,0,0,14,0,0,4,1,1,1,0,0,3,0,0,0,0,1,1,0,0,3,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,2,1,0,0,0,0
2017020025,2017-10-07,18.883333333333333,1.0166666666666666,2.5833333333333335,0,0,0,14,1,1,0,0,0,7,0,3,3,0,0,9,0,0,1,0,0,6,0,0,0,0,0,3,0,0,3,0,0,6,1,0,0,0,0,7,0,0,0,0,0,9,0,0,1,0,0,10,1,1,13,0,5,1,0,0,8,0,0,9,0,4,1,0,0,8,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2017020035,2017-10-09,15.966666666666667,5.416666666666667,3.683333333333333,0,0,0,5,1,1,1,0,0,10,3,4,0,0,1,5,0,1,0,0,0,6,1,0,0,0,0,2,0,0,1,1,1,3,1,1,0,0,0,2,0,2,2,0,0,8,0,0,3,0,0,10,6,0,26,0,5,2,0,0,7,5,0,22,0,4,0,0,0,2,3,0,12,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
2017020041,2017-10-10,16.466666666666665,1.2333333333333334,4.983333333333333,0,0,0,15,1,4,0,0,0,10,0,3,0,0,0,5,0,2,4,0,1,9,0,1,0,0,0,1,0,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,16,2,2,27,1,7,1,1,0,12,2,2,19,1,7,0,0,0,8,1,2,15,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,1,3,0,0
2017020054,2017-10-12,16.716666666666665,2.566666666666667,2.816666666666667,0,0,0,12,1,0,0,0,0,11,0,2,1,0,0,4,1,1,3,1,0,7,1,0,0,0,0,3,0,0,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,1,0,13,3,0,21,0,5,1,0,0,10,1,0,18,0,2,1,0,0,8,1,0,15,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017020071,2017-10-14,17.333333333333332,3.8,1.8,0,0,0,14,3,1,0,0,0,6,1,1,0,0,0,7,0,0,2,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,2,3,1,19,7,1,20,2,3,2,2,1,16,5,1,16,2,3,1,2,1,11,4,1,11,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,1,0,2,1,0,1,0,0
2017020093,2017-10-18,12.066666666666666,4.833333333333333,4.616666666666666,0,0,0,9,2,4,0,0,0,8,1,2,1,0,0,6,0,0,1,1,0,6,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,2,4,4,0,15,15,0,14,1,9,3,2,0,10,9,0,12,1,6,1,2,0,4,7,0,10,0,4,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1
2017020100,2017-10-19,19.383333333333333,3.066666666666667,0.9833333333333333,0,0,0,15,1,0,0,0,0,12,2,2,1,0,0,5,0,0,2,0,0,8,1,0,1,0,0,4,0,0,1,0,0,2,0,0,0,0,0,2,0,0,2,0,0,4,0,0,2,1,0,18,3,0,24,1,4,2,0,0,9,2,0,19,1,4,2,0,0,7,2,0,15,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017020119,2017-10-21,18.633333333333333,0.6833333333333333,2.1666666666666665,0,0,0,12,1,2,0,0,1,16,1,2,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,4,1,0,25,3,0,21,0,3,2,0,0,17,2,0,18,0,3,1,0,0,11,2,0,12,0,1,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,2,1,0,1,0,1
2017020135,2017-10-24,16.433333333333334,2.1666666666666665,2.7333333333333334,0,0,0,12,1,0,0,0,0,10,1,0,3,1,0,8,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,6,0,0,5,0,0,24,1,0,15,2,6,4,0,0,17,1,0,10,2,5,2,0,0,12,1,0,7,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,1,1,1,0,0,4,0,0,1,1,1
