gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,iMC_ev,iMC_pp,iMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2011020014,2011-10-08,14.166666666666666,0.016666666666666666,3.1666666666666665,0,0,0,5,0,2,0,0,0,6,0,3,1,0,0,8,0,1,0,0,0,9,0,0,0,0,0,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,12,0,1,12,0,5,1,0,0,6,0,1,10,0,3,1,0,0,6,0,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011020032,2011-10-11,10.816666666666666,0,5.55,0,0,0,6,0,0,0,0,0,7,0,4,2,0,0,5,0,1,1,0,0,8,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,13,0,0,15,0,10,2,0,0,11,0,0,11,0,7,1,0,0,10,0,0,9,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2011020056,2011-10-15,20.483333333333334,0.13333333333333333,3.2,0,0,0,12,0,2,0,0,0,5,1,3,0,0,0,16,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,26,0,5,0,0,0,10,0,1,21,0,5,0,0,0,5,0,0,15,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
2011020065,2011-10-17,16.9,0.3333333333333333,3.2666666666666666,0,0,0,12,1,2,0,0,0,13,1,2,1,0,0,5,0,1,0,0,0,6,0,0,1,0,0,3,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,16,0,1,17,0,4,1,0,0,14,0,0,14,0,3,0,0,0,6,0,0,9,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011020070,2011-10-18,15.95,0,0.8833333333333333,0,0,0,5,0,1,0,0,0,7,0,0,1,0,0,8,0,0,3,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,14,0,2,1,0,0,8,0,0,11,0,2,1,0,0,5,0,0,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011020085,2011-10-20,14.583333333333334,0,3.1166666666666667,0,0,0,9,0,3,0,0,0,3,0,2,1,0,0,9,0,2,1,0,0,6,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,0,0,10,0,3,1,0,0,10,0,0,6,0,3,1,0,0,7,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2011020105,2011-10-22,15.666666666666666,0,5.283333333333333,0,0,0,7,0,7,0,0,0,8,0,3,1,0,0,7,0,1,2,0,0,10,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,2,9,0,13,1,0,0,13,0,2,5,0,13,0,0,0,9,0,2,3,0,12,0,0,0,3,0,0,0,0,2,0,0,0,3,0,0,0,0,2,2,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
2011020111,2011-10-24,17.55,0,3.466666666666667,0,0,0,10,0,2,0,0,0,6,0,3,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0,15,0,1,13,0,9,2,0,0,13,0,0,12,0,8,2,0,0,10,0,0,9,0,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,2
2011020130,2011-10-27,17.516666666666666,0,2.1166666666666667,0,0,0,8,0,1,0,0,0,6,0,2,1,0,0,3,0,0,1,0,1,9,0,1,0,0,0,2,0,0,1,0,0,4,0,0,2,0,0,0,0,0,1,0,0,12,0,1,25,0,4,1,0,0,8,0,1,20,0,4,0,0,0,6,0,1,16,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011020141,2011-10-29,15.133333333333333,0,4.35,0,0,0,7,0,2,0,0,0,10,0,1,1,0,0,6,0,0,2,0,0,4,0,0,0,0,1,0,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,17,0,0,18,0,0,0,0,0,16,0,0,17,0,0,0,0,0,12,0,0,12,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011020158,2011-10-31,19.083333333333332,0,1.8166666666666667,0,0,0,11,0,0,0,0,0,3,0,4,0,0,0,5,0,0,3,0,0,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,15,0,0,15,0,4,2,0,0,11,0,0,15,0,3,1,0,0,7,0,0,14,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0
2011020172,2011-11-03,13.366666666666667,0,1.25,0,0,0,9,0,1,0,0,0,6,0,1,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,1,14,0,0,0,0,0,14,0,1,9,0,0,0,0,0,11,0,1,7,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2011020196,2011-11-06,17.1,0,3.4166666666666665,0,0,0,10,0,1,0,0,0,7,0,3,0,0,0,5,0,0,3,0,0,10,0,0,0,0,1,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,22,0,0,19,0,4,2,0,0,18,0,0,17,0,3,1,0,0,12,0,0,14,0,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,1,0,0,1,0,0,3,0,0,2,0,2,1,0,0,3,0,0,2,0,2
2011020203,2011-11-08,17.8,0.26666666666666666,2.8666666666666667,0,0,0,8,0,1,0,0,0,5,0,1,2,0,0,7,0,0,1,0,0,10,0,0,0,0,1,5,0,2,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,19,0,0,21,0,6,0,0,0,13,0,0,16,0,4,0,0,0,9,0,0,13,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011020217,2011-11-10,20.083333333333332,0,1.8666666666666667,0,0,0,9,0,1,0,0,0,13,0,0,0,0,0,5,0,0,2,0,1,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,12,0,0,13,0,4,0,0,0,8,0,0,9,0,4,0,0,0,5,0,0,6,0,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2011020240,2011-11-13,8.683333333333334,0,5.116666666666666,0,0,0,3,0,1,0,0,0,2,0,5,1,0,1,7,0,1,2,0,0,4,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,9,0,9,0,0,0,5,0,0,6,0,7,0,0,0,3,0,0,6,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1
2011020254,2011-11-15,16.05,0.15,2.8333333333333335,0,0,0,4,1,1,0,0,0,8,1,1,0,0,1,5,0,2,4,0,0,16,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,16,0,7,1,0,0,8,0,0,12,0,7,0,0,0,4,0,0,11,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2011020264,2011-11-17,13.916666666666666,0.1,2.4,0,0,0,8,0,1,0,0,0,8,0,2,1,0,1,3,0,2,2,0,0,9,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,13,0,0,11,0,0,1,0,0,9,0,0,7,0,0,1,0,0,6,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011020281,2011-11-19,17.316666666666666,0,2.6,0,0,0,9,0,1,0,0,0,10,0,2,2,0,0,7,0,0,0,0,0,8,0,0,1,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,18,0,2,0,0,0,13,0,1,12,0,2,0,0,0,10,0,1,11,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0
2011020295,2011-11-21,19.233333333333334,0.08333333333333333,3.283333333333333,0,0,0,9,0,2,0,0,0,8,1,2,2,0,0,7,0,1,4,0,0,15,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,15,0,2,13,0,5,1,0,0,11,0,2,11,0,4,1,0,0,10,0,2,9,0,3,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0
2011020307,2011-11-23,16.283333333333335,0.2833333333333333,5.033333333333333,0,0,0,7,1,5,0,0,0,4,0,2,0,0,0,7,0,1,2,0,1,17,0,1,1,0,1,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,18,1,0,12,0,6,3,0,0,17,0,0,7,0,4,2,0,0,14,0,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2011020322,2011-11-25,19.383333333333333,0,1.5833333333333333,0,0,0,9,0,1,0,0,0,4,0,2,0,0,0,1,0,0,3,0,0,15,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,9,0,0,12,0,3,1,0,0,7,0,0,8,0,2,1,0,0,4,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011020332,2011-11-26,16.2,0.5166666666666667,1.9833333333333334,0,0,0,8,1,1,0,0,0,6,0,1,0,0,0,2,0,0,2,0,0,11,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,13,0,0,17,0,5,2,0,0,11,0,0,14,0,3,1,0,0,7,0,0,10,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011020348,2011-11-29,19.533333333333335,0,5.466666666666667,0,0,0,8,0,5,0,0,0,9,0,0,0,0,0,7,0,0,1,0,0,11,0,0,1,0,0,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,10,0,1,23,0,3,2,0,0,9,0,1,17,0,2,2,0,0,6,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0
2011020364,2011-12-01,12.4,0.6833333333333333,2.216666666666667,0,0,0,3,0,2,0,0,0,4,2,2,0,0,0,3,0,0,3,0,0,13,1,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,19,0,0,13,0,6,1,0,0,15,0,0,12,0,6,0,0,0,9,0,0,10,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011020383,2011-12-03,17.583333333333332,0,1.7333333333333334,0,0,0,3,0,0,0,0,0,11,0,3,1,0,0,3,0,0,1,0,0,8,0,0,3,0,0,7,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,14,0,0,18,0,3,0,0,0,7,0,0,14,0,1,0,0,0,4,0,0,10,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011020390,2011-12-05,19.233333333333334,0,1.4666666666666666,0,0,0,7,0,0,0,0,0,13,0,3,0,0,0,4,0,1,1,0,1,8,0,1,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,11,0,0,28,0,1,2,0,0,11,0,0,24,0,1,2,0,0,8,0,0,15,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011020405,2011-12-08,15.783333333333333,0.05,5.016666666666667,0,0,0,5,0,3,0,0,0,6,0,2,0,0,0,4,0,0,1,0,1,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,20,0,8,0,0,0,10,0,1,13,0,8,0,0,0,8,0,1,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
