gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2025020015,2025-10-09,13.283333333333333,1.85,1.0166666666666666,0,0,0,6,1,0,0,0,0,6,2,1,2,0,1,5,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,12,3,0,12,0,0,3,1,0,7,2,0,9,0,0,3,0,0,5,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025020023,2025-10-11,12.616666666666667,3.4,3.9833333333333334,0,0,1,8,5,3,0,0,1,7,1,3,0,0,1,9,0,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,1,2,0,0,11,0,0,2,0,0,9,0,2,1,2,0,9,4,1,11,1,8,1,2,0,5,4,1,8,0,6,1,1,0,4,2,1,3,0,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025020046,2025-10-13,14.083333333333334,2.2333333333333334,0.5666666666666667,0,0,0,6,1,0,0,0,0,7,2,1,0,0,0,3,0,0,1,0,0,6,1,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,17,3,0,19,2,2,2,0,0,9,3,0,15,2,2,2,0,0,8,3,0,8,2,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8,0,1,0,0,0,1,0,0,7,0,1
2025020059,2025-10-15,11.55,1.6166666666666667,1.3333333333333333,0,0,0,2,0,2,0,0,0,7,0,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,2,0,0,0,6,0,0,1,0,0,17,0,0,11,0,3,1,0,0,14,0,0,9,0,3,1,0,0,8,0,0,8,0,1,0,0,0,2,0,0,4,0,0,0,0,0,2,0,0,3,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,4,0,0,2,0,0
2025020083,2025-10-18,13.083333333333334,2.6333333333333333,1.35,0,0,0,3,3,2,0,0,0,7,0,1,1,0,0,2,0,0,2,0,0,5,0,0,1,0,0,4,0,1,3,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,12,3,1,8,0,0,3,0,0,9,2,1,6,0,0,1,0,0,6,1,1,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0
2025020104,2025-10-21,12.966666666666667,4.016666666666667,1.7,0,1,0,8,1,0,0,0,0,5,5,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0,8,4,0,11,0,3,1,0,0,3,3,0,9,0,1,0,0,0,1,3,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025020117,2025-10-23,13.766666666666667,5.7,2.1666666666666665,0,0,0,9,4,1,1,0,0,8,2,3,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,1,1,0,2,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,5,6,1,3,2,5,1,1,1,4,4,1,2,2,5,1,1,0,3,4,0,2,2,3,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2025020133,2025-10-25,12.933333333333334,4.016666666666667,1.75,0,0,0,8,2,3,0,0,0,4,2,0,0,0,0,4,0,1,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,13,6,0,10,0,2,1,2,0,8,4,0,4,0,1,1,2,0,5,3,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,2,0,0
2025020148,2025-10-27,16.066666666666666,3.2666666666666666,0,0,0,0,7,1,0,1,0,0,5,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,17,1,0,19,0,0,2,1,0,10,1,0,17,0,0,2,1,0,5,1,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,4,0,0
2025020158,2025-10-28,15.033333333333333,2.5,0.8333333333333334,0,0,0,5,0,0,1,0,0,9,3,2,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,5,0,0,0,0,0,5,0,0,4,0,0,14,2,0,15,2,3,2,0,0,7,1,0,13,2,3,1,0,0,4,1,0,9,2,1,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
