gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId,goalieTeamId,shooterTeamId
2025020016,910,even-strength,32,-10,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01248383522033691,8482982,29,18
2025020032,207,even-strength,87,-3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.3423565626144409,8478872,68,18
2025020032,315,even-strength,78,-14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.09952831268310548,8478872,68,18
2025020032,1111,even-strength,48,-22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478872,68,18
2025020032,1341,even-strength,84,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.28393542766571045,8478872,68,18
2025020049,479,even-strength,80,-10,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.1723259687423706,8480051,10,18
2025020062,68,even-strength,45,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8482487,8,18
2025020062,130,even-strength,66,25,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02622288465499878,8482487,8,18
2025020062,134,even-strength,62,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.00228965282440185,8482487,8,18
2025020084,201,even-strength,51,40,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.00926142930984497,8476945,52,18
2025020084,619,power-play,79,-19,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.1259321570396423,8476945,52,18
2025020084,818,even-strength,82,-11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476945,52,18
2025020084,912,even-strength,37,-33,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5.602240562438965e-4,8476945,52,18
2025020105,554,even-strength,72,30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0086795687675476,8480843,24,18
2025020105,813,even-strength,39,26,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2.254843711853027e-4,8480843,24,18
2025020118,201,even-strength,55,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477967,23,18
2025020118,668,even-strength,64,11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477967,23,18
2025020145,185,even-strength,70,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.07386547327041626,8479193,25,18
2025020145,618,even-strength,69,-4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.07956469058990479,8479193,25,18
2025020145,619,even-strength,74,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8479193,25,18
2025020156,521,even-strength,79,-32,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01288825273513794,8476883,14,18
2025020156,578,even-strength,77,-7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.08164745569229126,8476883,14,18
2025020156,779,penalty-kill,67,16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06675083930399116,8476883,14,18
2025020156,978,power-play,74,-20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05932283401489258,8476883,14,18
2025020170,100,even-strength,63,34,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0069543719291687,8478435,4,18
2025020170,247,even-strength,79,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.2614440321922302,8478435,4,18
2025020183,72,even-strength,83,-4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04676216840744018,8481692,20,18
2025020183,1216,even-strength,82,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8482445,20,18
2025020201,305,power-play,85,-12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1181999444961548,8477967,23,18
2025020201,404,even-strength,54,-23,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.02835488319396972,8477967,23,18
2025020201,805,power-play,74,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.17564594745635986,8477967,23,18
2025020201,838,even-strength,67,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477967,23,18
2025020201,918,power-play,73,-22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.08945620059967041,8477967,23,18
2025020201,1051,power-play,81,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477967,23,18
2025020201,1070,even-strength,63,-39,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.00422435998916626,8477967,23,18
2025020208,169,even-strength,60,-4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8479406,30,18
2025020208,220,even-strength,79,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.14313256740570068,8479406,30,18
2025020208,521,power-play,85,-8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.19650936126708984,8479406,30,18
2025020208,522,power-play,68,-26,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08063197135925293,8479406,30,18
2025020208,826,even-strength,80,8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10709446668624878,8479406,30,18
2025020223,304,even-strength,83,-4,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.4782623052597046,8478435,4,18
2025020223,305,even-strength,83,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,8478435,4,18
2025020233,957,power-play,83,-8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8479979,25,18
2025020253,74,even-strength,53,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478048,3,18
2025020253,492,even-strength,90,-17,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.02996325492858886,8478048,3,18
2025020253,622,even-strength,56,-16,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06185847520828247,8478048,3,18
2025020281,109,even-strength,55,-13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.08167248964309692,8481668,5,18
2025020281,168,even-strength,72,6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0034690499305725,8481668,5,18
2025020281,215,even-strength,80,-9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.11178386211395264,8481668,5,18
2025020281,1809827,even-strength,78,-10,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.12863314151763916,8481668,5,18
2025020281,1809831,even-strength,80,-7,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03079843521118164,8481668,5,18
2025020281,1809916,even-strength,39,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8481668,5,18
2025020296,210,even-strength,70,-26,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8483703,5,18
2025020343,780,even-strength,68,-20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.07338589429855347,8478406,21,18
2025020343,787,even-strength,78,21,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,8478406,21,18
2025020343,827,even-strength,40,23,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0090034008026123,8478406,21,18
2025020343,935,even-strength,62,-30,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01404887437820434,8478406,21,18
2025020343,1053,even-strength,66,-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0120013952255249,8478406,21,18
2025020357,615,even-strength,51,-31,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8480193,13,18
2025020361,69,even-strength,69,-18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05745863914489746,8475660,17,18
2025020361,407,power-play,80,12,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.27290791273117065,8475660,17,18
2025020361,568,power-play,59,26,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05579811334609985,8475660,17,18
2025020361,570,power-play,79,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475660,17,18
2025020361,862,even-strength,8,-3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1.1432170867919922e-4,8475660,17,18
2025020361,984,even-strength,81,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.2457054853439331,8475660,17,18
2025020389,217,even-strength,82,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.15810424089431763,8482821,16,18
2025020389,614,power-play,83,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.12581074237823486,8482821,16,18
2025020397,1001,power-play,48,26,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03163522481918335,8477480,52,18
2025020416,104,even-strength,65,-24,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04148322343826294,8482445,20,18
2025020416,552,even-strength,77,27,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03453755378723144,8482445,20,18
2025020416,722,penalty-kill,-66,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.00348968182225189,8482445,20,18
2025020416,790,even-strength,53,22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03446096181869507,8482445,20,18
2025020429,459,power-play,83,-2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.365975558757782,8475683,13,18
2025020429,819,penalty-kill,51,20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02989702968746766,8475683,13,18
2025020429,884,even-strength,64,22,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02639722824096679,8475683,13,18
2025020429,1099,even-strength,43,40,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.00439608097076416,8475683,13,18
2025020447,159,even-strength,56,-31,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8483548,12,18
2025020447,306,even-strength,82,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.17285192012786865,8483548,12,18
2025020447,783,even-strength,62,33,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.02071878364533186,8483548,12,18
2025020475,172,even-strength,39,-37,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.00737529993057251,8475809,21,18
2025020475,266,even-strength,52,13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03161275386810303,8475809,21,18
2025020475,338,even-strength,75,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02344882488250732,8475809,21,18
2025020487,255,penalty-kill,87,-3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.23800038651887365,8480981,19,18
2025020487,983,even-strength,45,11,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06691527366638184,8480981,19,18
