gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId
2025020011,141,power-play,69,-20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0817331075668335,8476999
2025020011,261,even-strength,76,-36,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.02599245309829712,8476999
2025020011,406,even-strength,68,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476999
2025020011,409,even-strength,69,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476999
2025020011,462,power-play,56,-26,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.07051640748977661,8476999
2025020011,466,power-play,63,-12,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.1101025938987732,8476999
2025020011,680,even-strength,76,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.08757144212722778,8476999
2025020011,757,even-strength,66,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0842822790145874,8476999
2025020011,798,even-strength,83,-4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.079730987548828125,8476999
2025020026,547,even-strength,59,11,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0015724897384643555,8474593
2025020026,557,even-strength,81,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474593
2025020026,838,power-play,81,-4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474593
2025020026,1035,even-strength,80,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.1769953966140747,8474593
2025020026,1071,even-strength,53,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474593
2025020040,215,even-strength,81,-33,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01216590404510498,8476914
2025020040,444,even-strength,71,26,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.041150689125061035,8476914
2025020040,505,even-strength,55,-33,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02947777509689331,8476914
2025020040,804,even-strength,70,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476914
2025020040,878,even-strength,71,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476914
2025020040,934,even-strength,68,-13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476914
2025020040,1154,even-strength,48,38,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.6435382972131197,NA
2025020052,64,even-strength,58,-28,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8480313
2025020052,98,even-strength,84,-10,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0788469910621643,8480313
2025020052,130,even-strength,56,-3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.020472705364227295,8480313
2025020052,752,even-strength,36,-15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.022600293159484863,8480313
2025020052,790,even-strength,70,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.003278076648712158,8480313
