gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId
2018020003,88,even-strength,58,-36,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.060617145775509744,8469608
2018020003,395,even-strength,45,-17,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.016428047368596887,8469608
2018020003,414,even-strength,49,-16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8469608
2018020028,67,even-strength,35,-27,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01045292004324846,8469608
2018020028,269,even-strength,30,-37,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.011473088953044695,8469608
2018020028,281,even-strength,38,-30,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03225685250499646,8469608
2018020037,524,even-strength,55,-20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470147
2018020081,56,even-strength,37,-29,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.009241680991624195,8479193
2018020081,356,even-strength,73,-8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8479193
2018020081,507,even-strength,40,19,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.020356951073527238,8479193
2018020094,60,even-strength,49,-27,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.016539748046174835,8476945
2018020094,564,even-strength,46,-27,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02497085581756747,8476945
2018020094,683,even-strength,35,-23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.016061519459708174,8476945
2018020112,612,even-strength,33,-29,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01214945549344863,8470860
2018020121,381,even-strength,37,-21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.016189491437182638,8474651
2018020133,298,even-strength,38,-33,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.011709016137788004,8470594
2018020133,315,even-strength,86,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.039241132572032385,8470594
2018020133,522,even-strength,29,-15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470594
2018020133,725,even-strength,20,-41,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.004230667134290193,8470594
2018020143,16,even-strength,43,-33,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.00963004513913285,8475311
2018020143,509,even-strength,33,-24,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.013178022826793334,8475311
2018020143,523,even-strength,37,-21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.020667121854836178,8475311
2018020143,525,even-strength,52,-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475311
2018020158,380,even-strength,16,-14,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0057989536858049405,8479193
2018020158,453,even-strength,70,-12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8479193
2018020158,596,even-strength,40,-25,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.021147410578805374,8479193
2018020166,16,even-strength,65,-9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471227
2018020166,386,even-strength,34,-22,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.011539252276040846,8471227
2018020166,396,even-strength,35,-16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.013780803323085757,8471227
2018020178,668,even-strength,44,-19,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.017957521016141276,8470645
2018020178,675,even-strength,35,-16,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.020510441603119725,8470645
2018020178,678,even-strength,71,-22,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03981704451318109,8470645
2018020193,299,even-strength,67,-4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475831
2018020193,580,even-strength,48,28,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.017098809123993065,8475831
2018020193,587,penalty-kill,-93,-7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2.966027360846174e-4,8475831
2018020219,103,even-strength,87,-10,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470657
2018020219,126,even-strength,76,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.07846319608112079,8470657
2018020219,149,even-strength,77,-18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470657
2018020219,482,even-strength,43,-30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470657
2018020219,499,even-strength,57,28,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.021181521928179323,8470657
2018020227,10,even-strength,64,-6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470860
2018020227,69,even-strength,34,-28,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.013716983210078824,8470860
2018020227,587,even-strength,43,-30,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.016345971856957162,8471695
2018020242,223,even-strength,70,-6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475622
