gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId
2021020012,43,even-strength,44,26,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478009
2021020012,201,even-strength,43,25,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.02022639316808998,8478009
2021020012,208,even-strength,40,25,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.020738776815276524,8478009
2021020012,507,even-strength,36,37,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.010523712030430794,8478009
2021020012,522,even-strength,82,-2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478009
2021020012,657,even-strength,74,-5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478009
2021020012,692,even-strength,50,-30,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.021090729493167967,8478009
2021020029,12,even-strength,35,-2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02418247212637835,8477424
2021020029,15,even-strength,78,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477424
2021020029,480,even-strength,36,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.021773539450561756,8477424
2021020052,78,even-strength,33,37,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.006798476185852099,8474596
2021020052,522,even-strength,54,37,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.012912836847334467,8474596
2021020087,525,even-strength,67,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475789
2021020104,22,even-strength,56,-2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.043003958569968775,8480280
2021020104,50,even-strength,50,-23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.028325180121172584,8480280
2021020104,245,even-strength,42,39,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.007676394624976427,8480280
2021020104,474,even-strength,50,17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8480280
2021020114,28,even-strength,45,37,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.012493742151269291,8480947
2021020128,403,even-strength,35,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01677391094602364,8478872
2021020128,603,even-strength,47,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478872
2021020144,37,even-strength,61,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470594
2021020144,44,even-strength,37,25,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.011197708666403081,8470594
2021020144,208,even-strength,41,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470594
2021020144,250,even-strength,55,23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03647938273616472,8470594
2021020166,360,even-strength,46,17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8481519
2021020185,389,even-strength,63,-19,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.07302843118340904,8476883
2021020208,69,even-strength,82,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8479394
2021020208,73,even-strength,45,-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01476703120989489,8479394
2021020208,277,even-strength,28,34,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01256870882781929,8479394
2021020216,302,even-strength,40,-23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.019032224033821613,8480981
2021020242,75,even-strength,46,-27,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475215
2021020242,83,even-strength,31,-36,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.010438173107899844,8475215
2021020242,268,even-strength,46,33,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.00992191092117804,8475215
2021020258,81,even-strength,50,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476434
2021020258,300,even-strength,43,28,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.009102832534897878,8476434
2021020272,312,even-strength,59,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477361
2021020286,29,even-strength,61,-11,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8473503
2021020286,35,even-strength,67,-8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8473503
2021020286,412,even-strength,79,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8473503
