gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId
2017020004,72,even-strength,63,20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.041338973393837485,8474889
2017020004,467,even-strength,46,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474889
2017020004,689,power-play,50,-7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474889
2017020004,694,even-strength,59,-21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04586011857562354,8474889
2017020012,254,power-play,78,-1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471734
2017020012,271,power-play,37,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04697147944283504,8471734
2017020012,718,power-play,40,-3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.04078848672333713,8471734
2017020029,89,even-strength,64,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.06826680223295443,8476434
2017020029,230,power-play,80,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476434
2017020029,231,power-play,56,-4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476434
2017020029,466,even-strength,40,-28,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01668891609204664,8476434
2017020029,476,even-strength,47,20,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03490484144917237,8476434
2017020042,32,even-strength,35,22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471469
2017020042,226,even-strength,81,-24,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.020665298970813123,8471469
2017020042,238,even-strength,58,-13,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03492492796863779,8471469
2017020042,449,even-strength,32,21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471469
2017020066,316,even-strength,31,19,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.010155357212952808,8475831
2017020066,322,even-strength,47,-5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06038807797847316,8475831
2017020066,336,even-strength,63,34,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.021781810763000446,8475831
2017020066,522,even-strength,52,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.07758980537415776,8475831
2017020066,533,even-strength,43,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475831
2017020083,87,power-play,33,14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.024624407894298005,8466141
2017020083,222,penalty-kill,-43,33,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0013626197489530537,8466141
2017020083,478,even-strength,34,21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.016306838869052917,8466141
2017020083,485,power-play,31,12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.040597030027423035,8466141
2017020097,57,even-strength,67,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471469
2017020097,75,even-strength,61,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471469
2017020097,393,power-play,35,-4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05471366714546568,8471469
2017020111,53,even-strength,35,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.022752630890913193,8475660
2017020111,94,even-strength,44,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475660
2017020111,96,even-strength,70,24,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475660
2017020111,606,even-strength,64,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475660
2017020127,657,even-strength,36,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476434
2017020143,18,even-strength,30,11,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.012527831163774572,8467950
2017020143,111,even-strength,66,-6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8467950
2017020143,419,even-strength,55,11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8467950
2017020143,442,even-strength,64,-7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8467950
2017020143,447,even-strength,83,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8467950
2017020143,488,even-strength,-7,10,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0016548700695528452,8467950
2017020143,698,even-strength,45,27,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03689187467007316,8467950
2017020143,700,even-strength,53,11,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.042548327127119985,8467950
2017020157,18,even-strength,61,28,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.027636726067978498,8475883
2017020157,233,penalty-kill,-77,15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0030825810520342996,8475883
2017020157,247,even-strength,48,16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02496008431867255,8475883
2017020157,438,even-strength,51,25,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02322037177999075,8475883
