gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId
2010020004,20,even-strength,70,-1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.10294619534606678,8460612
2010020004,469,even-strength,82,-6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.07163748527069334,8460612
2010020004,626,even-strength,49,-6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8460612
2010020004,671,even-strength,75,-34,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.022819467294091275,8460612
2010020031,53,even-strength,66,17,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05118172834335595,8475683
2010020031,94,power-play,64,-2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475683
2010020031,480,even-strength,83,-16,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.052726060829159586,8475683
2010020034,284,even-strength,57,-7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05667851617840898,8470657
2010020048,263,even-strength,70,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.045234041410931666,8455710
2010020048,270,even-strength,78,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.30794010526312965,8455710
2010020057,21,even-strength,85,4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05569905610867989,8460806
2010020057,430,even-strength,55,-35,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.020697217079315197,8460806
2010020057,623,even-strength,84,-8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.03927325067184637,8460806
2010020057,636,even-strength,54,-6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05419482501635189,8460806
2010020070,463,even-strength,61,16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05153781736100019,8468685
2010020070,492,penalty-kill,78,-4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.12108969088576567,8468685
2010020090,49,even-strength,75,-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0220109019921177,8467511
2010020090,249,even-strength,83,6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10243445194479249,8467511
2010020090,429,even-strength,78,13,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06646318056548078,8467511
2010020122,46,even-strength,80,-12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8466141
2010020122,64,even-strength,52,11,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04443905754873034,8466141
2010020122,82,even-strength,57,-14,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05824382327176901,8466141
2010020122,555,even-strength,58,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10682616232017823,8466141
2010020122,627,even-strength,74,-6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8466141
2010020136,10,even-strength,82,-9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.055421796144236715,8475431
2010020136,436,even-strength,49,-14,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03840670891514841,8475431
2010020136,438,even-strength,73,-2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.3487827491174816,8475431
2010020152,63,even-strength,78,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1360854530893423,8473461
2010020177,65,even-strength,76,10,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.11210248329856615,8471239
2010020177,414,even-strength,57,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471239
2010020177,623,even-strength,57,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471239
2010020177,637,even-strength,32,-4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01426883742625522,8471239
2010020177,724,even-strength,73,-13,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0410292468615111,8471239
2010020195,60,even-strength,78,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.15990893876764148,8467453
2010020195,86,even-strength,75,-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02439823573300343,8467453
2010020195,295,even-strength,82,-9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.09332874333685029,8467453
2010020195,463,even-strength,84,-5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.09877338275875103,8467453
2010020195,538,power-play,77,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.20474977650522683,8467453
2010020209,70,even-strength,58,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.07605057997787856,8462147
2010020472,59,even-strength,84,-16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06161270309076589,8470880
2010020472,60,even-strength,55,-16,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.05267032239920096,8470880
2010020472,448,even-strength,60,-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470880
2010020472,453,power-play,86,7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06834669572531238,8470880
2010020472,656,even-strength,51,21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.025461386485070764,8470880
2010020487,26,even-strength,82,3,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.3029108113325626,8471679
2010020487,39,even-strength,66,-8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0667357580544317,8471679
2010020487,341,even-strength,60,12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05078976336835796,8471679
2010020487,345,even-strength,86,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.3694318132913265,8471679
2010020487,567,even-strength,60,-14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05342166805217193,8471679
2010020500,79,even-strength,75,-27,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0311543979559413,8471734
2010020500,87,even-strength,64,13,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0501643757892713,8471734
2010020500,88,even-strength,31,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.013442191934511094,8471734
2010020500,285,even-strength,65,-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01828122064258338,8471734
2010020500,379,even-strength,74,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.07233185523001909,8471734
2010020500,446,even-strength,71,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471734
2010020516,486,even-strength,76,13,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06913376533237255,8473404
2010020516,487,even-strength,74,-5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.081320343901512,8473404
2010020516,541,even-strength,59,-3,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.1971367467448813,8473404
2010020533,68,even-strength,70,36,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.020997094182631862,8458568
2010020533,76,even-strength,48,26,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.019672821885340395,8458568
2010020533,77,even-strength,55,32,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.0192720363875427,8458568
2010020533,254,even-strength,44,36,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.010285881919476917,8458568
2010020533,271,even-strength,79,-32,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.026498565993159955,8458568
2010020533,274,even-strength,87,-7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06274036788430289,8458568
2010020555,66,even-strength,79,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.23425801888410602,8471227
2010020555,84,even-strength,64,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471227
2010020555,100,even-strength,72,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471227
2010020555,220,even-strength,51,27,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.022879325073950966,8471227
2010020555,405,even-strength,53,22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.030361007751543437,8471227
2010020555,674,even-strength,65,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471227
2010020565,15,penalty-kill,64,23,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.11910142776620497,8462147
2010020565,29,even-strength,48,-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.025626430496862126,8462147
2010020565,248,even-strength,37,-22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8462147
2010020565,421,even-strength,62,-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8462147
2010020579,88,even-strength,35,-29,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.014413927050141771,8466141
2010020579,266,even-strength,54,-21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.026996329635485705,8466141
2010020579,283,even-strength,48,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.041346925978771806,8466141
2010020588,95,penalty-kill,57,-6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8468011
2010020588,314,even-strength,53,-9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05252433777120757,8468011
2010020588,330,even-strength,75,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8468011
2010020588,710,even-strength,61,21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.045119323605047806,8468011
2010020601,36,even-strength,32,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.015785889608258608,8467391
2010020601,93,even-strength,76,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.09329877490726073,8467391
2010020601,234,even-strength,88,-11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8467391
2010020601,431,even-strength,78,11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8467391
2010020613,256,even-strength,77,15,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.1540119364054778,8474690
2010020613,296,even-strength,53,-1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474690
2010020613,428,even-strength,62,-29,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474690
2010020613,477,even-strength,72,-12,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,8474690
