gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId,goalieTeamId,shooterTeamId
2019020012,73,even-strength,-61,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5.908339739395373e-4,8475311,53,24
2019020012,504,even-strength,75,-8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475311,53,24
2019020012,546,even-strength,31,-36,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.00764249726355627,8475311,53,24
2019020030,629,penalty-kill,-94,12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2.580454187106509e-4,8477180,28,24
2019020030,658,penalty-kill,-55,18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.4035479187325627,NA,NA,24
2019020050,802,even-strength,42,-12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01892764563151369,8476899,5,24
2019020059,551,even-strength,52,-20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476914,29,24
2019020059,552,even-strength,56,-20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02599985692858008,8476914,29,24
2019020078,140,even-strength,61,-25,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02746231702546957,8470860,6,24
2019020078,313,even-strength,-64,-12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3.3270881942758614e-4,8470860,6,24
2019020096,74,even-strength,67,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476999,7,24
2019020096,95,even-strength,64,-15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476999,7,24
2019020096,226,even-strength,39,19,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01262721447850431,8476999,7,24
2019020096,234,even-strength,55,-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01913904401810768,8476999,7,24
2019020112,133,even-strength,75,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.09904459862344524,8475852,12,24
2019020112,357,even-strength,-73,-27,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475852,12,24
2019020112,374,even-strength,63,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8473503,12,24
2019020128,213,even-strength,33,-19,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01351439539970124,8475660,20,24
2019020128,594,power-play,35,-32,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475660,20,24
2019020128,596,even-strength,44,-27,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01728528497315235,8475660,20,24
2019020138,273,even-strength,34,-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01064135590216323,8471469,18,24
2019020138,294,even-strength,39,-22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01213588432081652,8471469,18,24
2019020138,455,even-strength,39,-27,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01709427206472488,8471469,18,24
2019020138,483,even-strength,76,-25,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02420399848990243,8471469,18,24
2019020476,64,even-strength,33,-33,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01007297967195692,8478039,30,24
2019020476,86,even-strength,34,-32,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0084206070636177709,8478039,30,24
2019020476,94,even-strength,41,-22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.02446484990597518,8478039,30,24
2019020476,283,even-strength,33,-12,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.04337491509139222,8478039,30,24
2019020497,525,even-strength,50,-35,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01484881335342477,8471734,26,24
2019020497,629,even-strength,37,-22,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01309131965700113,8471734,26,24
2019020504,338,even-strength,43,-26,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02012888382974019,8468685,3,24
2019020504,516,even-strength,75,-13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05078008106526398,8468685,3,24
2019020504,651,even-strength,79,-7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8468685,3,24
2019020504,754,even-strength,81,-7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.07151753008410111,8468685,3,24
2019020528,21,even-strength,36,-27,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.03740706972057803,8479394,4,24
2019020528,324,penalty-kill,-70,-21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,9.037798067780854e-4,8479394,4,24
2019020528,751,even-strength,54,-19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8479394,4,24
2019020528,754,even-strength,47,-29,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02591312031273831,8479394,4,24
2019020535,248,even-strength,64,-6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478406,1,24
2019020535,553,even-strength,60,-10,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06379598686363921,8478406,1,24
2019020553,57,even-strength,73,-4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8473575,2,24
2019020553,91,even-strength,59,-8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8473575,2,24
2019020553,376,penalty-kill,-81,33,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,7.699158907096896e-4,8473575,2,24
2019020565,770,even-strength,57,-40,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01160181705606788,8468685,3,24
2019020591,84,even-strength,33,-30,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.00982847988637217,8476876,54,24
2019020591,453,even-strength,75,-5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476876,54,24
2019020591,489,even-strength,13,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01056514424738308,8476876,54,24
2019020610,492,even-strength,68,-10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470880,4,24
2019020610,621,power-play,60,-18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0474811849517701,8470880,4,24
2019020610,639,even-strength,40,-22,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01821548331412067,8470880,4,24
2019020615,245,even-strength,81,11,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.13142796526281977,8470594,54,24
2019020615,276,even-strength,43,-24,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01619653400119133,8470594,54,24
2019020636,69,even-strength,25,-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.00759864552701183,8477293,53,24
2019020636,285,even-strength,33,-21,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01430403437590174,8477293,53,24
2019020658,216,even-strength,40,-16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01991432050007148,8477424,18,24
2019020658,590,even-strength,-61,-10,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3.8813236967698495e-4,8477424,18,24
2019020674,254,even-strength,52,-5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04585076795957286,8478007,29,24
2019020674,653,even-strength,37,-9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01840626954109063,8478007,29,24
2019020687,55,even-strength,59,-14,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03397831770364998,8471750,25,24
2019020687,65,even-strength,67,-29,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471750,25,24
2019020687,486,even-strength,23,-3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471750,25,24
2019020687,489,even-strength,59,-22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.02301311749902316,8471750,25,24
2019020687,696,even-strength,54,-13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.02523240652533682,8471750,25,24
2019020699,10,even-strength,53,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475215,16,24
