gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId,goalieTeamId,shooterTeamId
2017020653,272,even-strength,33,34,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.00913180470134344,8473461,52,7
2017020653,283,even-strength,34,30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.00969463987430971,8473461,52,7
2017020653,407,even-strength,76,-16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04015488674717704,8473461,52,7
2017020653,629,even-strength,53,36,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01465403729469863,8473461,52,7
2017020662,61,even-strength,64,13,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04333143934722617,8475683,29,7
2017020662,403,even-strength,63,-2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05582842163691462,8475683,29,7
2017020662,428,even-strength,49,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475683,29,7
2017021015,84,even-strength,40,29,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01399832750834917,8475883,10,7
2017021015,655,even-strength,37,37,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.00752178015787038,8475883,10,7
2017021029,76,even-strength,85,23,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8479496,20,7
2017021029,415,even-strength,43,18,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8479496,20,7
2017021035,64,even-strength,48,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8467950,9,7
2017021035,414,even-strength,65,-29,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0719508435439557,8467950,9,7
2017021035,717,even-strength,49,12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03092319510645464,8467950,9,7
2017021049,734,power-play,38,-32,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03092962310421556,8470594,54,7
2017021049,744,even-strength,39,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03960705525668309,8470594,54,7
2017021049,941,even-strength,36,27,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01596223439274005,8470594,54,7
2017021049,946,even-strength,37,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02182081419207354,8470594,54,7
2017021049,1076,even-strength,80,-24,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04059223294155942,8470594,54,7
2017021083,58,even-strength,54,21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470147,10,7
2017021083,60,even-strength,48,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04299363385886334,8470147,10,7
