gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId
2016020039,45,even-strength,71,-7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0904464051521802,8473575
2016020039,213,even-strength,69,-21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.053570565825571174,8473575
2016020039,231,even-strength,60,-31,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.024630513148983995,8473575
2016020039,601,even-strength,66,-25,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.034946660868049526,8473575
2016020039,618,even-strength,78,7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10503536424995805,8473575
2016020056,94,even-strength,73,-22,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.042427986583230784,8466141
2016020056,244,even-strength,67,-18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04798674470388356,8466141
2016020121,68,even-strength,65,-12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06220674937739483,8474593
2016020121,375,even-strength,65,-12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06022175447602778,8474593
2016020130,17,even-strength,73,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.12014253481213298,8470880
2016020138,408,even-strength,50,15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.027897095042786355,8476945
2016020138,604,even-strength,63,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476945
2016020149,39,even-strength,77,-1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.13422937247038336,8474636
2016020218,221,even-strength,82,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470320
2016020243,685,even-strength,85,-20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04418736458044647,8470594
2016020256,19,even-strength,39,-3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03776301825644475,8470657
2016020256,230,even-strength,63,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470657
2016020291,425,even-strength,62,-3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475622
2016020291,637,even-strength,65,-18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.050162198811802734,8475622
2016020306,208,even-strength,79,-2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.28070474919252103,8475195
2016020306,244,power-play,70,-4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.09080515974520362,8475195
2016020306,440,power-play,54,-3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08260815594806202,8475195
2016020306,754,power-play,70,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.24443914760164373,8475195
2016020313,232,even-strength,66,-25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475883
2016020313,406,power-play,68,-9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10924247758936774,8475883
2016020313,420,even-strength,63,-14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05136856412675457,8475883
2016020313,689,even-strength,42,27,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475883
2016020348,213,even-strength,82,14,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03747428283978202,8470860
2016020348,217,even-strength,77,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08773206404363673,8470860
2016020348,222,power-play,79,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.1110532630213964,8470860
2016020348,595,power-play,64,-2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470860
2016020348,708,even-strength,73,-9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470860
2016020364,402,power-play,77,-3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10735115853823958,8471750
2016020364,406,even-strength,78,-4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10258882821377284,8471750
2016020364,602,even-strength,63,-14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04058184878014726,8471750
2016020432,267,even-strength,83,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.15435903717042618,8470860
2016020456,16,even-strength,53,-5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.11057926396171246,8470320
2016020456,423,even-strength,67,-1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470320
2016020508,622,even-strength,53,-2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06479247687637706,8476883
2016020518,209,even-strength,85,-4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.12174646605056266,8470860
2016020518,215,even-strength,68,20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04245407749896022,8470860
2016020533,21,even-strength,39,22,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.012945649726845818,8476234
2016020533,241,even-strength,36,-27,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.023346609304896317,8476234
2016020533,428,even-strength,55,-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.013087783783032889,8476234
2016020549,14,even-strength,74,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.09179656101575526,8476234
2016020549,425,even-strength,75,-20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03728048014662521,8476234
2016020549,670,even-strength,63,-24,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0613448790263597,8476234
2016020560,406,even-strength,72,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477237
2016020566,223,even-strength,75,-9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475883
2016020579,48,even-strength,66,-15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475683
2016020610,76,even-strength,57,-20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471679
2016020610,467,even-strength,67,-4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,8471679
2016020610,618,even-strength,61,-16,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.08562035394427345,8471679
2016020622,581,even-strength,70,-22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470594
2016020634,16,even-strength,52,-27,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.018392407815276186,8470645
2016020634,201,even-strength,82,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.24624548827710682,8470645
2016020634,403,even-strength,45,-15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04320798157158121,8470645
2016020652,427,even-strength,72,-1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8473461
2016020661,82,even-strength,74,-5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.14202774239246313,8476899
2016020661,411,even-strength,84,9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.05082752167968563,8476899
2016020680,88,even-strength,76,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.12831799004078584,8474596
2016020680,317,even-strength,73,-6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.12528121558366392,8474596
2016020680,328,even-strength,78,8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.11096806685951717,8475622
2016020680,569,even-strength,67,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.14097613031413334,8475622
2016020697,56,even-strength,66,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08891350443470156,8470140
2016020697,661,even-strength,79,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470140
2016020697,681,even-strength,60,-18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.042553091773647585,8470140
2016020709,12,even-strength,86,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.02368546009333343,8470320
2016020709,45,even-strength,72,-27,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.030479332173546023,8470320
2016020709,625,even-strength,78,-28,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04420849577130655,8470320
2016020719,29,even-strength,65,-9,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.11704319375825982,8477237
2016020719,443,even-strength,65,-24,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477237
2016020719,493,even-strength,34,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.012131929828906488,8477237
2016020741,83,even-strength,54,-11,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.04305743814945314,8471306
2016020741,84,even-strength,66,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03750659102067882,8471306
2016020741,243,even-strength,37,-14,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.015991974674158495,8471306
2016020741,448,even-strength,32,-5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01611461032907138,8471306
2016020741,449,even-strength,75,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471306
2016020755,250,even-strength,76,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.07242021291897896,8471695
2016020755,420,even-strength,81,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.0976097390911575,8471695
2016020771,63,even-strength,56,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471679
2016020771,255,even-strength,81,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1457834015935882,8471679
2016020771,298,even-strength,66,-12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471679
2016020771,299,even-strength,80,-7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05842727179218469,8471679
2016020771,624,even-strength,64,-19,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03918963297209739,8471679
2016020784,27,even-strength,73,-11,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.060527251271903164,8469514
2016020784,222,even-strength,81,-13,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.08087805322311983,8469514
2016020793,43,even-strength,65,-16,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.03432676323897331,8475663
2016020806,46,even-strength,89,12,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.325880348740583,8475852
2016020806,219,even-strength,64,-17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475852
2016020824,30,even-strength,70,-12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.057205147489581686,8476434
2016020824,225,even-strength,81,-17,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.039674685678089516,8476434
2016020824,655,even-strength,83,10,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0627402012829979,8476434
2016020860,446,even-strength,82,-3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475852
2016020869,96,even-strength,61,-23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03326283693956558,8468685
2016020869,286,even-strength,65,-3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.07560734736816574,8468685
2016020869,406,even-strength,78,21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04198538689082487,8468685
2016020869,438,even-strength,36,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.029310799678421824,8468685
2016020900,7,even-strength,63,-26,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03400244284593049,8475660
2016020900,415,even-strength,54,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.04647414771321488,8475660
2016020900,602,even-strength,73,-16,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06151986187678426,8475660
2016020924,524,even-strength,78,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.13127349570661817,8468685
2016020939,29,power-play,75,-20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471239
2016020939,30,power-play,78,-3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.12508502343260525,8471239
2016020939,42,even-strength,36,-22,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.015236552521772218,8471239
2016020957,203,even-strength,82,-6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,8473461
2016020969,15,even-strength,-2,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.002239980417524152,8470140
2016020969,209,even-strength,-78,7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5.033142508702783e-5,8470140
2016020969,618,even-strength,-82,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470140
2016020994,407,even-strength,74,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.11620862238739342,8474889
2016021010,68,even-strength,55,-13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471734
2016021010,367,even-strength,61,-15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03211628695690504,8471734
2016021014,237,even-strength,81,-2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1471485290121299,8473541
2016021039,35,even-strength,74,9,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.13616121566527845,8471469
2016021057,209,even-strength,68,-2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06456421581681583,8476883
2016021057,609,even-strength,58,-12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05513421510661072,8476883
2016021090,206,even-strength,73,-4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475683
2016021090,412,even-strength,61,-2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06973378534327405,8475683
2016021112,15,even-strength,74,-5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8469608
2016021112,450,even-strength,88,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.056123425017005554,8469608
2016021139,24,even-strength,79,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475717
2016021139,308,even-strength,79,14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06861217429977494,8475717
2016021139,358,even-strength,73,-5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475717
2016021139,496,even-strength,73,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475717
2016021156,553,even-strength,44,12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.018913963647634473,8475839
2016021156,582,even-strength,65,-12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475839
2016021169,533,even-strength,31,31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.009252857718817488,8475683
2016021182,15,even-strength,54,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06636326036384102,8470147
2016021182,238,even-strength,29,-5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02218974626992512,8470147
2016021193,25,even-strength,64,13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.049554012739774486,8468685
2016021193,286,even-strength,38,-31,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01146438953616296,8468685
2016030131,873,even-strength,74,30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02737784711076312,8475883
2016030132,39,even-strength,70,-3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08728917667745197,8475883
2016030132,352,even-strength,55,-21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01986068102571327,8475883
2016030132,481,even-strength,76,-7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.045916731316936264,8475883
2016030132,1021,even-strength,70,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0979651890019699,8475883
2016030132,1023,even-strength,57,-3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.04061183186348374,8475883
2016030136,210,even-strength,77,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.11638165323808371,8475883
2016030221,11,even-strength,44,-9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.023500688311727393,8470594
2016030221,232,even-strength,55,-18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.04125455147603152,8470594
