gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId
2020020009,43,power-play,42,20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.048972689271870595,8476904
2020020009,521,even-strength,36,37,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.011362615987756787,8476904
2020020009,791,even-strength,38,8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02513364030562012,8476904
2020020020,87,even-strength,80,-6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08785920020093972,8481519
2020020020,98,power-play,69,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8481519
2020020020,658,even-strength,73,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8481519
2020020033,346,even-strength,62,13,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04541294976065799,8476883
2020020033,556,even-strength,80,11,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05990980196873576,8476883
2020020033,565,even-strength,78,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.13540534159697998,8476883
2020020048,66,even-strength,69,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.055931909002554986,8470147
2020020048,423,even-strength,64,-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470147
2020020048,512,even-strength,59,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.052825777078496616,8470147
2020020048,701,even-strength,72,-11,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.07164805779463622,8470147
2020020072,84,power-play,72,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477424
2020020072,423,even-strength,59,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477424
2020020089,72,even-strength,58,19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477424
2020020089,327,power-play,59,18,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.06323127026401475,8477424
2020020089,334,power-play,59,32,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06232732214617366,8477424
