gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId
2010020006,861,penalty-kill,40,23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.011772734131917633,8473461
2010020006,896,even-strength,52,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06159374905439351,8473461
2010020006,897,even-strength,65,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,8473461
2010020022,467,even-strength,41,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.028668375787023484,8473461
2010020022,496,even-strength,63,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8473461
2010020022,606,even-strength,60,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8473461
2010020066,32,even-strength,73,17,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06130507975883766,8462152
2010020066,406,even-strength,48,25,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.014500392932819612,8462152
2010020077,8,even-strength,53,-1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470320
2010020077,49,even-strength,31,31,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.00782826957390719,8470320
2010020077,638,penalty-kill,71,21,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.06535255380857222,8470320
2010020077,808,even-strength,32,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.028736455042393663,8470320
2010020090,56,even-strength,60,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8467950
2010020090,294,power-play,70,-13,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.16583680682558494,8467950
2010020110,89,even-strength,61,-36,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.040343519628196836,8459140
2010020110,313,even-strength,37,36,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.010737125054272198,8459140
2010020110,344,even-strength,48,16,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.08785896299752367,8459140
2010020113,8,even-strength,57,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8462147
2010020113,703,penalty-kill,49,7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03436493970810436,8462147
2010020113,729,even-strength,46,21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8462147
2010020113,871,power-play,66,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8462147
2010020113,1020,even-strength,36,29,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.010322906896825707,8462147
2010020128,734,even-strength,35,-4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01745421697244284,8455710
2010020156,32,power-play,83,-3,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.26574004479955315,8470147
2010020156,255,even-strength,50,-34,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.018550171567568597,8470147
2010020156,274,power-play,52,-16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04135169911051741,8470147
2010020156,300,even-strength,34,23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.008561662205034012,8470147
2010020162,252,even-strength,63,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8473404
2010020162,537,even-strength,70,31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02321326149560383,8473404
2010020162,547,even-strength,73,30,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.08265359526554762,8473404
2010020176,201,power-play,79,17,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04945957397934148,8470860
2010020176,611,even-strength,42,18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01975023343258393,8470860
2010020176,615,even-strength,79,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.12485700353340166,8470860
2010020198,604,even-strength,59,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.049475168267214625,8469608
2010020198,615,power-play,66,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8469608
2010020210,703,even-strength,32,11,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01894476000054968,8473972
2010020210,737,even-strength,-59,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8473972
2010020210,738,even-strength,-67,-12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8473972
2010020226,23,even-strength,42,-2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03948371890733618,8460806
2010020226,32,even-strength,52,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05082212079845046,8460806
2010020226,405,power-play,50,-14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04490567926777136,8460806
2010020226,410,power-play,48,-7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8460806
2010020226,421,even-strength,41,-23,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.017778076389434374,8460806
2010020226,618,even-strength,40,14,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01940151967738635,8460806
2010020226,645,even-strength,43,26,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.017409832125067817,8460806
2010020226,718,even-strength,-71,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8460806
2010020242,210,power-play,61,-25,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.047994456503599375,8462147
