gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId
2017020015,97,power-play,67,21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05288713314099079,8471750
2017020015,99,power-play,82,30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08434996113233997,8471750
2017020015,100,even-strength,82,-10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471750
2017020015,426,even-strength,76,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10829762978482492,8471750
2017020026,305,even-strength,77,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.21156884669095705,8477293
2017020045,60,even-strength,61,10,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.046933754578954295,8477293
2017020062,81,even-strength,66,-8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06222337289495138,8475852
2017020062,95,even-strength,55,21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02913868134693451,8475852
2017020077,79,even-strength,81,-20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.030988014040079018,8471695
2017020121,864,even-strength,75,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.075360142687362755,8474596
2017020135,72,even-strength,84,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.37017987693912663,8470645
2017020170,279,even-strength,76,-12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08430681367144895,8470860
2017020170,280,even-strength,84,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06527280361969447,8470860
2017020170,451,even-strength,61,-16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03533016417181991,8470860
2017020178,63,even-strength,67,-10,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.055651733148206935,8468685
2017020178,292,even-strength,74,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8468685
2017020178,293,even-strength,78,-13,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05500082406127695,8468685
2017020186,33,even-strength,64,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,8471695
2017020186,231,even-strength,81,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471695
2017020186,488,even-strength,71,-1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.13975180449007316,8471695
2017020186,616,even-strength,66,-8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.07605943191611615,8471695
2017020200,21,even-strength,84,-8,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.19204938909432084,8467950
2017020200,243,even-strength,76,20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.04999654075853891,8467950
