gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId,goalieTeamId,shooterTeamId
2024020007,401,even-strength,68,-34,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01394218206405639,8477465,5,3
2024020007,411,even-strength,86,-6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.44716888666152954,8477465,5,3
2024020007,778,penalty-kill,81,-14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05063778902626883,8477465,5,3
2024020007,858,even-strength,85,15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.00717461109161376,8477465,5,3
2024020007,904,even-strength,57,-19,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05997979640960693,8477465,5,3
2024020030,357,even-strength,67,-17,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01181554794311523,8478971,59,3
2024020030,983,even-strength,83,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0960635542869568,8478971,59,3
2024020030,1217,even-strength,58,-26,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04644233546359412,8478971,59,3
2024020030,1226,even-strength,68,-24,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.02984852380507585,8478971,59,3
2024020045,250,even-strength,60,-14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.11247879266738892,8479312,17,3
2024020045,271,power-play,69,-14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.14874476194381714,8479312,17,3
2024020045,301,even-strength,94,-14,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.00433522462844848,8479312,17,3
2024020045,747,even-strength,81,-3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.20201927423477173,8479312,17,3
2024020045,810,even-strength,78,-7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.21248680353164673,8479312,17,3
2024020045,818,power-play,68,-9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.19047009944915771,8479312,17,3
2024020045,822,power-play,72,4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.17590659856796265,8479312,17,3
2024020045,1067,even-strength,58,-9,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.7641458278436871,NA,NA,3
2024020063,607,even-strength,57,-25,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03040748834609985,8475660,17,3
2024020063,644,power-play,65,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.12001281976699828,8475660,17,3
2024020063,651,power-play,77,-2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.15997743606567383,8475660,17,3
2024020063,732,even-strength,81,22,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03730866171579228,8479312,17,3
2024020079,248,even-strength,75,-3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06611138582229614,8476932,10,3
2024020079,514,even-strength,46,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03502899408340454,8476932,10,3
2024020079,549,even-strength,78,-1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.05766499042510986,8476932,10,3
