gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId
2020020022,677,power-play,57,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.10761534759350352,8478024
2020020054,40,even-strength,73,28,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03374738488325182,8477361
2020020054,406,even-strength,56,30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.022151827960440202,8477361
2020020054,608,even-strength,64,-5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.07319744781297398,8477361
2020020054,637,even-strength,66,10,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.08570836717421873,8477361
2020020066,22,even-strength,72,11,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.052599960561195105,8471734
2020020066,549,even-strength,78,-3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.10792878964959651,8471734
2020020074,558,power-play,78,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1279975761687688,8476434
2020020091,71,even-strength,78,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476434
2020020091,281,even-strength,78,-5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476434
2020020091,283,even-strength,69,-16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476434
2020020104,279,penalty-kill,78,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.1993135474579536,8474889
2020020104,292,even-strength,53,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474889
2020020120,663,even-strength,69,15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.03646120995331392,8471227
2020020134,53,even-strength,61,-15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04538297193544137,8478039
2020020142,438,even-strength,83,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.12206125667325095,8475660
2020020142,517,even-strength,64,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475660
2020020142,537,even-strength,63,-7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05019013091959609,8475660
2020020158,373,even-strength,42,16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.021909868388463583,8475660
2020020158,388,even-strength,79,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.25187899568322747,8475660
2020020158,584,even-strength,66,-6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475660
2020020158,758,even-strength,61,-18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03663638663595316,8475660
2020020173,35,even-strength,75,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06498969134006807,8478039
2020020173,187,even-strength,77,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.2734264954957174,8478039
2020020173,493,even-strength,76,-16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04898064821896034,8478039
2020020182,155,even-strength,29,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.019674637459611635,8476412
2020020182,177,even-strength,45,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.030466656203003435,8476412
2020020182,182,even-strength,62,19,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.046638803136358896,8476412
2020020182,193,penalty-kill,69,-12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476412
2020020191,316,even-strength,70,-8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05196289698112934,8476412
2020020191,317,even-strength,36,38,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.009392234838843634,8476412
2020020191,606,even-strength,59,23,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02943686998798054,8476412
2020020191,610,even-strength,59,24,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.026982004058889682,8476412
2020020209,40,even-strength,76,4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10668884317483703,8481031
2020020209,41,even-strength,76,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.07748519873613616,8481031
2020020209,243,even-strength,38,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.027483460880327854,8481031
