gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId,goalieTeamId,shooterTeamId
2024020104,758,even-strength,59,13,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.11206519603729248,8476341,9,59
2024021153,86,even-strength,79,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.08940070867538452,8475683,13,59
2024021173,94,even-strength,66,-2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.21746379137039185,8482821,16,59
2024021173,192,even-strength,70,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.19825738668441772,8482821,16,59
2024021173,202,even-strength,87,-3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.2104061245918274,8482821,16,59
2024021173,1031,even-strength,63,-22,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.07276797294616699,8482821,16,59
2024021173,1094,even-strength,58,11,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04210394620895386,8482821,16,59
2024021188,675,even-strength,84,-8,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.2734564542770386,8481692,20,59
2024021188,676,even-strength,64,16,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.1635635495185852,8481692,20,59
2024021188,705,even-strength,73,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8481692,20,59
2024021202,354,even-strength,61,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.19258183240890503,8475311,26,59
2024021202,654,even-strength,68,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475311,26,59
2024021219,67,power-play,72,8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.123119056224823,8476945,52,59
2024021219,568,even-strength,83,-5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.3001655340194702,8476945,52,59
2024021219,928,even-strength,61,-25,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.0153440237045288,8476945,52,59
2024021243,161,even-strength,81,-7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.18568938970565796,8478916,55,59
2024021243,340,power-play,74,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478916,55,59
2024021243,353,even-strength,78,5,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.08570200204849243,8484910,55,59
2024021243,411,power-play,69,20,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.13262850046157837,8478916,55,59
2024021257,154,even-strength,85,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477424,18,59
2024021257,156,even-strength,79,3,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.25818586349487305,8477424,18,59
2024021257,728,even-strength,59,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1177760362625122,8477424,18,59
2024021257,1145,even-strength,76,6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.06436985731124878,8477424,18,59
2024021272,532,power-play,53,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.11268234252929688,8479193,25,59
2024021297,851,even-strength,88,-8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.02493226528167724,8476412,19,59
