gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,goaliePlayerId
2017020552,851,even-strength,39,-22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01456474221925665,8475660
2017020563,472,even-strength,37,-31,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.016204806349580804,8470320
2017020570,36,even-strength,46,-27,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.015363752065326402,8476883
2017020570,38,even-strength,41,-27,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.013279864973545571,8476883
2017020570,225,even-strength,39,-27,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.007567017855447584,8476883
2017020570,239,even-strength,63,-10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476883
2017021050,31,even-strength,43,-31,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0186683089106382,8475839
2017021050,458,even-strength,82,-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.028239321265008305,8475839
2017021050,494,even-strength,42,-35,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.013870928355803544,8475839
2017021066,408,even-strength,34,-19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8475683
2017021066,421,penalty-kill,-79,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5.078160266383564e-4,8475683
2017021072,483,even-strength,79,-6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470140
2017021086,274,even-strength,37,-29,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.010284526134415417,8477465
2017021101,613,even-strength,42,-37,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.012149048214655275,8470147
2017021101,642,even-strength,35,-24,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.011663658880794814,8470147
2017021101,701,even-strength,64,-8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8470147
2017021118,70,even-strength,36,-36,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01654089153245375,8466141
2017021118,88,even-strength,46,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8466141
2017021133,806,even-strength,41,-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8479193
2017021146,110,even-strength,36,-17,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.014331250933930662,8476999
2017021154,96,even-strength,-58,-38,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1.748951136396383e-4,8475831
2017021154,316,even-strength,32,-3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01703998769337183,8475831
2017021172,95,even-strength,67,-38,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.026706023380881943,8477225
2017021172,327,even-strength,73,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477225
2017021172,480,even-strength,69,-11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477225
2017021172,486,even-strength,73,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477225
2017021172,664,even-strength,35,-29,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.01390633914133593,8477225
2017021211,403,even-strength,58,-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476899
2017021211,603,even-strength,67,-8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476899
2017021211,606,even-strength,34,-4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.02878106420459779,8476899
2017021220,591,even-strength,82,-9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476234
2017021220,661,even-strength,46,-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476234
2017021232,79,even-strength,43,-36,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.012990689907615387,8473461
2017021232,323,even-strength,29,-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.008577612166546959,8473461
2017021232,665,even-strength,63,-39,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.041928396218303736,8473461
2017021246,407,even-strength,34,-29,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.01238901424567912,8477225
2017021246,655,even-strength,65,-12,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8477225
2017021259,700,even-strength,-36,-16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,6.617959060108798e-4,8475883
