playerId,mP_2_all,x_2_all,y_2_all,CorsiA_2_all,FenwickA_2_all,SOGA_2_all,GA_2_all,xGA_2_all,mP_3_all,x_3_all,y_3_all,CorsiA_3_all,FenwickA_3_all,SOGA_3_all,GA_3_all,xGA_3_all,seasonId
8467950,2421.3166666666666,59.312823461759635,0.8591144335825187,1739,1739,1247,92,105.3565061739607,1178.1333333333334,60.29177377892031,0.7570694087403599,778,778,557,42,46.01813135820996,20162017
8468011,3211.85,59.78401727861771,-0.1775377969762419,2315,2315,1737,150,156.8230432285018,0,NA,NA,0,0,0,0,0,20162017
8468038,210.28333333333333,61.9236641221374,-1.786259541984733,131,131,92,12,9.138353040319195,0,NA,NA,0,0,0,0,0,20162017
8468685,3240.4333333333334,60.49956634865568,-0.27450130095403297,2306,2306,1650,148,153.22339627633406,774.5666666666667,61.201207243460765,-0.13480885311871227,497,497,358,24,27.226724059606163,20162017
8469514,3308.266666666667,59.468703794972896,-0.8398225726959093,2029,2029,1414,120,134.96888119042256,0,NA,NA,0,0,0,0,0,20162017
8469608,3202.133333333333,61.52257336343115,0.3984198645598194,2658,2658,1819,156,177.16170705492777,0,NA,NA,0,0,0,0,0,20162017
8470140,3177.15,57.77822944896115,-0.25338753387533874,2214,2214,1547,151,153.07532293778812,0,NA,NA,0,0,0,0,0,20162017
8470147,1134.65,59.75934579439252,0.6728971962616822,856,856,616,51,58.47390713328645,0,NA,NA,0,0,0,0,0,20162017
8470320,3617.9166666666665,60.608458961474035,-0.583752093802345,2388,2388,1711,162,161.17264255260818,0,NA,NA,0,0,0,0,0,20162017
8470594,2125.25,60.98062015503876,-0.5432816537467701,1548,1548,1181,107,111.93820815021112,866.5166666666667,58.04090909090909,-0.10303030303030304,660,660,490,37,39.76143134542736,20162017
8470645,3246.866666666667,61.416740088105726,-0.518942731277533,2270,2270,1691,138,147.64545548078314,253.78333333333333,61.283018867924525,-0.44654088050314467,159,159,123,12,10.18531338937461,20162017
8470657,1396.7166666666667,59.5067920585162,0.4179728317659352,957,957,675,49,60.96134228976923,0,NA,NA,0,0,0,0,0,20162017
8470860,1605.4833333333331,59.372964169381106,0.741042345276873,1228,1228,885,75,86.57922391226319,0,NA,NA,0,0,0,0,0,20162017
8470880,2844.4166666666665,59.73851971907077,0.43706104808211776,1851,1851,1340,121,121.74355113101518,185.33333333333337,59.80132450331126,-0.6490066225165563,151,151,100,12,7.944461549172827,20162017
8471219,1124.8833333333334,59.345454545454544,0.6818181818181818,770,770,569,50,51.68020613911047,0,NA,NA,0,0,0,0,0,20162017
8471227,3758,57.22438644331905,-1.449162446435528,2567,2567,1842,141,144.42339833877517,322.25,58.69021739130435,-0.3967391304347826,184,184,133,10,10.496972883294111,20162017
8471239,3472.8333333333335,59.70535349407438,-0.930118512464242,2447,2447,1781,163,176.24143698833834,0,NA,NA,0,0,0,0,0,20162017
8471251,132.91666666666666,60.41304347826087,-2.1739130434782608,92,92,70,7,5.928962421758333,0,NA,NA,0,0,0,0,0,20162017
8471306,2813.2833333333333,59.65196548418025,-0.14429530201342283,2086,2086,1453,126,144.437519412378,0,NA,NA,0,0,0,0,0,20162017
8471418,884.7833333333333,59.25800711743772,1.3647686832740211,562,562,406,39,39.301130588888235,0,NA,NA,0,0,0,0,0,20162017
8471469,3567.7833333333333,59.170711641299874,0.03948992184286302,2431,2431,1757,144,150.39547601643707,1288.7333333333331,61.91494532199271,-1.8772782503037664,823,823,599,42,49.68328374821616,20162017
8471679,3708.133333333333,59.98463455149502,-0.9393687707641196,2408,2408,1794,138,153.98535828769604,387.46666666666664,60.329268292682926,1.8333333333333333,246,246,179,12,13.821369663932114,20162017
8471695,3679.5833333333335,56.98431372549019,-0.4627450980392157,2295,2295,1612,137,142.50819181513717,402.35,54.905660377358494,-0.7396226415094339,265,265,187,15,15.186447614083638,20162017
8471715,439.5,60.76271186440678,-0.3593220338983051,295,295,233,26,20.93900437358462,0,NA,NA,0,0,0,0,0,20162017
8471734,930.95,61.338072669826225,-0.18009478672985782,633,633,421,35,44.499547042193086,0,NA,NA,0,0,0,0,0,20162017
8471750,2222.616666666667,58.25700615174299,-0.2993848257006152,1463,1463,1040,94,95.34135404014116,0,NA,NA,0,0,0,0,0,20162017
8471774,118.91666666666669,55.36842105263158,-2.8289473684210527,76,76,54,3,4.3432072792051795,0,NA,NA,0,0,0,0,0,20162017
8473434,2013.2,59.991905813097866,-0.8903605592347315,1359,1359,942,85,91.22838301501282,51.833333333333336,60.3448275862069,-6.379310344827586,29,29,21,1,1.9640808070974671,20162017
8473461,3224.616666666667,58.38983833718245,-0.49884526558891457,2165,2165,1556,143,143.76217443448297,0,NA,NA,0,0,0,0,0,20162017
8473499,313.1166666666667,58.796208530805686,-1.848341232227488,211,211,145,18,14.250250062567895,0,NA,NA,0,0,0,0,0,20162017
8473503,2324.5833333333335,59.2525993883792,-0.7608562691131499,1635,1635,1222,98,106.01314561059772,0,NA,NA,0,0,0,0,0,20162017
8473523,274.43333333333334,60.410526315789475,-1.936842105263158,190,190,141,18,14.51062579100022,0,NA,NA,0,0,0,0,0,20162017
8473541,1993.1833333333336,59.95701813297515,-0.9039623908663532,1489,1489,982,83,94.54222428502332,182.58333333333337,63.11627906976744,0.9069767441860463,129,129,79,10,9.16097523195033,20162017
8473553,550.4,61.627906976744185,-0.5481727574750831,301,301,223,27,19.720292267173992,0,NA,NA,0,0,0,0,0,20162017
8473575,1347.7833333333333,58.95208970438328,-0.1304791029561672,981,981,745,76,62.87052357145245,0,NA,NA,0,0,0,0,0,20162017
8473607,1363.6333333333334,58.68948655256724,-0.04156479217603912,818,818,586,64,54.17154971812665,0,NA,NA,0,0,0,0,0,20162017
8473614,295.18333333333334,41.86440677966102,0.3983050847457627,236,236,162,13,13.94016316293168,0,NA,NA,0,0,0,0,0,20162017
8474092,542.7166666666667,59.05039787798408,0.04774535809018567,377,377,286,32,25.38387492516328,0,NA,NA,0,0,0,0,0,20162017
8474152,1688.5833333333333,61.06288209606987,-0.2410480349344978,1145,1145,877,67,76.60656103231307,0,NA,NA,0,0,0,0,0,20162017
8474550,1728.5,60.04534606205251,0.29992044550517105,1257,1257,881,95,83.49019257831853,0,NA,NA,0,0,0,0,0,20162017
8474593,1416.9666666666667,62.43940990516333,-0.13066385669125394,949,949,693,62,70.1180547944612,0,NA,NA,0,0,0,0,0,20162017
8474596,3418.3166666666666,60.10575635876841,-0.0856760374832664,2241,2241,1620,138,143.28779092724966,674.9333333333333,62.26915113871635,1.2877846790890268,483,483,336,22,28.483473072633952,20162017
8474636,1378.3333333333333,59.34586466165413,0.4618689581095597,931,931,691,67,63.01605059716819,0,NA,NA,0,0,0,0,0,20162017
8474651,3680.1666666666665,58.47322899505766,0.2623558484349259,2428,2428,1690,127,157.01999055051706,803.45,59.884393063583815,1.0770712909441231,519,519,365,33,31.20282053214328,20162017
8474682,9.783333333333331,70.57142857142857,-4.857142857142857,7,7,5,0,0.6609856927371054,0,NA,NA,0,0,0,0,0,20162017
8474889,3800.35,57.37364403374849,0.7774206508638007,2489,2489,1725,152,167.1383058770212,377.01666666666665,62.14693877551021,2.5387755102040814,245,245,168,11,16.419139060792467,20162017
8475195,1484.25,59.930543933054395,-0.2451882845188285,1196,1196,858,66,80.64012979414235,0,NA,NA,0,0,0,0,0,20162017
8475215,3405.4666666666667,57.95245518316446,1.1675759937646142,2566,2566,1912,152,154.4869145339606,0,NA,NA,0,0,0,0,0,20162017
8475234,526.8166666666667,57.723287671232875,0.3863013698630137,365,365,271,30,23.143756274325845,0,NA,NA,0,0,0,0,0,20162017
8475311,1053.0333333333333,56.95189873417721,-0.16835443037974684,791,791,562,55,45.61970030743173,0,NA,NA,0,0,0,0,0,20162017
8475361,328.96666666666664,59.91326530612245,-1.479591836734694,196,196,139,17,13.197017537450796,0,NA,NA,0,0,0,0,0,20162017
8475622,1459.05,60.93440860215054,-1.189247311827957,930,930,663,58,63.31818708248544,0,NA,NA,0,0,0,0,0,20162017
8475660,4294,60.93904958677686,0.3474517906336088,2905,2905,2119,171,207.29284787295657,799.3833333333333,59.63579277864992,-2.1664050235478807,637,637,437,33,39.44740056367109,20162017
8475663,1089.85,60.88482384823848,-0.467479674796748,738,738,492,48,49.677602403284006,0,NA,NA,0,0,0,0,0,20162017
8475683,3707.0666666666666,60.66692698164779,0.2167122217883639,2561,2561,1854,127,180.2842260251015,309.26666666666665,64.32,-1.76,225,225,170,20,18.786204214973427,20162017
8475717,2820.266666666667,57.434151226840264,0.3014521782674011,1997,1997,1461,140,121.99010729991296,0,NA,NA,0,0,0,0,0,20162017
8475789,20,49,-5.6,10,10,5,0,0.36537314706630103,0,NA,NA,0,0,0,0,0,20162017
8475831,1264.5666666666666,57.33534378769602,0.14837153196622438,829,829,585,43,55.25660010091195,18.566666666666663,61.69230769230769,15,13,13,9,2,0.6512256759948633,20162017
8475839,1598.6833333333334,60.07527733755943,0.4152139461172742,1262,1262,888,82,83.46835419958857,0,NA,NA,0,0,0,0,0,20162017
8475852,2857.516666666667,60.69026104417671,0.01154618473895582,1992,1992,1463,145,138.31055958345618,0,NA,NA,0,0,0,0,0,20162017
8475876,332.6166666666667,59.87378640776699,-1.325242718446602,206,206,155,22,13.398353528218989,0,NA,NA,0,0,0,0,0,20162017
8475883,3799.3333333333335,57.88090349075976,-0.04551676933607118,2922,2922,2052,169,203.1097445283858,402.76666666666665,57.11764705882353,1.591503267973856,306,306,211,18,17.536137973847776,20162017
8476234,1476.0833333333333,57.739543726235745,-1.0846007604562735,1052,1052,779,65,73.57473517876106,0,NA,NA,0,0,0,0,0,20162017
8476316,332.45,61,2.4741784037558685,213,213,153,11,14.871382343174266,27.133333333333333,56.92857142857143,4.428571428571429,14,14,8,2,1.5172715309046334,20162017
8476341,58.583333333333336,56.717948717948715,-4.0256410256410255,39,39,27,4,2.542413880612749,0,NA,NA,0,0,0,0,0,20162017
8476433,78.51666666666667,63.833333333333336,2.642857142857143,42,42,28,2,3.008772297279327,0,NA,NA,0,0,0,0,0,20162017
8476434,2950.35,61.748631159780984,-0.18865107018417124,2009,2009,1438,109,136.15725521510726,878.7166666666667,62.6838124054463,-0.8184568835098336,661,661,466,38,43.0879170261859,20162017
8476876,30.6,55.30434782608695,-2.5217391304347827,23,23,16,3,1.6609338521269952,0,NA,NA,0,0,0,0,0,20162017
8476883,2831.266666666667,57.93734209196564,-0.39211723092470946,1979,1979,1480,123,123.85576696124085,0,NA,NA,0,0,0,0,0,20162017
8476899,2765.8,58.79393627954779,-1.105858170606372,1946,1946,1450,111,130.50812728463143,668.9166666666666,59.03414634146341,-1.721951219512195,410,410,303,19,24.83594082284704,20162017
8476903,60,64.1086956521739,-0.15217391304347827,46,46,28,1,2.8748403480028184,0,NA,NA,0,0,0,0,0,20162017
8476904,40,60.03846153846154,-0.34615384615384615,26,26,15,4,1.421910980103959,0,NA,NA,0,0,0,0,0,20162017
8476914,790.5166666666667,60.26949152542373,0.27627118644067794,590,590,401,38,39.842994623605755,0,NA,NA,0,0,0,0,0,20162017
8476932,376.0833333333333,60.627049180327866,1.0655737704918034,244,244,181,13,16.546693092070758,0,NA,NA,0,0,0,0,0,20162017
8476945,3033.516666666667,59.40807600950119,0.13966745843230405,2106,2106,1545,146,140.88804797974802,0,NA,NA,0,0,0,0,0,20162017
8476986,15.516666666666667,33.54545454545455,-10.727272727272728,11,11,8,1,0.6028072145789795,0,NA,NA,0,0,0,0,0,20162017
8476992,177.58333333333334,57.07086614173228,0.7007874015748031,127,127,87,14,9.34231750954828,0,NA,NA,0,0,0,0,0,20162017
8476999,58.733333333333334,58.93023255813954,-2.7209302325581395,43,43,36,3,3.2645840531793975,0,NA,NA,0,0,0,0,0,20162017
8477180,1110.55,59.10276679841897,1.1910408432147563,759,759,533,37,47.43375501310095,0,NA,NA,0,0,0,0,0,20162017
8477202,205.65,62.479674796747965,0.25203252032520324,123,123,86,14,10.033894651071606,0,NA,NA,0,0,0,0,0,20162017
8477225,711.6666666666666,59.253411306042885,0.05263157894736842,513,513,363,41,34.58253487865378,0,NA,NA,0,0,0,0,0,20162017
8477237,2324.4166666666665,58.5036855036855,-0.28992628992628994,1628,1628,1122,96,103.91576384097598,61.28333333333333,48.4,-0.25,40,40,32,4,2.6336231044494625,20162017
8477293,1617.3333333333333,60.61865189289012,-0.5447830101569714,1083,1083,782,61,75.05227739901679,0,NA,NA,0,0,0,0,0,20162017
8477312,120.65,53.16091954022989,-0.5632183908045977,87,87,55,4,5.682665867712265,0,NA,NA,0,0,0,0,0,20162017
8477356,11.45,70.83333333333333,-3.3333333333333335,6,6,3,0,0.366017231661012,0,NA,NA,0,0,0,0,0,20162017
8477424,1199.9166666666667,59.53386004514672,-0.5203160270880361,886,886,614,47,55.6512541595963,56.53333333333333,54.40909090909091,0.2727272727272727,22,22,17,3,1.6964693061830465,20162017
8477465,58.75,63.78947368421053,3.1315789473684212,38,38,25,3,3.068143737171669,0,NA,NA,0,0,0,0,0,20162017
8477480,59.3,59.78,4.76,50,50,39,4,4.655405757662144,0,NA,NA,0,0,0,0,0,20162017
8477484,179.43333333333334,60.13076923076923,-2.3230769230769233,130,130,96,13,9.348262372707058,0,NA,NA,0,0,0,0,0,20162017
8477831,58.93333333333333,63.08108108108108,-2.8378378378378377,37,37,29,5,3.5106546466919735,0,NA,NA,0,0,0,0,0,20162017
8477968,29.95,60.08695652173913,1.7391304347826086,23,23,17,0,1.8447083233502208,0,NA,NA,0,0,0,0,0,20162017
8479292,121.7,60.45,-2.275,80,80,59,3,5.4452385420721665,0,NA,NA,0,0,0,0,0,20162017
8479496,20,60.84615384615385,0.2307692307692308,13,13,10,1,0.8629999533854645,0,NA,NA,0,0,0,0,0,20162017
8479115,0.13333333333333333,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,20162017
8466141,1965.9666666666667,57.00266666666667,-0.754,1500,1500,1143,81,92.94612425871024,0,NA,NA,0,0,0,0,0,20172018
8467950,3250.5333333333333,57.08255006129955,0.3101757253780139,2447,2447,1768,180,154.88563161015054,0,NA,NA,0,0,0,0,0,20172018
8468011,1353.2666666666669,59.341796875,0.28125,1024,1024,739,53,72.80259060085885,20,53.888888888888886,-1.2777777777777777,18,18,12,3,1.0345892555274268,20172018
8468685,3502.5333333333333,59.23806051768137,-0.5468465184104995,2743,2743,2037,174,182.22376120787857,0,NA,NA,0,0,0,0,0,20172018
8469514,430.4,59.25429553264605,-0.7353951890034365,291,291,217,27,19.193464553655,0,NA,NA,0,0,0,0,0,20172018
8469608,3190.6,58.6796973518285,-0.06263135771332493,2379,2379,1686,141,156.80542286705074,0,NA,NA,0,0,0,0,0,20172018
8470093,101.33333333333331,60.18571428571428,-4.942857142857143,70,70,50,5,4.7234362028364325,0,NA,NA,0,0,0,0,0,20172018
8470140,1944.3,56.96974281391831,-1.0915279878971256,1322,1322,946,83,83.27063798949649,0,NA,NA,0,0,0,0,0,20172018
8470147,979.1166666666668,56.586021505376344,0.375,744,744,528,35,47.933724569826225,47.36666666666667,61.03448275862069,-4.206896551724138,29,29,23,4,2.673226238894773,20172018
8470320,2459.3333333333335,58.2046568627451,-1.2549019607843137,1632,1632,1187,112,103.68080423932288,0,NA,NA,0,0,0,0,0,20172018
8470594,2673.4,58.17810371922472,-0.642221058145626,1909,1909,1376,100,121.93188945122864,1258.5833333333333,58.729934924078094,-2.259219088937093,922,922,641,47,55.90645780314692,20172018
8470645,1583.5,60.75194468452895,-0.06136560069144339,1157,1157,842,60,77.47561010285054,0,NA,NA,0,0,0,0,0,20172018
8470657,3367.616666666667,58.34593023255814,-0.44642857142857145,2408,2408,1770,160,161.76204994136268,0,NA,NA,0,0,0,0,0,20172018
8470860,3024.05,59.26257459505541,0.3269394714407502,2346,2346,1744,161,161.502524635408,0,NA,NA,0,0,0,0,0,20172018
8470880,2522,58.82329317269076,0.09868043602983362,1743,1743,1228,112,114.64334718254592,177.08333333333334,58.51908396946565,-1.916030534351145,131,131,97,14,8.813135204793289,20172018
8471219,691.7333333333333,59.56932773109243,-0.5084033613445378,476,476,346,37,32.36249094969904,0,NA,NA,0,0,0,0,0,20172018
8471227,3450.3166666666666,55.701492537313435,-0.9148850342880194,2479,2479,1769,145,137.10023266606706,247.93333333333337,52.93719806763285,-1.748792270531401,207,207,152,14,10.84022119638961,20172018
8471239,2332.25,56.98948598130841,-0.1542056074766355,1712,1712,1228,114,120.97521612294965,201.7,56,1.5060975609756098,164,164,119,6,10.186436152836448,20172018
8471301,820.9,61.20607028753994,0.8035143769968051,626,626,452,46,46.288360508860364,0,NA,NA,0,0,0,0,0,20172018
8471306,1491.75,58.68231349538977,1.0813076278290026,1193,1193,879,95,78.98810251114722,0,NA,NA,0,0,0,0,0,20172018
8471418,1780.7166666666667,57.54440789473684,-1.143092105263158,1216,1216,876,76,81.8960981805601,26.616666666666667,49.583333333333336,-3.0833333333333335,12,12,8,0,0.7172060986719515,20172018
8471433,58.483333333333334,56.46938775510204,-1.0816326530612246,49,49,34,4,3.5384916997213463,0,NA,NA,0,0,0,0,0,20172018
8471469,3475.45,57.999594320486814,-0.16754563894523328,2465,2465,1841,134,160.699618503136,684.0666666666667,58.303901437371664,0.11293634496919916,487,487,363,35,30.982936382054163,20172018
8471679,2854.616666666667,57.47471206810215,-0.6304456685027542,1997,1997,1487,148,122.81021629655208,0,NA,NA,0,0,0,0,0,20172018
8471695,3173.0833333333335,56.37369420702754,-0.22317188983855651,2106,2106,1514,125,133.63931606606107,686.8333333333334,56.94831013916501,-2.2405566600397613,503,503,339,33,31.404786771209203,20172018
8471715,903.7,60.31902718168813,-1.223175965665236,699,699,510,46,50.29636798349502,0,NA,NA,0,0,0,0,0,20172018
8471734,3677.0833333333335,58.64652908067542,-0.7054409005628518,2665,2665,1867,147,177.97841586234168,271.43333333333334,59.367149758454104,1.0966183574879227,207,207,131,7,12.809954724412467,20172018
8471750,2886.8333333333335,56.68365287588295,0.27901109989909184,1982,1982,1437,120,129.32160780657856,0,NA,NA,0,0,0,0,0,20172018
8471774,1495.2666666666669,56.5910290237467,-1.335971855760774,1137,1137,787,71,69.4132566735639,48.016666666666666,50.70967741935484,0.5483870967741935,31,31,16,1,1.8301477841478448,20172018
8473434,1773.5333333333333,57.83875851627555,-0.5541256623769871,1321,1321,963,105,86.55429220842356,0,NA,NA,0,0,0,0,0,20172018
8473461,684.8833333333333,58.646840148698885,-0.9739776951672864,538,538,392,37,37.23652468736222,20,50.1,8.5,10,10,7,0,0.3866486556100382,20172018
8473499,181.95,58.82014388489208,-2.179856115107914,139,139,95,7,9.688150268076171,0,NA,NA,0,0,0,0,0,20172018
8473503,2411.4166666666665,58.000537345513166,-0.24825362708221385,1861,1861,1373,120,122.26959832875932,0,NA,NA,0,0,0,0,0,20172018
8473541,2001.3833333333337,57.26034712950601,-1.5801068090787718,1498,1498,1093,95,92.4146863861746,217.06666666666663,56.3780487804878,1.475609756097561,164,164,120,14,8.449789507706456,20172018
8473575,2861.05,57.896162528216706,-0.06455981941309255,2215,2215,1595,128,139.07505689708654,0,NA,NA,0,0,0,0,0,20172018
8473607,1038.7166666666667,57.158839779005525,-1.0814917127071824,724,724,530,45,44.89782602791416,149.83333333333334,63.666666666666664,2.01010101010101,99,99,72,11,6.7362031825021065,20172018
8474152,2475.116666666667,59.87079326923077,-1.2133413461538465,1664,1664,1171,131,113.49548368296554,0,NA,NA,0,0,0,0,0,20172018
8474550,1213.1,59.97114427860696,-1.471641791044776,1005,1005,710,63,68.4517680498749,0,NA,NA,0,0,0,0,0,20172018
8474593,3413.7166666666667,59.02713815789474,-0.18626644736842105,2432,2432,1747,154,166.63853795066538,0,NA,NA,0,0,0,0,0,20172018
8474596,3316.9666666666667,58.4487648673376,0.35315645013723695,2186,2186,1614,152,137.72368639894214,0,NA,NA,0,0,0,0,0,20172018
8474636,128.75,61.51923076923077,1.7307692307692308,104,104,75,7,7.1293266679790515,0,NA,NA,0,0,0,0,0,20172018
8474651,3067.8,58.948018747337024,0.3685556028973157,2347,2347,1648,153,155.25453925744395,1385.75,57.07572614107884,-0.4367219917012448,964,964,639,50,57.76354712788913,20172018
8474667,492.6,56.34349030470914,-0.38227146814404434,361,361,271,24,23.171319607683532,0,NA,NA,0,0,0,0,0,20172018
8474889,3415.733333333333,59.336696090794455,0.1261034047919294,2379,2379,1700,145,160.46204867795808,584.6666666666666,57.96313364055299,0.08986175115207373,434,434,304,22,26.620302760133928,20172018
8475195,1463.6833333333334,59.28509532062392,-1.3986135181975736,1154,1154,850,84,79.74959974255486,0,NA,NA,0,0,0,0,0,20172018
8475215,2852.016666666667,56.92282196969697,1.3115530303030305,2112,2112,1561,143,128.96239447642142,0,NA,NA,0,0,0,0,0,20172018
8475234,667.3833333333333,60.439703153988866,-1.4230055658627088,539,539,398,42,36.20175895797071,0,NA,NA,0,0,0,0,0,20172018
8475311,1595.8833333333334,58.7139175257732,-0.9493127147766324,1164,1164,833,67,78.02829181123093,0,NA,NA,0,0,0,0,0,20172018
8475622,1609.5333333333333,59.88581952117864,-0.19889502762430936,1086,1086,810,56,71.06820390269475,0,NA,NA,0,0,0,0,0,20172018
8475660,3730.1,58.80895630191405,-0.05453232213795594,2769,2769,2037,188,191.94534327427425,0,NA,NA,0,0,0,0,0,20172018
8475663,343.6166666666667,57.17131474103586,-1.159362549800797,251,251,177,23,16.007243266985526,0,NA,NA,0,0,0,0,0,20172018
8475683,3911.5666666666666,58.52766581165262,0.4111396115793331,2729,2729,1994,158,189.32795401711152,415.45,58.4695945945946,0.13851351351351351,296,296,221,22,18.919078432084355,20172018
8475717,62.583333333333336,56.02272727272727,3.886363636363636,44,44,28,4,2.3413055715756736,0,NA,NA,0,0,0,0,0,20172018
8475789,266.6166666666667,53.05670103092783,-0.05154639175257732,194,194,145,11,10.475603376905331,0,NA,NA,0,0,0,0,0,20172018
8475809,1096.5,59.53933865450399,-0.03420752565564424,877,877,587,63,57.48270484718184,0,NA,NA,0,0,0,0,0,20172018
8475831,1864.8,60.024407753050966,0.3933955491744437,1393,1393,953,73,93.83431698031744,105.38333333333334,53.88235294117647,2.073529411764706,68,68,49,8,3.0280946483786724,20172018
8475839,1073.7666666666669,59.72554002541296,0.795425667090216,787,787,578,61,54.8713547318175,18.416666666666668,45.888888888888886,-4.666666666666667,9,9,7,0,0.5304726849675524,20172018
8475852,2096.7,59.63984168865435,-0.36939313984168864,1516,1516,1080,106,102.62000674951572,30.983333333333334,67.11764705882354,-0.5882352941176471,17,17,14,2,1.6085524886316949,20172018
8475883,3888.516666666667,56.8842759071592,0.2716574043805165,3059,3059,2211,182,208.20929250516133,367.26666666666665,58.29677419354839,-0.967741935483871,310,310,221,23,20.303408352229617,20172018
8476234,2297.5666666666666,57.93589743589744,-0.5559440559440559,1716,1716,1214,106,113.1684183034566,91.83333333333331,57.0958904109589,3.136986301369863,73,73,47,9,4.181298466516911,20172018
8476316,740.2333333333333,59.952586206896555,-1.1487068965517242,465,465,344,40,32.55214574664198,0,NA,NA,0,0,0,0,0,20172018
8476330,38.65,53.833333333333336,2.25,24,24,14,0,1.5754820068747883,0,NA,NA,0,0,0,0,0,20172018
8476341,1714.7833333333333,59.18770764119601,-1.0913621262458473,1204,1204,921,85,84.87935801459251,0,NA,NA,0,0,0,0,0,20172018
8476434,3428.483333333333,59.882198952879584,-0.2673896783844428,2674,2674,1873,139,174.1412273706488,216.51666666666668,60.52840909090909,-0.24431818181818185,176,176,117,13,12.327029531867767,20172018
8476444,426.8666666666667,58.920918367346935,-2.364795918367347,392,392,284,26,26.588994028959895,0,NA,NA,0,0,0,0,0,20172018
8476509,873.5166666666667,57.55966386554622,-0.6571428571428571,596,596,431,57,40.851961694140726,0,NA,NA,0,0,0,0,0,20172018
8476861,168.6,62.00826446280992,-3.173553719008265,121,121,93,5,9.003001588222013,0,NA,NA,0,0,0,0,0,20172018
8476876,1230.1833333333334,59.44546498277842,0.4879448909299656,871,871,614,55,57.39424896832937,0,NA,NA,0,0,0,0,0,20172018
8476883,3825.1833333333334,56.68268883267076,-0.2822551499819299,2767,2767,2075,167,170.16758838127166,999.15,57.150916784203105,-0.3878702397743301,709,709,524,43,41.72874746026489,20172018
8476899,2732.9666666666667,59.46509186351706,0.2614173228346457,1906,1906,1423,133,131.6525136399367,715.5833333333334,55.532150776053214,0.4456762749445676,451,451,314,29,28.49730823812436,20172018
8476903,604.9333333333333,59.01781170483461,0.8320610687022901,393,393,280,29,25.724239964357057,0,NA,NA,0,0,0,0,0,20172018
8476914,1048.8166666666666,59.33739837398374,1.1368563685636857,738,738,564,58,51.97411227368076,0,NA,NA,0,0,0,0,0,20172018
8476945,3965.9,56.43522408963585,-0.13480392156862744,2856,2856,2048,156,176.60510693366658,1015.1166666666668,58.05299860529986,-0.2510460251046025,717,717,511,40,43.91494633780917,20172018
8476986,28.883333333333333,53.55,3.7,20,20,10,0,0.7542524649119164,0,NA,NA,0,0,0,0,0,20172018
8476999,240.3,56.14942528735632,1.908045977011494,174,174,123,8,9.43067479653944,0,NA,NA,0,0,0,0,0,20172018
8477180,1522.0833333333333,57.798701298701296,0.6883116883116883,1078,1078,775,67,69.20030301703929,46.7,60.14634146341464,-0.8292682926829268,41,41,28,2,3.072844722591494,20172018
8477202,58.36666666666667,58.5,-3.9565217391304346,46,46,33,2,3.1845416551042915,137.48333333333332,56.90833333333333,-1.0833333333333333,120,120,90,6,7.225112316376023,20172018
8477225,380.43333333333334,57.80714285714286,1.0392857142857144,280,280,203,27,18.26349525244367,0,NA,NA,0,0,0,0,0,20172018
8477237,1626.4166666666667,58.609716599190286,-0.6566801619433198,1235,1235,898,88,78.1286319978049,0,NA,NA,0,0,0,0,0,20172018
8477293,2599.116666666667,58.57586206896552,0.5423645320197045,2030,2030,1388,97,126.98469307197291,0,NA,NA,0,0,0,0,0,20172018
8477424,1496.6666666666667,59.211191335740075,-0.13989169675090252,1108,1108,810,61,76.57926573972185,113.66666666666669,55.704918032786885,-1.8852459016393444,61,61,42,2,3.9497979080386822,20172018
8477465,1363.9333333333334,59.77121374865736,-0.8195488721804511,931,931,687,63,61.86260365288141,0,NA,NA,0,0,0,0,0,20172018
8477480,180.3,56.14655172413793,1.4741379310344829,116,116,94,12,7.552128512732965,0,NA,NA,0,0,0,0,0,20172018
8477967,61.35,61.093023255813954,1.0465116279069768,43,43,30,4,2.9825367941301284,0,NA,NA,0,0,0,0,0,20172018
8477990,12.55,49,-11.142857142857142,7,7,6,1,0.6255221013529065,0,NA,NA,0,0,0,0,0,20172018
8478499,240.75,59.95604395604395,-3.1758241758241756,182,182,130,14,12.467137135555603,0,NA,NA,0,0,0,0,0,20172018
8478965,124.33333333333331,54.20512820512821,-0.4871794871794872,78,78,55,3,5.847582821035396,0,NA,NA,0,0,0,0,0,20172018
8479138,14.016666666666667,61.72727272727273,-2.909090909090909,11,11,7,0,0.5654974206397287,0,NA,NA,0,0,0,0,0,20172018
8479193,700.15,58.851020408163265,-0.5775510204081633,490,490,356,28,34.678707602038955,0,NA,NA,0,0,0,0,0,20172018
8479292,832.9666666666667,60.05891472868217,-0.4232558139534884,645,645,457,42,44.08806202471819,0,NA,NA,0,0,0,0,0,20172018
8479312,479.8,61.702127659574465,0.7963525835866262,329,329,232,22,21.695832348521147,0,NA,NA,0,0,0,0,0,20172018
8479496,1008.2333333333332,58.33055555555555,0.15555555555555556,720,720,512,49,46.241470757060554,0,NA,NA,0,0,0,0,0,20172018
8480263,9.233333333333333,63.75,1.25,4,4,2,1,0.3386002607028511,0,NA,NA,0,0,0,0,0,20172018
8480382,514.7666666666667,59.45766590389016,-1.0938215102974829,437,437,331,27,28.935679661638513,0,NA,NA,0,0,0,0,0,20172018
