gameId,xGF_ev,xGF_pp,xGF_sh,xGA_ev,xGA_pp,xGA_sh
2010020013,3.5494627338956164,0.09118135746076828,1.3395008420541328,2.4549236768439098,0.22437736370162295,0.01978266791269124
2010020028,2.6199184923822814,0.7509275646553041,0,3.1404268041524337,1.5582541139676114,0
2010020049,1.8863158341650161,1.1981632035770722,0.10270961338826684,2.789868752232809,0.7516862633318775,0.03718236183174666
2010020070,2.1616348042230866,1.7207886618871637,0,3.3745296811409253,0.4991664635786417,0.19795526835845764
2010020083,2.1268702169836193,0.23183353592992711,0.13011213078376008,1.3088877238364003,0.7103351020285199,0
2010020098,2.2135744150140604,1.0455424764071306,0.08024882035319496,1.409513191845307,0.6011353946636506,0.2991235062795913
2010020112,3.087472725635877,1.1643486236042244,0.12825629237109962,2.3305976288904726,0.8058089181568985,0.00387818326309692
2010020123,3.207057060017272,0.09203875744372633,0,3.5104648432417447,0.741286497588577,0
2010020138,3.0939251189446577,1.570449109699332,0.22669672704239208,3.6126431369862257,1.4917080419679352,0
2010020143,1.899178399673866,0.1976719518854808,0,2.6895237940086036,0.3079065636576518,0.0032838644991777
2010020157,2.807758681395044,0.6608178179277611,0,1.9555678070381894,0.6211909010505757,0.25673229384884116
2010020173,1.4707512030959367,0.9019853276309312,0,1.3684095968551382,0.471288284311623,0
2010020179,1.0301141503243967,0.5132112994778857,0.3008046763694028,1.2555665975521402,0.3137242061584806,0.20977108534116073
2010020200,2.089614611558139,0.6772143440051568,0,2.0926358714562854,0.4586647341497647,0.0851390087303621
2010020204,2.1508678554469443,1.4675713691147008,0,2.5069542693295146,0.8893199392530127,0.17133652155912787
2010020218,2.934629920717059,1.4699974983481683,0.0040711806965923,3.599883703161234,0.3370332804778816,0
2010020244,3.893286674091932,0.19903715910055592,0,1.2800948836737445,0.21544986378733194,0.24964950204707648
2010020251,1.300239466445599,0,0.2852080291611361,2.785506153853385,0.8067074492808891,0
2010020258,3.128690284843703,0.9399353068090207,0,2.2696788601814215,0.13021889352165017,0.09917694898008352
