gameId,xGF_ev,xGF_pp,xGF_sh,xGA_ev,xGA_pp,xGA_sh
2014020017,1.5894369533063468,1.4174353008336573,0,1.9595409771081818,0.35230815909012503,0.15136973913276047
2014020023,1.4933800872528682,1.0539377670904706,0,2.2883556789673483,0.5604368411544106,0.07681089482761494
2014020041,2.7108169341180077,0.3837262295920872,0.16327493415956026,1.0194955522130602,1.0266221233204684,0.03208739498769006
2014020057,1.5117461132391914,0.48602141421827383,0.021456482073394456,2.4785411134035953,0.7095992103512346,0
2014020084,1.1684889555196922,0.6684314888040515,0,1.4882403685978642,0.8126393615354631,0.04312426348713766
2014020098,0.9102626804271358,0,0,1.6786834672841395,0.16323438122231776,0.49553048560366775
2014020104,2.03403797909998,0,0,3.877818253010616,1.0375560917552995,0.04994449541265592
2014020135,2.170357948852513,0.06728418898635916,0,2.494249785404967,0.3413033584433169,0.14788779240872335
2014020160,2.8999941651988173,0.3797918999154433,0.08523576814470733,2.0078561883708406,0.9121488631206439,0
2014020165,2.806254543967078,0.8046898242025802,0.45197864733667426,1.387844411138204,0.48865087840978483,0
2014020176,2.307096329285388,1.6305118916974317,0.10336452784578398,1.9096060848219178,0.5924437950023521,0.08592144617361652
2014020198,2.052409008158787,1.8850782153623618,0,1.5590557164229808,0.7162217322537754,0.03780754435181887
2014020209,1.4691809023410687,0.23882840794515856,0,3.422975758963656,0.93133678857462,0.09675476247436386
2014020219,3.3836629786620613,0.5791067081276982,0,2.890041986525717,0.21852904870290246,0
2014020234,1.9406249454964033,0.16212285373314061,0,3.281330301086938,0.4069801133437893,0
2014020248,1.3806629344876877,0.3877674588852651,0,1.2265886334265184,0.3725151203462842,0.1306640681967397
2014020260,3.638612072136505,0.32760513775947475,0,2.8509153813411463,0.26294268843092394,0.1399074057482894
2014020274,2.8981190086789828,0.4306744365370717,0.00494511381776187,2.875552399037036,0,0.2194622956249528
2014020289,1.5594167389178168,0.48538886164736367,0,2.6475760393762826,0.6218567614742415,0.03791834439736481
2014020304,2.3123496654048163,0,7.308879134730513e-4,1.2691469058596878,1.0345911432124604,0
2014020327,1.7792256358862955,0.2894425711301992,0,1.5143116959509226,0.16102100133451214,0
2014020339,2.2439856079866667,0.921627294224714,0,1.7943460467665504,0,0.012272752702289
2014020349,1.8056780666347867,1.31865414073142,0,1.9597246947127136,0.38741503384567716,0.08184766042329772
2014020366,1.310647147389482,0.48157806005058973,0,2.6035533063992133,0.2534926754442799,0.0802721517737221
2014020377,1.4462984839180768,0,0.01983371690427417,2.5159832276832828,0.10284928025970722,0
2014020403,1.423828639554157,0.9262789965519376,0.05121310968075645,1.6120025389249621,0.6778389772894545,0.01880712768681001
2014020407,2.33021148574326,0.9415518057263415,0.07654806087149228,1.6601554120548432,0.16935633504156047,0
2014020426,1.152092737849745,0.7856212336206929,0,1.893838363652635,0.4138034287413948,0.07203408112730474
2014020436,1.3088614130682825,0.38823748463358304,0,2.167592307267047,0.07807381318313743,0
2014020455,1.5091537692402774,0.4568795890379987,0.10553367737468508,2.09851457166498,0.9225247376875294,0.17273353741110373
2014020469,3.5863311373211775,0.2372696243967329,0.06509114914991511,1.5490156978253584,0.3083629933331745,0
2014020486,1.5990214672426293,0.29982944937946,0,2.1814363769847227,0.0863416693390091,0.15446324710262327
2014020494,0.5153219914275027,0.13079950255991138,0,3.4935407813463852,0.319165573298304,0
2014020504,1.4756971460312451,0.7673006900709739,0.08554089622080392,1.2898003877245747,0.0724968442689933,0
2014020516,1.4430498254909143,0.36367248547560677,0,2.041684841132332,1.098227139377903,0
2014020532,2.4222964461733927,0.7090418178545925,0.0331791985756741,1.9233806224377898,0.05529458987687377,0
2014020548,1.3340297488297967,0.21125339273623722,0.18036762213700702,1.8025833754798093,0.6266980040323491,0
2014020561,3.9707194679546576,0.33870834826428675,0.13474835783881162,1.7218091101740869,0.30522732569562516,0
2014020576,2.9977120188919817,0.28063575444601296,0,2.0577762644365443,0.2543690318394705,0.03069545904643782
2014020587,1.4534597885289873,0.5563804003621036,0,1.7800726597727667,0.4676651969074498,0
2014020600,2.6110434240415152,1.3414420173091428,0,1.8769072213903348,0.36736530461591416,0
2014020620,2.6260035735045424,0.5285469411065362,0,2.266961219560749,0.1816443921411814,0.05158092108741532
2014020634,4.9294733521761565,1.042267075646425,0,1.9215558922575748,0.09564504827017874,0
2014020655,1.9215729921867082,0.47366129330222395,0.05082251836084505,1.2031772412899036,0.438223838572153,0.05646641551850882
2014020663,2.25311265482445,0.45129405099774067,0.15623214209312658,3.582966602572699,0.13528366543205286,0.14139500088829676
2014020677,2.100446033418441,0.9796020513874835,0,1.8842131552124057,0.5371608748052367,0
2014020700,1.5969495225923882,0.46233411827728793,0,1.9784945876834044,0.1800275170720961,0.12543014931842927
2014020723,2.406431938314635,0.09507410109944449,0.01858980182142879,2.763207210028714,0.1044662100283762,0
2014020732,1.5639348015654406,0.3511636406327854,0,3.020299897274059,0.15652874861768112,0.11106622553585296
2014020755,2.1394533412014742,1.2009083240606955,0.06661769315312702,2.0251002585873006,0.6104524643116138,0
2014020766,2.4799274958903372,0.37518517217405245,0,1.650288157524404,0,0.18609494480027663
2014020783,3.5573799773770416,0.8128559182834114,0,1.7257020284464588,0.2278119139227944,0.02239953175600378
2014020810,2.8439255466231383,0.5220063422760282,0,1.3408400017321254,0.14229555126452098,8.223396674685748e-4
2014020828,1.7369342764381386,0.30011409440255227,0,2.1209301922079855,0.35906888679037013,0.04999071331552193
2014020839,1.6551816949355902,0.7495306928708907,0,3.2306272870403836,0.14610160667411157,0.04610811937760069
2014020849,4.048546894034127,0.09626700366407526,0.00150934015147266,3.1923717765587174,0.4479598746846968,0.27986412753259804
2014020868,2.7171687095208346,0.18923684732424859,0.0919680437758151,1.7665386133635443,0.1331986572744871,0.02723903898451257
2014020878,1.482382568206609,0.3230216402569255,0.3325365391018172,1.6136080351087574,0.2931862217026001,0
2014020897,2.3324254604947425,1.894577677611095,0,1.020775173668488,0.3092442483141468,0.09148108602002794
2014020919,3.5580816477804764,0.36257638152676647,0,2.829942711473505,0.3333915436754691,0
2014020925,2.4604133383652704,0.6806539578213026,0,2.1647152387401225,0,0
2014020940,1.7616504921602545,0.2975262337274308,0,2.4175493992177204,0,0.07317950207109847
2014020965,2.2754364078216196,0.5447046499731775,0,1.2409755281817618,0.2042767216013548,0.05846524019789207
2014020980,2.8264836756108496,1.0333971646579974,0.11726370888683496,0.9496023787865057,1.4992287385068395,0.11304880923268767
2014020993,2.3929018311034693,0.3168945571689945,0.18686201666492305,2.448887391987678,1.2821742496594781,0.09090382132246395
2014021004,2.630748843042797,0.09999312643264492,0,3.6475694766262863,0.10395046303148028,0
2014021024,2.603633498662319,0.2967830193323612,0,3.4645963388403493,0.19257757397740155,0
2014021031,2.4824569226989572,0.41476090609399746,0,1.467592113785269,0.4189702030368493,0
2014021043,3.320505164830866,0.19486654849747387,0,2.760758887684883,0.8990711755814822,0
2014021054,2.3598367810736094,0.609562972766727,0.03723740446353835,1.8725091559264864,0.27369063879418054,0
2014021073,2.312411081777048,0.17020980233909708,0,3.0189246863810153,0.23264700943818917,0.06678772513292792
2014021084,3.3023902117344863,0.12857709774111242,0,3.024923724833255,0,0
2014021105,1.8932620672349272,1.2780869992712836,0.08098913681914362,2.4515939820037183,0.8084330230986608,0
2014021123,2.815479122295535,0.3381884627948191,0,1.7853982809664601,0.1354734908291969,0.03545410798015827
2014021131,2.375405491928476,0.4642953520886458,0.05762282452592422,1.7616946861939726,0.09836890302670412,0
2014021143,1.90299772413768,0.17619160402670708,0,1.6558582781539801,0,0.03738004148757953
2014021157,1.2938136399043556,0.5369825492667855,0,3.2689188011759516,0,0
2014021167,1.9672610171111495,0.554276700062596,0,1.7313477460445985,1.4052125569452227,0
2014021185,2.3841530883541227,0,0,1.3157750453429085,0,0
2014021193,2.887852967262338,0,0,2.1956567672308234,0.08116123735381335,0
2014021204,2.109059320651093,0.659751128033067,0.20275992218580313,2.1997087465946166,0.14200028520821045,0.11645161278361021
2014021224,1.980610959936996,0.4879967025431937,0.11439691174120276,2.9923721957549385,0.05888142480999144,0
