gameId,xGF_ev,xGF_pp,xGF_sh,xGA_ev,xGA_pp,xGA_sh
2013020001,2.5207606484447647,0.24101537445436663,0.16540554442460945,1.4011188705798796,2.114612699414025,0.13822675546413998
2013020023,2.119626795673175,1.5848287346593513,0.1491148839472124,0.7622063653834266,0.9609053510634652,0.24344628168833915
2013020046,2.4047699381115124,0.6490599018646149,0,1.738500735257692,1.1703051183566204,0
2013020055,1.3008077095862702,0.028376542326579157,0.19181936122141738,0.030219769387295745,0.005196399652661179,0
2013020073,2.5157390421760972,0.47900132505026016,0.09669184773249943,1.9594109728543203,0.8805001175595575,0
2013020091,2.1799615495064346,1.3242009900625535,0,1.883131660800407,0.4794528265120811,0.2616513155414517
2013020100,1.5253534274062528,0.3996308317305119,1.1503091005264767,1.8807874364137884,1.7173934543457214,0
2013020113,1.581588963614032,0.46901338151509364,0.04514371836318425,1.6350926161771029,1.5621289179305156,0.01867727724352637
2013020132,2.6087697179902136,0.09613624787831322,0.0160164092817112,3.8334394198017447,0,0.07109628383165399
2013020142,2.074176370924659,2.8598514030782525,0.01999552492241186,1.7406132479520704,0.04202125654806319,0.3152807583093396
2013020157,1.5797570464400437,0.06827079964831495,0.060896439422208265,2.867984936852598,0.31176889526694945,0
2013020173,1.6137459304188488,0.4385143624072314,0.13417092492914054,1.7913620187659611,0.38499098765526985,0.08359876386723356
2013020178,2.269561120234557,0.6139853792504268,0,1.4009369207135616,0.09457835749312037,0.07146473288490163
2013020196,2.003467900098542,0.5517635382396242,0.01546373004213225,1.289121518165913,0.14893717132472106,0
2013020209,1.57217163601503,0.6973572914323043,0,3.006262319297919,0.3982655015736342,0
2013020220,2.0388124669498455,0.1174062738542323,0.10217771359311045,2.5686706374645802,0.3706917904708683,0.09902806179412411
2013020231,1.4993308418968176,0.6452448064343154,0.2152765416657213,2.0045843783139454,0.5904254403580169,0
2013020255,1.5129163114884154,0.9914004156192129,0,1.4813860146936473,0.4672693356895607,0.03918218498230293
2013020268,2.5015948736152995,0.6019903361266465,0,1.6484928474049918,0.8187313524623848,0.03531086624433222
2013020288,1.526360963074806,1.8063236087890941,0,1.7358118192883183,0.4082941392326131,0
2013020295,1.2351279560578605,0.11695313666089191,0.31310213282017413,2.160703732727089,0.41222056020890974,0
2013020315,1.6947149627380627,0.769562776248284,0,1.735134800556378,0.32426349727891857,0.0018184888129899532
2013020337,1.9981204529475658,1.1945245626035637,0,2.4301443423542803,0.47824278909646256,0.2670180386128751
2013020344,1.7922821057755305,0.8129555285342756,0.01270276224292533,2.0874710432273007,0.8482839916245357,0
2013020365,2.0221082598040963,0.38774746033247287,0,2.0327284521563085,0.16091719732876505,0.05097139647988082
2013020386,2.080499819754246,0.7546530920333075,0.05158651002560857,2.19714953506393,0.40545908167088135,0
2013020394,2.9819916786449085,1.000081047840701,0.23671896355538918,1.9030064868041512,0.3697200604979679,0
2013020407,2.7338385405297188,0.16897676427144145,0.19976530908996115,1.6421382607267159,0.2582918892908199,0.00215881591421613
