teamId,gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
1,2020020007,2021-01-14,50.35,8.016666666666667,6.633333333333334,19,4,0,20,4,7,21,4,1,13,0,0,9,1,2,14,4,1,8,0,2,8,2,0,39,5,2,45,3,12,32,5,2,33,2,11,18,3,1,27,2,8,2,0,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,2,2,0,0,4,0,0,1,0,0,2,0,0,1,0,0,2,0,0
1,2020020023,2021-01-16,54.96666666666667,6,4,20,0,0,28,5,4,23,0,0,15,0,0,4,0,2,8,4,1,6,0,7,11,0,0,44,8,2,41,1,4,34,8,2,35,1,3,26,5,0,25,1,2,2,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,3,0,0,1,0,1,3,0,0,3,0,1,3,0,0,3,0,1
1,2020020046,2021-01-19,47.916666666666664,2.3666666666666667,9.716666666666667,23,0,6,22,2,4,18,0,3,24,1,0,7,0,0,10,0,0,4,0,0,12,0,0,44,2,0,55,0,26,34,2,0,42,0,21,27,1,0,34,0,16,3,1,0,1,0,2,2,1,0,1,0,2,2,1,0,1,0,2,5,0,0,2,0,0,4,0,0,5,0,2,4,0,0,5,0,2
1,2020020061,2021-01-21,54.1,2,3.9,17,2,3,35,1,2,23,0,1,21,0,0,0,0,0,11,0,0,2,0,0,6,0,0,55,2,2,53,1,7,35,1,1,40,1,6,29,1,1,29,1,5,1,0,0,2,0,2,1,0,0,2,0,2,0,0,0,2,0,2,1,0,0,3,0,0,4,0,0,2,0,2,4,0,0,2,0,2
1,2020020081,2021-01-24,53.38333333333333,2.6166666666666667,4,21,1,1,32,1,3,12,0,0,16,0,0,10,0,1,7,0,0,4,0,0,4,0,0,39,7,0,38,0,8,30,7,0,32,0,8,21,3,0,22,0,6,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,4,0,0,4,1,0,4,0,0,4,1,0,4,0,0
1,2020020095,2021-01-26,49.8,2,8.2,23,3,3,24,0,7,9,0,1,10,0,0,8,0,2,11,0,1,2,0,0,10,0,0,40,6,1,32,0,14,31,4,1,29,0,13,22,4,0,20,0,11,3,0,0,3,0,2,3,0,0,3,0,2,3,0,0,2,0,2,2,0,0,4,0,0,2,0,0,2,0,2,2,0,0,2,0,2
1,2020020111,2021-01-28,50.16666666666667,6.916666666666667,2.9166666666666665,12,2,0,32,6,1,14,0,0,13,1,0,5,0,1,7,0,0,8,0,0,2,2,0,53,6,0,32,1,3,37,6,0,25,1,1,28,6,0,17,0,0,1,0,0,3,0,0,1,0,0,3,0,0,0,0,0,3,0,0,1,0,0,1,0,0,2,0,0,2,0,0,2,0,0,2,0,0
1,2020020124,2021-01-30,50.016666666666666,6.4,8.583333333333334,17,4,4,29,3,7,16,0,1,15,1,1,4,0,1,5,1,1,8,2,0,10,0,0,42,16,1,40,1,12,33,13,1,29,1,11,23,10,1,22,1,8,2,1,0,2,0,1,2,1,0,2,0,1,2,1,0,2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,2020020136,2021-01-31,49.86666666666667,5.15,4.983333333333333,22,2,2,31,3,2,8,1,0,12,1,2,10,0,0,4,0,0,6,0,0,6,2,0,59,3,1,46,0,13,50,2,1,39,0,11,36,0,1,23,0,10,5,0,0,1,0,2,5,0,0,1,0,2,4,0,0,1,0,2,4,0,0,1,0,0,6,0,0,2,0,2,6,0,0,2,0,2
1,2020020364,2021-02-16,57,3,0,36,1,0,33,3,0,21,0,0,29,1,0,1,0,0,12,2,0,9,0,0,0,5,0,63,3,0,65,2,0,48,2,0,48,2,0,36,1,0,37,2,0,4,1,0,2,0,0,4,1,0,2,0,0,2,1,0,1,0,0,5,0,0,7,0,0,5,0,0,3,0,0,5,0,0,3,0,0
