playerId,gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
8471734,2025020826,2026-01-26,47,0,3,35,0,3,23,0,1,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
8471734,2025020849,2026-01-29,45,0,0,35,0,0,21,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
8471734,2025020861,2026-01-31,42,3,19,36,2,14,22,2,9,4,0,1,4,0,1,3,0,1,0,0,0,0,0,0,3,0,0,3,0,1,3,0,1
8471734,2025020906,2026-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8471734,2025020991,2026-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8471734,2025021017,2026-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8473503,2025020768,2026-01-18,43,0,23,36,0,19,20,0,14,2,0,2,2,0,2,1,0,2,0,0,0,0,0,0,3,0,0,3,0,6,3,0,6
8473503,2025020782,2026-01-20,39,3,8,26,2,6,15,1,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,6,0,1,6,0,1
8473503,2025020798,2026-01-22,47,0,7,37,0,5,22,0,4,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,2,0,0,6,0,0,6,0,0
8473503,2025020813,2026-01-24,35,3,2,22,3,2,17,0,2,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,2,0,0,3,1,0,3,1,0
8473503,2025020841,2026-01-28,48,0,0,37,0,0,18,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0
8473503,2025020890,2026-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8473503,2025020907,2026-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8473503,2025021011,2026-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8474593,2025020014,2025-10-09,58,2,12,43,2,8,25,1,6,4,0,1,4,0,1,4,0,1,0,0,0,0,0,0,5,0,1,2,0,0,2,0,0
8474593,2025020026,2025-10-11,36,2,15,21,1,4,13,1,3,3,0,0,3,0,0,3,0,0,0,0,0,2,0,0,5,0,1,2,0,2,2,0,2
8474593,2025020045,2025-10-13,18,0,5,14,0,3,6,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
8474593,2025020161,2025-10-28,47,2,16,40,1,12,31,1,10,4,0,4,4,0,4,3,0,4,0,0,0,2,0,0,5,0,0,5,1,0,5,1,0
8474593,2025020191,2025-11-01,77,0,16,51,0,11,37,0,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1,9,0,2,9,0,2
8474593,2025020220,2025-11-06,39,0,3,27,0,1,18,0,1,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,4,0,0,5,0,0,5,0,0
8474593,2025020252,2025-11-10,37,0,2,25,0,2,22,0,2,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,5,0,0,8,0,1,8,0,1
8474593,2025020268,2025-11-12,31,0,12,23,0,11,11,0,9,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
8474593,2025020309,2025-11-18,39,1,13,29,1,11,20,1,8,3,0,2,2,0,2,1,0,2,0,0,0,0,0,0,4,0,0,1,0,1,1,0,1
8474593,2025020354,2025-11-24,69,0,15,51,0,11,31,0,4,2,0,1,2,0,1,2,0,1,0,0,0,2,0,0,4,0,1,8,0,1,8,0,1
8474593,2025020364,2025-11-26,32,2,19,21,2,11,15,1,7,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,4,0,0,1,0,2,1,0,2
8474593,2025020395,2025-11-29,43,0,4,34,0,4,27,0,4,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0
8474593,2025020421,2025-12-03,41,0,2,32,0,2,26,0,2,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0
8474593,2025020436,2025-12-05,40,1,6,30,1,3,22,0,3,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,3,0,0,1,0,3,1,0,3
8474593,2025020467,2025-12-09,70,0,7,52,0,6,34,0,4,0,0,3,0,0,3,0,0,3,2,0,0,0,0,0,1,0,0,9,0,1,9,0,1
8474593,2025020481,2025-12-11,7,0,0,7,0,0,7,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8474593,2025020508,2025-12-14,32,0,6,21,0,6,10,0,5,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
8474593,2025020547,2025-12-19,54,1,17,33,1,10,24,1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,4,0,4,4,0,4
8474593,2025020580,2025-12-23,67,0,0,45,0,0,25,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,8,0,0,8,0,0
8474593,2025020617,2025-12-30,36,0,16,27,0,13,16,0,13,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,6,1,0,6
8474593,2025020645,2026-01-03,53,1,8,40,1,7,25,1,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0,6,0,0
8474593,2025020669,2026-01-06,32,1,0,27,1,0,23,1,0,9,0,0,8,0,0,5,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
8474593,2025020721,2026-01-12,53,0,9,37,0,6,19,0,4,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,2,4,0,2
8474593,2025020735,2026-01-14,40,1,6,27,1,6,13,0,4,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,3,0,1
8474593,2025020759,2026-01-17,63,0,5,47,0,5,32,0,3,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,5,0,0,10,0,3,10,0,3
8474593,2025020777,2026-01-19,39,1,6,27,1,5,18,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
8474593,2025020807,2026-01-23,46,1,6,33,1,4,23,1,1,3,1,0,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,9,0,0,9,0,0
8474593,2025020820,2026-01-25,31,0,10,20,0,6,15,0,3,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8474593,2025020848,2026-01-29,56,1,12,39,1,9,23,0,6,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,6,0,1,6,0,1
8474593,2025020887,2026-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8474593,2025020922,2026-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8474593,2025020943,2026-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8474593,2025020961,2026-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8474593,2025020971,2026-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8474593,2025020991,2026-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8474593,2025021005,2026-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8474596,2025020045,2025-10-13,38,1,7,24,1,6,18,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
8474596,2025020064,2025-10-16,47,1,11,29,1,6,17,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,8,0,0,8,0,0
8474596,2025020078,2025-10-18,45,2,9,32,1,6,27,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
8474596,2025020098,2025-10-21,48,1,7,33,1,3,21,1,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,8,0,0,8,0,0
8474596,2025020124,2025-10-24,31,0,14,15,0,11,9,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,2
8474596,2025020140,2025-10-26,66,0,5,42,0,4,21,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,0,7,0,1,7,0,1
8474596,2025020176,2025-10-30,42,0,8,30,0,6,24,0,4,5,0,0,5,0,0,2,0,0,0,0,0,0,0,0,3,0,0,6,0,0,6,0,0
8474596,2025020197,2025-11-02,59,2,3,37,2,2,25,2,1,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,6,1,0,6,1,0
8474596,2025020231,2025-11-08,62,3,4,39,3,4,29,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1
8474596,2025020288,2025-11-15,63,2,2,41,1,2,28,1,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,7,1,1,7,1,1
8474596,2025020323,2025-11-20,58,0,1,46,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0
8474596,2025020339,2025-11-22,35,0,13,32,0,12,23,0,6,6,0,0,5,0,0,3,0,0,0,0,0,0,0,0,1,0,1,3,0,2,3,0,2
8474596,2025020379,2025-11-28,80,0,8,58,0,6,38,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,1,8,0,1
8474596,2025020406,2025-12-01,31,3,4,23,3,3,19,3,3,4,0,1,4,0,1,2,0,1,0,0,2,0,0,0,3,0,0,3,0,1,3,0,1
8474596,2025020443,2025-12-06,47,1,3,31,1,2,19,1,1,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0
8474596,2025020481,2025-12-11,41,0,7,28,0,6,23,0,5,3,0,2,3,0,2,3,0,2,0,0,0,0,0,0,1,0,0,6,0,1,6,0,1
8474596,2025020495,2025-12-13,52,0,9,41,0,6,27,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,1,5,0,1
8474596,2025020533,2025-12-17,51,3,13,41,3,11,30,2,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,7,1,2,7,1,2
8474596,2025020565,2025-12-21,44,1,0,31,1,0,23,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0
8474596,2025020592,2025-12-27,51,0,4,41,0,4,31,0,2,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,3,0,0,8,0,0,8,0,0
8474596,2025020627,2025-12-31,64,0,6,50,0,5,32,0,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,10,0,0,10,0,0
8474596,2025020660,2026-01-04,42,1,7,32,1,7,24,1,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,2,5,0,2
8474596,2025020687,2026-01-08,55,0,12,36,0,11,23,0,6,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,4,0,0,5,0,3,5,0,3
8474596,2025020711,2026-01-11,43,0,6,33,0,4,21,0,1,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,7,0,0,6,0,0,6,0,0
8474596,2025020786,2026-01-20,52,0,3,40,0,3,21,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,7,0,0,7,0,0
8474596,2025020835,2026-01-27,41,0,7,32,0,5,22,0,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,1,4,0,1
8474596,2025020866,2026-01-31,47,1,5,38,1,5,28,0,5,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,5,0,0,2,0,1,2,0,1
8474596,2025020905,2026-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8474596,2025020910,2026-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8475311,2025020003,2025-10-07,39,0,10,26,0,7,18,0,5,3,0,1,2,0,1,2,0,1,0,0,0,0,0,0,8,0,0,4,0,0,4,0,0
8475311,2025020022,2025-10-11,38,3,15,27,3,13,18,1,8,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,3,1,1,1,0,2,1,0,2
8475311,2025020047,2025-10-13,31,0,17,23,0,15,13,0,13,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,5,0,2,5,0,2
8475311,2025020104,2025-10-21,40,0,6,26,0,5,15,0,3,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,3,0,0,3,0,0
8475311,2025020119,2025-10-23,44,2,11,31,2,7,23,2,6,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,1,1,0,7,0,2,7,0,2
8475311,2025020137,2025-10-25,32,1,6,23,1,6,19,0,6,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
8475311,2025020165,2025-10-28,54,0,24,34,0,19,26,0,14,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,0,5,6,0,5
8475311,2025020177,2025-10-30,51,0,5,37,0,3,24,0,3,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,4,0,1,9,0,0,9,0,0
8475311,2025020191,2025-11-01,39,3,0,26,3,0,19,2,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0
8475311,2025020212,2025-11-04,40,2,6,30,2,6,15,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,3,0,1
8475311,2025020245,2025-11-09,49,2,8,39,2,8,28,1,4,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,1,6,0,2,6,0,2
8475311,2025020257,2025-11-11,47,4,7,31,3,6,17,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,4,0,0,4,0,0
8475311,2025020269,2025-11-13,31,0,2,24,0,2,13,0,2,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
8475311,2025020304,2025-11-17,48,1,3,32,1,3,21,1,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0
8475311,2025020334,2025-11-21,51,3,6,39,2,5,21,2,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,1,3,0,1,3,0,1
8475311,2025020359,2025-11-24,48,1,5,38,1,5,25,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,2,3,0,2
8475311,2025020384,2025-11-28,68,0,7,43,0,4,30,0,1,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,4,0,0,8,0,1,8,0,1
8475311,2025020420,2025-12-02,33,1,7,28,1,6,18,0,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
8475311,2025020435,2025-12-04,60,3,4,41,2,4,31,2,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,7,0,1,5,0,0,5,0,0
8475311,2025020449,2025-12-06,41,1,3,31,1,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
8475311,2025020462,2025-12-08,45,0,5,29,0,4,18,0,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
8475311,2025020507,2025-12-13,51,1,10,36,1,9,29,1,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,1,4,0,2
8475311,2025020518,2025-12-15,16,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475311,2025020639,2026-01-01,52,1,5,32,1,4,19,1,3,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,7,0,0,6,0,0,6,0,0
8475311,2025020655,2026-01-03,59,1,10,41,1,9,23,0,5,3,0,1,3,0,1,3,0,0,0,0,0,0,0,0,5,0,0,7,0,0,7,0,0
8475311,2025020666,2026-01-05,48,0,21,33,0,17,25,0,10,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,5,4,0,5
8475311,2025020681,2026-01-07,44,0,16,32,0,14,18,0,10,2,0,2,1,0,2,0,0,2,0,0,0,0,0,0,3,0,0,4,0,3,4,0,3
8475311,2025020695,2026-01-09,27,2,9,21,1,5,12,0,4,4,0,1,4,0,1,4,0,1,0,0,0,0,0,0,4,0,0,2,0,1,2,0,1
8475311,2025020724,2026-01-12,42,0,0,27,0,0,17,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
8475311,2025020738,2026-01-14,39,0,3,27,0,2,25,0,2,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
8475311,2025020753,2026-01-16,51,1,3,38,1,3,24,1,3,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,5,0,0,5,0,0,5,0,0
8475311,2025020787,2026-01-20,15,0,0,12,0,0,8,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8475311,2025020816,2026-01-24,55,1,3,40,0,3,27,0,2,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,2,0,0,6,0,0,6,0,0
8475311,2025020844,2026-01-29,45,0,6,33,0,5,27,0,4,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
8475311,2025020859,2026-01-31,44,3,4,35,2,3,19,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0
8475311,2025020902,2026-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8475311,2025020929,2026-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8475311,2025020982,2026-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8475311,2025020997,2026-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8475311,2025021012,2026-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8475660,2025020010,2025-10-09,7,1,0,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8475660,2025020025,2025-10-11,37,2,9,26,2,6,18,2,3,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8475660,2025020043,2025-10-13,64,3,6,45,3,3,37,3,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,5,0,0
8475660,2025020058,2025-10-15,50,0,13,35,0,4,18,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,1,2,0,1
8475660,2025020115,2025-10-23,40,1,12,31,1,9,23,1,6,7,0,0,7,0,0,6,0,0,0,0,0,0,0,0,1,0,0,6,0,3,6,0,3
8475660,2025020177,2025-10-30,63,4,19,45,4,17,25,4,10,2,1,0,2,1,0,2,1,0,0,0,0,0,0,0,2,0,0,8,0,4,8,0,4
8475660,2025020198,2025-11-02,45,0,4,23,0,3,16,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
8475660,2025020227,2025-11-07,47,5,9,36,5,5,21,3,2,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,6,1,0,5,0,1,5,0,1
8475660,2025020272,2025-11-13,23,0,4,18,0,2,10,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
8475660,2025020299,2025-11-16,48,1,9,30,1,4,17,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,3,0,1,3,0,1
8475660,2025020308,2025-11-18,36,0,4,28,0,3,19,0,3,1,0,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,2,0,1,2,0,1
8475660,2025020335,2025-11-22,62,2,9,42,2,5,28,2,5,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,2,0,0,4,0,1,4,0,1
8475660,2025020354,2025-11-24,47,0,2,27,0,2,20,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0
8475660,2025020361,2025-11-26,50,0,12,34,0,7,24,0,4,4,0,1,4,0,1,3,0,1,0,0,0,0,0,0,6,0,0,6,0,1,6,0,1
8475660,2025020394,2025-11-29,39,1,6,28,1,6,17,1,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0
8475660,2025020432,2025-12-04,67,0,6,45,0,6,27,0,5,3,0,2,3,0,2,2,0,2,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0
8475660,2025020491,2025-12-11,44,0,4,36,0,2,26,0,2,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
8475660,2025020530,2025-12-17,47,2,9,33,2,5,25,1,2,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,1,0,4,0,0,4,0,0
8475660,2025020562,2025-12-21,70,0,3,51,0,3,32,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,5,0,0,5,0,0
8475660,2025020601,2025-12-28,47,0,11,35,0,6,23,0,4,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,3,0,1,3,0,1
8475660,2025020635,2026-01-01,56,3,5,37,3,4,24,3,4,3,0,1,2,0,1,2,0,1,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0
8475660,2025020729,2026-01-13,59,1,9,45,1,6,36,1,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,1,3,0,1
