playerId,gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
8455710,2013020016,2013-10-04,33,0,6,26,0,4,23,0,3,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8455710,2013020035,2013-10-07,38,1,16,26,1,11,17,0,10,3,0,1,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2,0,5,2,0,5
8455710,2013020063,2013-10-11,45,0,10,37,0,7,25,0,4,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
8455710,2013020101,2013-10-17,27,2,7,23,2,5,17,2,3,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
8455710,2013020155,2013-10-26,36,2,5,30,2,4,25,1,2,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8455710,2013020179,2013-10-29,23,1,3,18,1,3,13,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8455710,2013020203,2013-11-02,26,0,8,22,0,6,16,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8455710,2013020232,2013-11-07,39,2,5,27,1,3,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8455710,2013020256,2013-11-10,14,0,8,12,0,7,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8455710,2013020265,2013-11-12,52,0,11,39,0,6,30,0,5,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,1,2,0,1
8455710,2013020296,2013-11-16,31,0,15,24,0,11,17,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,2
8455710,2013020325,2013-11-20,33,2,12,22,1,10,18,1,6,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,3,0,0,3,0,1,3,0,1
