teamId,gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
1,2016020010,2016-10-13,52.8,4,6,22,0,4,23,3,4,15,0,3,19,1,0,6,1,1,15,0,0,10,0,4,12,0,4,37,0,0,57,0,10,33,0,0,42,0,9,24,0,0,30,0,4,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,2,0,2,2,0,0,2,0,2,2,0,0,2,0,2
1,2016020019,2016-10-15,48,6,6,23,4,0,15,8,6,26,1,0,22,3,2,6,0,1,2,0,0,8,2,0,4,2,2,37,16,0,44,1,14,29,13,0,36,1,10,24,10,0,27,1,6,2,0,0,3,0,0,2,0,0,3,0,0,0,0,0,3,0,0,6,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,2016020037,2016-10-18,40.61666666666667,11.583333333333334,7.8,21,8,3,20,8,6,12,2,2,16,3,0,2,0,4,3,4,0,12,2,5,13,0,0,26,18,1,24,2,19,20,15,0,17,2,14,15,13,0,13,2,9,0,2,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,1,1,0,0,2,2,0,1,2,0,1,0,1,1,2,0,1,1,1
1,2016020051,2016-10-20,48.88333333333333,3.3333333333333335,7.783333333333333,29,4,2,24,2,6,20,0,0,26,0,3,8,0,3,12,1,1,4,2,0,6,0,2,47,10,1,56,1,14,32,7,1,44,1,11,24,4,1,31,1,4,0,1,0,2,0,0,0,1,0,2,0,0,0,1,0,2,0,0,3,0,0,4,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1,2016020069,2016-10-22,48.483333333333334,6,6,23,5,2,24,3,3,25,2,0,21,0,0,4,0,0,9,2,1,6,0,0,6,0,0,34,6,1,34,0,7,31,5,1,29,0,5,28,3,1,25,0,4,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,2,0,0,2,0,1,2,0,0,2,0,1
1,2016020084,2016-10-25,52.083333333333336,3.1333333333333333,4.783333333333333,24,2,5,26,1,1,13,0,1,22,0,0,3,0,0,8,0,0,6,0,0,2,0,4,45,4,1,38,0,8,37,3,1,30,0,7,31,3,1,25,0,6,2,2,1,2,0,1,2,2,1,2,0,1,1,2,0,2,0,1,4,0,0,3,0,1,1,0,0,2,0,0,1,0,0,2,0,0
1,2016020107,2016-10-28,45.7,7.816666666666666,7.733333333333333,20,2,4,26,4,4,21,0,1,18,3,0,7,0,0,6,0,1,6,2,0,8,0,2,35,9,0,42,0,15,31,7,0,30,0,11,27,5,0,21,0,8,1,1,0,1,0,2,1,1,0,1,0,2,1,1,0,1,0,2,3,1,0,2,0,1,1,2,0,1,0,0,1,2,0,1,0,0
1,2016020116,2016-10-29,50,2,8,24,2,6,19,1,7,15,1,6,22,0,2,9,0,1,10,0,0,7,0,0,9,0,4,28,4,0,38,0,17,27,3,0,33,0,14,20,3,0,22,0,11,3,0,0,1,0,0,3,0,0,1,0,0,3,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,2016020152,2016-11-03,51.93333333333333,7.333333333333333,5,23,6,2,23,5,3,11,1,1,17,0,0,1,0,1,6,0,1,6,2,2,6,0,2,39,18,0,44,0,10,35,14,0,36,0,7,26,8,0,25,0,6,2,1,0,2,0,2,2,1,0,2,0,2,2,1,0,1,0,2,1,0,0,2,0,0,1,1,0,2,0,0,1,1,0,2,0,0
1,2016020166,2016-11-05,45.93333333333334,8,6.066666666666666,24,7,3,29,4,5,20,1,2,20,4,2,5,1,0,5,1,0,6,4,0,8,2,0,50,13,1,47,2,11,41,9,1,35,1,7,31,6,1,27,1,7,1,0,0,3,0,1,1,0,0,2,0,1,1,0,0,2,0,1,1,0,0,2,0,0,6,2,0,0,0,1,6,2,0,0,0,1
1,2016020176,2016-11-06,48.61666666666667,4,7.383333333333334,20,1,6,16,1,6,21,0,4,20,1,0,10,0,0,4,1,1,2,2,2,6,0,2,37,7,2,56,0,16,25,5,2,39,0,13,15,5,1,25,0,9,3,0,1,1,0,0,3,0,0,1,0,0,2,0,0,1,0,0,1,0,0,3,0,2,3,0,0,5,0,0,3,0,0,5,0,0
1,2016020183,2016-11-08,57.28333333333333,6,1.7166666666666666,40,3,3,27,3,0,18,1,1,21,1,0,5,1,0,11,0,2,6,0,0,2,0,0,59,6,0,44,1,2,48,5,0,40,1,2,38,3,0,30,1,2,2,0,0,1,0,1,2,0,0,0,0,1,2,0,0,0,0,1,2,0,0,2,0,1,2,0,0,2,0,0,2,0,0,2,0,0
1,2016020206,2016-11-11,48.23333333333334,10.066666666666666,2.183333333333333,23,5,1,28,2,1,18,1,0,29,3,0,2,0,0,6,3,1,8,2,2,4,0,0,43,26,0,39,1,4,33,21,0,31,1,3,27,16,0,23,1,2,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1,2016020215,2016-11-12,52.983333333333334,6.516666666666667,0.5,27,4,0,26,2,1,17,1,0,17,1,0,1,0,0,7,1,0,8,0,4,4,2,0,36,13,0,37,1,0,28,8,0,26,1,0,22,5,0,22,1,0,4,0,0,2,0,0,4,0,0,2,0,0,4,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2016020239,2016-11-15,54.733333333333334,2,4,21,1,3,27,1,0,10,0,0,22,0,0,0,0,0,12,0,0,2,0,0,4,0,0,68,4,0,50,1,6,44,1,0,34,1,5,32,1,0,20,1,3,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,4,0,0,3,0,0,4,1,0,6,0,0,4,1,0,6,0,0
1,2016020253,2016-11-17,50,6,4,27,7,1,33,5,2,23,1,0,41,2,0,4,0,0,9,0,2,6,0,0,4,0,0,51,15,0,39,2,8,40,9,0,29,1,5,24,5,0,20,1,2,2,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,4,1,0,7,0,0,3,0,0,2,0,0,3,0,0,2,0,0
1,2016020261,2016-11-19,54,4,2,21,1,2,20,2,4,34,2,0,37,1,0,3,0,0,6,0,0,2,2,0,2,0,0,33,11,0,38,2,5,24,7,0,32,2,4,17,6,0,22,2,4,1,1,0,3,1,0,1,1,0,2,1,0,1,1,0,2,0,0,1,0,0,4,0,0,2,2,0,3,0,0,2,2,0,3,0,0
1,2016020282,2016-11-21,46.43333333333334,6,7.566666666666666,28,4,5,29,1,4,17,0,0,13,0,0,7,0,0,12,1,1,2,4,0,8,0,2,44,11,0,65,5,14,31,7,0,43,3,11,22,4,0,32,2,8,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,1,0,1,3,0,0,5,0,1,1,2,0,4,0,1,1,2,0,4,0,1
1,2016020289,2016-11-23,53.11666666666667,5.966666666666667,5.916666666666667,30,3,3,30,1,1,19,0,0,7,1,1,2,1,1,6,1,0,8,0,0,4,2,2,42,6,2,37,1,11,34,5,1,29,1,10,24,5,1,24,1,6,3,1,0,3,0,1,3,1,0,3,0,1,3,1,0,2,0,1,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,1,0,0
1,2016020310,2016-11-25,48.8,8.5,6,24,1,4,16,7,2,12,0,1,14,1,0,9,0,2,9,1,1,8,2,0,6,0,0,24,17,0,42,3,4,19,13,0,35,3,1,11,8,0,29,3,1,2,2,0,4,1,0,2,2,0,4,1,0,1,2,0,3,0,0,2,0,0,3,0,0,0,0,0,2,1,0,0,0,0,2,1,0
1,2016020317,2016-11-26,52.849999999999994,2.566666666666667,9.583333333333334,30,1,7,26,0,12,34,0,6,27,1,0,0,0,1,0,0,0,4,0,2,12,0,0,48,5,4,64,1,18,32,3,3,48,1,14,26,2,2,37,1,11,1,1,1,2,0,1,1,1,0,2,0,1,0,1,0,2,0,1,2,0,0,0,0,1,1,0,0,5,0,3,1,0,0,5,0,3
1,2016020335,2016-11-29,45.916666666666664,6.883333333333334,7.2,20,3,3,19,4,9,10,2,0,15,2,0,2,1,0,12,1,2,6,0,2,8,0,2,45,12,3,37,2,18,32,10,3,32,2,14,16,7,2,20,1,8,2,0,0,3,0,0,2,0,0,3,0,0,0,0,0,3,0,0,1,1,1,6,1,0,2,0,0,5,0,0,2,0,0,5,0,0
1,2016020353,2016-12-01,50.949999999999996,2.566666666666667,8,20,3,4,19,1,2,18,1,1,14,0,0,4,0,0,5,0,1,4,0,0,6,0,2,54,10,1,51,0,14,42,6,1,36,0,10,28,4,1,28,0,5,2,1,0,4,0,0,2,1,0,3,0,0,1,0,0,3,0,0,7,2,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0
1,2016020362,2016-12-03,56.333333333333336,4.533333333333333,3.8333333333333335,35,1,0,38,3,2,16,1,0,20,0,0,11,0,0,7,0,0,6,2,0,2,4,0,33,5,0,72,1,4,25,4,0,55,1,3,18,4,0,41,1,0,4,1,0,4,0,0,4,1,0,4,0,0,2,1,0,3,0,0,1,1,0,6,0,0,3,0,0,2,0,0,3,0,0,2,0,0
1,2016020383,2016-12-06,52.78333333333333,3.216666666666667,4,24,1,3,25,3,4,23,0,0,20,1,0,8,0,0,6,0,2,4,2,10,17,2,9,33,7,0,28,2,8,28,5,0,24,1,7,18,4,0,18,1,5,2,1,0,1,0,1,2,1,0,1,0,1,2,1,0,1,0,1,4,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,2016020398,2016-12-08,54.25,3.05,2.7,27,3,1,39,1,1,30,0,0,25,0,1,6,0,0,13,0,0,6,0,2,4,2,0,41,3,0,78,1,4,24,3,0,62,1,3,18,3,0,48,1,0,1,1,0,5,0,0,1,1,0,4,0,0,1,1,0,4,0,0,4,0,0,9,0,0,3,1,0,7,0,0,3,1,0,7,0,0
1,2016020407,2016-12-09,49.31666666666666,6,4.683333333333334,18,2,1,24,3,5,12,1,0,11,0,0,4,0,1,6,1,0,6,0,0,4,0,2,34,6,0,36,0,10,28,5,0,32,0,8,17,4,0,24,0,8,1,0,0,3,0,1,1,0,0,3,0,1,1,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
1,2016020426,2016-12-11,42.199999999999996,8.933333333333334,8.866666666666667,19,4,9,22,2,3,18,4,0,14,1,0,1,0,1,12,4,1,6,2,7,15,0,2,30,11,0,38,3,19,19,8,0,26,3,15,14,5,0,18,2,11,0,0,0,2,1,2,0,0,0,2,1,2,0,0,0,2,0,2,2,0,0,2,1,2,0,0,0,1,1,4,0,0,0,1,1,4
1,2016020449,2016-12-15,48.65,3.9,7.45,25,5,3,22,4,1,26,1,3,18,1,0,2,0,2,1,0,0,6,0,0,8,2,0,39,7,2,49,4,6,28,7,1,35,4,6,20,5,1,23,4,4,1,0,1,3,1,1,1,0,1,3,0,1,1,0,0,2,0,1,5,1,0,3,0,0,3,0,0,0,1,0,3,0,0,0,1,0
1,2016020463,2016-12-17,56,2,2,26,1,1,25,1,1,20,0,0,28,1,0,4,1,0,5,0,0,7,0,2,2,5,2,49,6,0,48,1,4,33,4,0,38,1,3,28,2,0,29,1,1,1,0,0,2,1,0,1,0,0,2,1,0,1,0,0,2,1,0,6,0,0,3,0,0,3,1,0,3,0,0,3,1,0,3,0,0
1,2016020475,2016-12-18,53.6,7.4,4,24,6,1,16,5,5,19,0,0,21,0,0,4,0,1,6,0,0,6,2,0,4,0,0,54,10,0,49,5,4,40,8,0,32,5,4,24,7,0,21,5,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,3,1,0,2,0,0,3,1,0,1,0,0,3,1,0,1,0,0
1,2016020482,2016-12-20,54.36666666666667,4,1.6333333333333333,21,5,0,27,2,1,16,2,0,22,1,0,5,0,0,11,3,0,2,2,0,2,0,0,38,5,0,41,1,2,32,5,0,34,1,1,25,3,0,30,1,1,1,0,0,3,1,1,1,0,0,3,1,1,1,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2016020496,2016-12-22,47.93333333333333,9.333333333333334,2.7333333333333334,17,6,1,23,5,1,17,0,0,15,2,0,3,0,0,4,1,0,37,0,13,28,2,2,25,7,0,30,1,4,22,7,0,22,0,1,17,5,0,16,0,0,2,2,0,0,0,0,2,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,2016020507,2016-12-23,55.666666666666664,2.1333333333333333,2.2,28,1,1,30,1,1,36,0,1,24,0,0,8,0,0,3,1,0,7,2,0,7,2,0,37,5,1,62,2,9,27,3,1,47,2,6,21,3,0,34,1,4,1,0,0,3,0,1,1,0,0,2,0,1,1,0,0,1,0,1,2,0,0,7,0,0,2,1,0,6,0,0,2,1,0,6,0,0
1,2016020517,2016-12-27,42.86666666666667,12.35,4.783333333333333,34,6,3,18,3,3,11,1,0,6,1,1,3,0,1,3,1,0,16,0,0,6,2,0,26,13,0,35,3,9,24,9,0,28,3,7,17,6,0,23,1,5,1,1,0,3,1,1,1,1,0,3,1,1,0,1,0,1,1,1,2,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0
1,2016020533,2016-12-29,49.233333333333334,7.766666666666667,8,25,5,5,28,2,2,16,0,0,22,0,0,5,0,1,11,2,1,6,2,0,8,0,0,39,10,1,60,4,14,29,7,1,47,4,11,23,4,0,32,4,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,11,1,0,1,1,0,4,2,0,1,1,0,4,2,0
1,2016020549,2016-12-31,46.016666666666666,12.283333333333333,1.7,23,8,1,22,6,1,22,2,1,12,3,0,6,0,1,7,2,0,28,0,2,7,13,0,35,14,0,37,3,1,25,11,0,28,3,0,17,6,0,24,2,0,2,0,0,6,0,0,1,0,0,6,0,0,1,0,0,6,0,0,2,2,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,2016020563,2017-01-02,45.15,10.85,4,18,7,3,22,2,1,12,0,0,15,0,1,4,1,1,3,1,0,10,4,5,7,2,2,30,13,1,38,0,3,26,9,1,34,0,2,19,6,1,20,0,2,2,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,1,3,0,1,3,1,0,0,0,1,3,1,0,1,0,0
1,2016020567,2017-01-03,48,4,8,16,2,5,22,0,7,26,0,3,10,2,0,10,0,1,3,0,0,2,2,0,6,0,2,32,2,3,41,1,23,20,2,2,24,1,16,16,1,1,17,1,12,2,0,1,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1,1,0,2,3,0,0,4,0,3,3,0,0,4,0,3
1,2016020586,2017-01-06,48.61666666666667,7.466666666666667,3.9166666666666665,22,6,4,20,1,1,7,2,0,10,3,0,2,1,0,4,4,0,8,0,0,4,0,2,38,10,0,23,1,8,34,10,0,10,1,8,24,8,0,8,1,5,1,1,0,1,1,2,1,1,0,1,0,2,1,1,0,1,0,2,0,0,0,0,1,1,2,3,0,1,0,2,2,3,0,1,0,2
1,2016020597,2017-01-07,58.68333333333334,2,3.3,26,1,2,18,1,2,17,0,0,17,0,0,1,0,0,8,1,1,0,2,2,4,0,2,30,3,1,70,0,7,25,1,1,57,0,7,18,1,1,37,0,6,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,2,0,0,0,1,0,3,0,0,0,1,0,3,0,0
