teamId,gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
1,2011020012,2011-10-08,37.41666666666667,8.4,14.183333333333334,18,8,7,10,4,8,16,1,3,17,1,0,5,1,2,4,3,0,11,2,2,12,17,12,21,8,2,30,2,15,19,4,2,23,2,11,16,2,2,19,2,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,2,0,1
1,2011020026,2011-10-10,43.88333333333333,6.85,9.266666666666667,20,7,4,22,4,5,9,1,2,13,1,0,3,0,2,2,1,0,6,4,4,10,2,2,26,10,3,25,1,18,23,9,3,19,1,14,19,5,2,17,1,8,4,0,0,2,0,0,4,0,0,2,0,0,4,0,0,2,0,0,1,0,0,1,0,0,1,0,0,2,0,1,1,0,0,2,0,1
1,2011020037,2011-10-13,59,4,2,22,4,0,21,0,1,21,0,1,20,2,0,8,0,1,3,2,0,4,0,0,2,0,0,60,4,0,48,0,1,47,3,0,33,0,0,34,3,0,27,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,5,0,0,2,0,0,5,0,0,2,0,0
1,2011020057,2011-10-15,54.66666666666667,7.416666666666667,2.9166666666666665,22,5,3,30,3,4,12,0,0,20,1,1,3,1,1,6,2,1,15,2,4,11,5,0,47,19,1,38,0,10,38,12,1,30,0,8,32,8,1,24,0,7,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,7,1,0,2,0,1,2,0,0,0,0,0,2,0,0,0,0,0
1,2011020091,2011-10-21,47.93333333333334,7.066666666666666,10,17,3,7,23,6,10,5,0,1,7,2,0,2,0,0,10,3,1,8,0,5,13,0,2,25,9,3,39,2,16,19,6,2,33,2,15,13,5,1,27,1,13,1,2,0,2,0,1,1,1,0,2,0,1,1,1,0,2,0,1,0,0,0,3,0,0,1,0,0,2,0,1,1,0,0,2,0,1
1,2011020101,2011-10-22,51.199999999999996,1.85,6.95,19,0,3,24,2,2,21,0,1,20,1,0,0,0,0,2,0,0,4,0,0,8,4,0,39,1,1,58,0,13,25,1,1,40,0,10,22,1,1,21,0,8,0,0,1,2,0,2,0,0,1,2,0,2,0,0,1,2,0,2,2,0,0,4,0,0,2,0,0,2,0,1,2,0,0,1,0,2
1,2011020121,2011-10-25,54.1,3.9,2,17,2,2,22,2,1,31,0,0,31,1,1,2,0,1,12,1,0,4,0,0,2,0,0,43,6,1,60,0,0,34,5,1,47,0,0,20,3,0,31,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,1,0,3,0,0,2,1,0,6,0,0,2,1,0,6,0,0
1,2011020135,2011-10-27,51.766666666666666,2,6.233333333333333,21,0,2,26,2,5,29,0,0,30,0,1,2,0,0,2,0,0,2,0,0,8,0,0,52,3,2,52,0,16,40,3,2,43,0,11,31,2,1,34,0,8,3,0,0,3,0,2,2,0,0,3,0,2,0,0,0,3,0,2,2,0,0,7,0,0,1,0,0,1,0,4,1,0,0,1,0,4
1,2011020149,2011-10-29,50.96666666666667,5.033333333333333,4,19,4,4,18,2,1,23,0,1,35,0,1,6,0,0,9,0,0,2,4,2,6,0,0,53,6,1,39,3,9,38,4,0,27,3,6,30,2,0,18,2,3,1,0,0,2,1,0,1,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,0,2,2,0,0,1,0,2
1,2011020166,2011-11-02,52.75,3.25,4,14,2,2,26,2,2,19,1,0,8,0,1,3,0,0,6,2,0,4,0,10,14,0,0,29,8,1,39,0,1,21,6,1,34,0,0,15,6,1,23,0,0,1,2,0,5,0,0,1,2,0,5,0,0,1,1,0,5,0,0,2,0,0,0,0,0,1,0,0,3,0,0,1,0,0,3,0,0
1,2011020170,2011-11-03,51.46666666666666,4.183333333333334,9.35,27,3,3,29,1,6,15,0,2,9,0,0,7,0,2,6,1,1,6,0,2,12,0,2,67,7,3,34,4,13,43,3,3,21,3,8,34,2,3,15,2,6,3,0,0,2,0,1,3,0,0,2,0,0,1,0,0,1,0,0,10,0,1,3,0,0,7,0,0,1,1,0,7,0,0,1,1,0
1,2011020186,2011-11-05,53.7,2.8833333333333333,4.883333333333334,14,1,0,31,1,4,22,0,1,21,1,1,5,1,2,4,0,0,7,0,2,11,0,0,28,7,2,32,1,5,25,6,2,27,1,3,22,5,1,21,0,2,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,3,0,2,0,0,2,3,0,2,0,0
1,2011020204,2011-11-08,48.38333333333333,7.616666666666666,4,26,7,5,17,0,1,8,0,0,15,2,1,5,1,1,7,1,0,6,2,0,2,0,2,39,18,0,26,3,5,37,16,0,21,3,5,28,8,0,19,3,5,3,0,0,1,1,0,3,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,3,0,0,0,1,1,3,0,0,0,1
1,2011020222,2011-11-11,42,10,8,15,5,4,10,7,5,18,2,1,15,0,1,2,1,1,0,2,0,10,0,0,6,0,2,33,12,3,20,1,9,26,8,3,18,1,6,22,8,3,14,1,5,1,0,0,2,1,0,1,0,0,2,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0
1,2011020231,2011-11-12,46.43333333333334,9.283333333333333,9.283333333333333,21,7,5,24,6,5,25,0,2,28,2,2,7,2,0,8,0,1,6,2,2,10,0,0,32,16,2,37,0,13,22,12,2,19,0,9,12,6,1,13,0,4,2,0,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,2,2,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1
1,2011020247,2011-11-15,48.4,8.466666666666667,3.1333333333333333,22,2,1,30,10,1,24,0,1,24,4,2,7,0,0,7,0,0,6,2,2,4,0,0,36,13,1,54,1,4,29,10,1,43,1,2,23,6,1,34,1,2,2,1,0,4,0,0,2,1,0,4,0,0,1,1,0,3,0,0,2,0,0,5,0,0,1,1,0,5,0,1,1,1,0,5,0,1
1,2011020257,2011-11-16,47.733333333333334,6.2,6.066666666666666,20,4,1,22,3,4,21,0,1,18,2,0,7,0,1,8,1,0,6,0,2,8,0,0,33,4,1,43,1,14,27,3,1,35,0,10,17,3,1,25,0,7,3,1,1,2,0,1,3,1,1,2,0,1,0,1,0,2,0,1,1,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1,2011020280,2011-11-19,43.766666666666666,9.383333333333333,6.85,21,4,5,19,9,4,24,1,1,18,1,1,5,0,2,5,1,0,8,2,6,4,2,6,17,15,4,29,1,15,13,11,2,18,1,10,12,11,1,15,1,7,2,2,0,2,0,0,1,2,0,2,0,0,0,2,0,2,0,0,3,0,1,2,0,0,0,2,0,0,0,2,0,2,0,0,0,2
1,2011020295,2011-11-21,47.81666666666666,4,8.183333333333334,20,3,6,17,3,6,31,2,0,18,2,0,9,1,1,2,1,1,7,2,2,6,5,4,39,7,0,42,2,13,31,6,0,33,2,9,20,5,0,26,2,8,3,0,0,3,1,0,3,0,0,3,1,0,3,0,0,2,1,0,5,0,0,7,0,0,2,0,0,3,0,0,2,0,0,3,0,0
1,2011020301,2011-11-23,47.333333333333336,6,11.666666666666666,18,5,1,12,1,8,11,1,0,9,1,0,2,0,1,8,1,0,4,2,0,8,0,4,24,11,3,34,1,15,20,7,3,29,1,15,16,6,2,25,1,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,3,0,0,3,1,0,3,0,1,3,1,0,3,0,1
1,2011020314,2011-11-25,48.86666666666667,3.3833333333333333,7.75,15,5,2,26,1,8,26,0,1,32,0,0,9,0,5,10,2,3,7,2,0,6,7,0,35,7,8,31,1,17,24,3,6,20,0,8,17,2,4,15,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,2,0,0,1,0,0,2,0,0,1,0,0
1,2011020326,2011-11-26,50,6,4,18,5,1,19,6,3,9,0,0,8,0,0,0,0,0,7,3,0,6,0,0,4,0,0,32,7,0,34,5,5,26,5,0,25,4,2,22,4,0,20,4,2,2,0,0,2,1,0,2,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,1,0,0,3,0,0,1,0,0,3,0,0
1,2011020355,2011-11-30,50.166666666666664,6.7,3.1333333333333333,15,1,1,21,8,1,18,0,1,19,1,0,4,0,1,4,1,0,11,2,0,5,4,12,41,5,1,39,1,4,27,4,1,32,1,1,17,1,1,23,1,1,1,0,0,5,1,0,1,0,0,4,1,0,1,0,0,3,1,0,2,1,0,2,0,0,3,1,0,1,0,1,3,1,0,1,0,1
1,2011020367,2011-12-02,50.68333333333333,6.966666666666667,2.35,19,3,3,25,7,0,22,0,0,14,1,0,3,1,1,7,0,1,6,2,2,4,2,0,48,14,2,28,2,1,27,11,2,20,1,1,23,7,1,14,1,1,2,0,0,4,0,0,2,0,0,3,0,0,1,0,0,3,0,0,1,0,1,6,0,0,1,2,0,1,0,0,1,2,0,1,0,0
1,2011020376,2011-12-03,49.766666666666666,6.233333333333333,4,18,7,0,24,6,2,23,0,0,29,1,1,1,0,0,5,1,1,6,4,5,11,0,0,49,13,0,30,2,8,35,8,0,21,2,5,18,7,0,16,2,2,1,1,0,2,2,0,1,1,0,2,1,0,1,0,0,2,0,0,2,0,0,2,2,0,1,1,0,2,0,0,1,1,0,2,0,0
1,2011020392,2011-12-06,51.9,6.766666666666667,4,22,4,2,24,5,3,31,0,1,38,2,0,6,0,0,13,5,0,8,0,0,4,0,0,43,11,0,47,4,4,31,7,0,35,4,4,20,6,0,26,3,2,1,2,0,2,0,0,1,2,0,2,0,0,0,2,0,2,0,0,9,1,0,6,1,0,2,0,0,2,0,0,2,0,0,2,0,0
1,2011020406,2011-12-08,44.233333333333334,10,10.766666666666667,12,9,7,21,4,6,12,0,2,10,4,0,2,1,0,1,1,0,9,17,6,22,0,2,27,13,5,30,2,7,23,11,5,26,2,5,19,7,5,23,1,5,2,0,2,3,0,1,2,0,2,3,0,1,2,0,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0
1,2011020421,2011-12-10,47.2,5.05,7.75,13,6,4,28,1,4,13,0,1,5,1,0,1,0,1,4,1,0,4,0,2,4,0,6,33,11,2,22,0,15,29,7,2,17,0,11,23,4,2,15,0,9,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,2011020435,2011-12-12,45.333333333333336,5.9,8.766666666666667,20,5,9,20,3,6,17,1,1,20,2,0,2,0,0,3,1,1,21,0,0,13,10,2,31,9,2,43,1,20,21,8,2,34,0,19,15,5,2,24,0,12,3,1,1,2,0,2,3,1,1,2,0,2,2,1,1,2,0,2,5,0,0,5,1,0,2,0,0,0,0,0,2,0,0,0,0,0
1,2011020444,2011-12-13,55,8,2,25,5,0,27,3,1,39,0,0,27,2,1,5,1,1,2,0,0,13,0,4,4,5,2,56,9,0,40,2,0,48,6,0,33,1,0,30,4,0,25,1,0,2,0,0,1,1,0,2,0,0,1,0,0,2,0,0,0,0,0,4,0,0,2,1,0,8,0,0,1,0,0,8,0,0,1,0,0
1,2011020461,2011-12-16,48,4,8,22,0,6,27,4,4,13,1,0,17,2,1,6,0,2,3,0,0,4,0,0,8,0,0,30,5,2,37,0,7,27,4,2,36,0,5,26,3,2,31,0,5,5,0,1,3,0,0,5,0,1,3,0,0,5,0,0,3,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,2011020468,2011-12-17,45.53333333333333,7.883333333333334,6.583333333333333,12,4,7,13,4,5,23,1,0,20,2,0,2,0,0,11,0,3,10,0,0,4,0,4,47,16,2,35,3,10,29,11,2,25,3,7,24,9,2,19,2,5,3,2,0,2,0,1,3,2,0,2,0,1,1,2,0,2,0,1,4,0,0,3,0,1,0,1,0,5,0,0,0,1,0,5,0,0
1,2011020487,2011-12-20,52,6,2,20,2,5,18,2,0,14,1,0,13,1,0,4,0,0,0,3,0,26,0,2,19,5,0,40,12,0,36,2,1,31,7,0,30,2,1,25,6,0,19,2,0,1,0,0,2,2,0,1,0,0,2,2,0,1,0,0,2,0,0,1,0,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1,2011020509,2011-12-23,55.38333333333333,4.95,4.666666666666667,27,2,1,20,4,3,12,0,0,11,0,1,3,0,1,8,0,1,4,2,2,4,0,2,37,6,2,46,0,4,28,5,2,35,0,3,22,4,2,24,0,1,2,1,0,3,0,0,2,1,0,3,0,0,2,1,0,2,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,0,0,2,0,0
1,2011020522,2011-12-26,50.333333333333336,2,7.666666666666667,24,3,3,21,3,5,26,0,1,15,0,0,4,0,1,10,0,1,2,0,2,21,0,0,42,6,2,51,2,8,28,5,1,38,2,5,21,3,1,28,2,4,2,0,0,2,2,0,2,0,0,2,1,0,2,0,0,2,0,0,3,0,1,2,0,1,3,0,0,5,0,0,3,0,0,5,0,0
1,2011020536,2011-12-28,49.516666666666666,4,6.483333333333333,17,1,3,16,2,5,11,1,1,10,0,1,6,0,1,10,0,0,4,0,22,6,0,24,28,12,1,29,1,12,23,9,1,25,0,10,17,5,1,18,0,5,3,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,1,1
1,2011020556,2011-12-31,42.96666666666667,9.65,7.383333333333334,15,5,6,17,4,4,8,0,1,9,1,2,1,1,2,7,1,0,6,6,0,8,0,0,21,12,5,33,0,15,17,11,3,30,0,12,12,7,2,21,0,9,0,2,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,2,0,0,1,2,0,2,0,1,1,2,0,2,0,1
1,2011020570,2012-01-02,53.35,4,6.65,16,2,3,29,2,5,13,0,0,23,1,1,14,0,1,12,1,1,9,0,0,4,5,4,41,4,2,66,1,11,35,3,1,46,1,8,26,2,1,28,1,3,2,0,0,1,1,1,2,0,0,1,1,1,1,0,0,1,0,1,6,0,0,6,0,1,1,0,0,5,0,0,1,0,0,5,0,0
1,2011020581,2012-01-04,49.55,5.766666666666667,4.683333333333334,9,0,3,24,3,3,18,1,0,21,2,0,7,0,0,13,1,3,16,0,5,11,0,0,37,9,0,47,1,5,28,7,0,34,1,2,26,5,0,25,1,1,0,1,0,6,0,0,0,1,0,5,0,0,0,0,0,5,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,2011020593,2012-01-06,51.7,5.15,3.15,27,1,3,24,3,1,33,1,2,24,0,0,5,0,1,10,0,1,2,2,2,4,0,0,33,6,2,30,1,4,28,6,2,25,1,2,23,4,2,21,1,2,3,0,2,2,0,0,3,0,2,2,0,0,2,0,2,2,0,0,4,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,2011020605,2012-01-07,54.81666666666667,1.1833333333333333,4,17,0,4,28,1,5,18,0,0,27,0,1,1,0,0,1,0,0,2,0,2,4,0,2,43,1,4,57,0,12,33,1,4,44,0,11,22,1,4,35,0,7,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,3,0,1,1,0,0
1,2011020627,2012-01-10,45.73333333333333,6.183333333333334,8.083333333333334,21,7,3,26,1,4,12,1,1,15,0,1,6,0,2,9,2,0,8,0,10,18,2,0,54,10,3,18,2,6,43,8,3,13,1,3,30,6,2,10,1,3,1,1,1,5,0,1,1,1,1,5,0,1,1,1,1,5,0,1,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0
1,2011020630,2012-01-11,51.68333333333334,2.4833333333333334,6.933333333333334,19,0,5,20,2,3,12,0,1,12,0,0,6,0,0,9,0,0,2,0,2,10,0,0,38,5,2,58,0,6,29,4,1,35,0,3,21,3,1,20,0,3,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0
1,2011020653,2012-01-14,52,4,4,12,3,1,33,3,2,30,1,5,27,4,2,1,0,0,5,0,1,2,2,5,7,0,2,37,9,0,37,4,12,26,7,0,26,1,8,22,3,0,16,1,6,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,2,0,0,0,0,0
1,2011020671,2012-01-17,51.93333333333334,6.066666666666666,2,25,2,2,24,3,0,31,1,0,26,0,0,4,1,0,9,6,0,6,2,0,2,0,0,24,5,0,31,0,1,20,5,0,25,0,1,18,2,0,20,0,1,4,1,0,1,0,0,4,1,0,1,0,0,2,1,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,2011020686,2012-01-19,56.45,2,1.55,24,4,1,33,2,0,13,1,0,17,0,0,5,0,1,3,1,0,7,0,0,2,5,0,39,3,0,36,1,1,35,2,0,32,1,1,30,1,0,23,1,1,1,0,0,2,1,1,1,0,0,2,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,2011020700,2012-01-21,46.71666666666667,9.283333333333333,4,19,9,1,20,5,4,22,1,1,19,0,0,4,0,0,3,1,0,15,0,14,21,2,24,34,12,1,23,3,6,27,10,1,20,3,5,22,8,1,13,2,5,1,0,0,1,1,2,1,0,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,2011020722,2012-01-24,59.75,3.25,2,19,2,1,24,2,0,11,0,0,11,2,0,6,0,1,16,1,0,2,2,0,2,0,0,46,7,0,24,0,3,37,5,0,19,0,2,24,4,0,12,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
