gameId,gameTypeId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2024020020,2,2024-10-11,14.25,3.683333333333333,0,2,0,0,9,1,0,0,1,0,6,3,0,1,0,0,3,0,0,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,6,2,0,2,0,0,4,0,0,0,0,0,2,0,0,0,2,0,9,6,0,15,0,0,0,2,0,5,6,0,9,0,0,0,2,0,5,4,0,6,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0,0,0,1,0,0,1,0,4,0,0
2024020048,2,2024-10-15,14.383333333333333,4.633333333333334,0,4,0,0,7,0,0,2,1,0,8,2,0,1,0,0,2,1,0,2,0,0,7,1,0,0,0,0,2,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,2,0,16,1,0,1,0,0,15,0,0,7,1,0,1,0,0,10,0,0,6,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,3,0,0,2,0,0
2024020064,2,2024-10-17,18.433333333333334,2.283333333333333,0,2,0,0,6,1,0,0,0,0,8,2,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,6,0,0,2,0,0,2,2,0,0,0,0,0,0,0,3,2,0,29,11,0,15,1,0,2,1,0,20,6,0,14,1,0,2,1,0,14,3,0,11,1,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,4,4,0,1,0,0,0,1,0,4,4,0,1,0,0
2024020075,2,2024-10-19,17.283333333333335,2.75,0,2,1,0,6,2,0,2,3,0,8,3,0,2,0,0,4,0,0,1,0,0,6,1,0,0,0,0,1,0,0,0,1,0,7,1,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0,0,19,6,0,16,1,0,2,0,0,14,6,0,10,1,0,2,0,0,11,4,0,8,1,0,1,0,0,2,0,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024020091,2,2024-10-21,13.066666666666666,7.25,0,0,1,0,8,5,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,1,1,0,4,1,0,2,0,0,2,0,0,2,0,0,2,0,0,2,4,0,14,18,0,23,2,0,1,4,0,10,16,0,17,2,0,0,3,0,6,11,0,10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,3,2,0,2,0,0,1,1,0,3,2,0,2,0,0
2024020094,2,2024-10-22,16.483333333333334,1.7,0,3,1,0,7,1,0,1,0,0,11,1,0,0,0,0,5,0,0,2,0,0,6,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,4,0,23,7,0,19,0,0,6,4,0,19,7,0,14,0,0,5,4,0,13,7,0,10,0,0,0,1,0,1,2,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,2,0,0,3,1,0,3,3,0,2,0,0,2,2,0,3,3,0,2,0,0
2024020112,2,2024-10-24,17.483333333333334,1.55,0,4,0,0,10,0,0,0,1,0,4,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,17,0,0,15,1,0,1,0,0,10,0,0,8,0,0,1,0,0,9,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0
2024020127,2,2024-10-26,16.383333333333333,1.9666666666666666,0,1,0,0,6,0,0,3,0,0,8,2,0,0,0,0,0,0,0,3,0,0,8,0,0,1,0,0,2,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,0,17,2,0,23,0,0,5,1,0,10,2,0,16,0,0,3,1,0,6,2,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2024020141,2,2024-10-28,13.983333333333333,4.25,0.26666666666666666,2,1,0,10,2,0,0,1,0,10,2,1,0,0,0,1,0,0,2,0,0,9,0,0,0,0,0,1,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,16,8,0,10,0,3,3,3,0,10,6,0,10,0,2,2,2,0,6,3,0,8,0,2,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,2
2024020157,2,2024-10-30,13.616666666666667,4.9,0.05,2,1,0,9,4,1,2,1,0,3,1,0,0,0,0,2,0,0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,13,5,0,14,0,0,5,0,0,11,2,0,9,0,0,3,0,0,6,2,0,6,0,0,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0
