playerId,gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
8459140,2012020705,2013-04-26,66,0,5,48,0,4,36,0,3,1,0,0,1,0,0,0,0,0,1,0,0,2,0,1,2,0,1
8460535,2012020008,2013-01-19,62,0,19,51,0,16,33,0,9,1,0,0,1,0,0,1,0,0,1,0,0,4,0,0,4,0,0
8460535,2012020024,2013-01-21,40,5,17,29,5,10,24,5,8,3,0,1,2,0,1,2,0,1,3,2,0,0,0,0,0,0,0
8460535,2012020044,2013-01-24,53,0,10,34,0,10,28,0,8,1,0,1,0,0,1,0,0,1,2,0,0,3,0,2,3,0,2
8460535,2012020060,2013-01-26,15,0,5,12,0,3,6,0,3,2,0,1,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0
8460535,2012020084,2013-01-29,32,3,15,29,1,13,26,0,7,3,0,2,3,0,2,1,0,2,4,0,0,1,0,1,1,0,1
8460535,2012020097,2013-01-31,41,0,5,38,0,3,24,0,1,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,2,0,0
8460535,2012020121,2013-02-03,41,0,2,28,0,1,19,0,1,3,0,0,3,0,0,2,0,0,1,0,0,3,0,0,3,0,0
8460535,2012020144,2013-02-07,46,1,12,30,1,9,24,1,7,1,0,1,1,0,1,1,0,1,2,0,1,3,0,1,3,0,1
8460535,2012020162,2013-02-09,41,0,4,27,0,2,20,0,1,4,0,1,4,0,1,3,0,0,4,0,0,1,0,0,1,0,0
8460535,2012020194,2013-02-14,40,0,8,33,0,5,29,0,3,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0
8460535,2012020208,2013-02-16,54,0,5,48,0,4,33,0,3,5,0,1,5,0,1,4,0,1,2,0,0,7,0,0,7,0,0
8460535,2012020223,2013-02-18,40,1,8,34,1,6,27,0,6,2,0,1,2,0,1,1,0,1,3,0,1,4,0,2,4,0,2
8460535,2012020280,2013-02-26,27,0,9,23,0,7,16,0,3,3,0,1,3,0,1,2,0,0,2,0,0,2,0,2,2,0,2
8460535,2012020292,2013-02-28,26,1,0,17,1,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
8460535,2012020307,2013-03-02,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8460704,2012020078,2013-01-29,48,1,9,33,0,6,24,0,4,1,0,0,1,0,0,1,0,0,3,0,0,2,0,1,2,0,1
8460704,2012020122,2013-02-03,34,1,16,22,1,6,16,1,5,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
8460704,2012020170,2013-02-10,42,0,6,30,0,4,21,0,3,0,0,1,0,0,1,0,0,1,1,0,0,3,0,0,3,0,0
8460704,2012020207,2013-02-16,43,2,10,34,1,8,24,1,8,2,0,3,2,0,3,2,0,3,1,1,0,2,0,1,2,0,1
8460704,2012020250,2013-02-23,33,1,10,26,1,9,22,1,3,2,1,2,2,0,2,2,0,2,3,0,0,1,0,0,1,0,0
8460704,2012020263,2013-02-24,39,2,4,31,1,4,23,1,3,3,0,1,3,0,1,2,0,0,2,0,0,0,0,0,0,0,0
8460704,2012020293,2013-02-28,35,2,7,24,2,2,17,2,1,2,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0
8460704,2012020304,2013-03-02,32,3,12,24,3,6,18,3,2,2,1,0,2,1,0,1,1,0,4,0,1,0,0,0,0,0,0
8460704,2012020320,2013-03-04,35,1,10,24,1,7,18,1,4,3,0,1,2,0,1,2,0,1,3,0,0,2,0,0,2,0,0
8460704,2012020324,2013-03-05,15,0,1,11,0,1,10,0,1,3,0,0,3,0,0,3,0,0,1,0,0,1,0,0,1,0,0
8460704,2012020340,2013-03-07,43,1,3,34,1,3,22,1,2,1,0,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0
8460704,2012020360,2013-03-09,25,0,8,19,0,5,14,0,4,4,0,1,4,0,1,4,0,1,2,0,0,3,0,0,3,0,0
8460704,2012020368,2013-03-10,40,0,4,32,0,1,24,0,1,2,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0
8460704,2012020389,2013-03-13,27,2,6,19,2,6,17,2,6,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1
8460704,2012020402,2013-03-15,28,0,14,19,0,13,13,0,9,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,3
8460704,2012020410,2013-03-16,30,0,6,24,0,5,18,0,4,2,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0
8460704,2012020429,2013-03-19,33,1,3,29,1,1,20,1,1,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8460704,2012020697,2013-04-25,25,0,3,20,0,2,16,0,2,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0
8460704,2012020714,2013-04-27,30,3,4,25,3,3,18,3,0,3,1,0,3,1,0,2,0,0,3,0,0,2,0,0,2,0,0
8460705,2012020006,2013-01-19,45,1,4,32,0,2,26,0,2,2,0,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0
8460705,2012020021,2013-01-21,32,2,10,26,2,8,18,2,6,3,0,0,3,0,0,3,0,0,2,0,1,1,0,0,1,0,0
8460705,2012020040,2013-01-24,50,1,18,37,1,15,33,0,10,4,0,0,4,0,0,3,0,0,6,0,0,3,0,0,3,0,0
8460705,2012020070,2013-01-27,66,0,5,53,0,2,34,0,1,4,0,1,3,0,1,3,0,1,6,0,1,4,0,0,4,0,0
8460705,2012020083,2013-01-29,58,0,7,49,0,3,35,0,3,1,0,0,1,0,0,1,0,0,3,0,0,3,0,0,3,0,0
8460705,2012020094,2013-01-31,40,0,17,30,0,13,23,0,9,4,0,0,4,0,0,3,0,0,0,0,0,4,0,0,4,0,0
8460705,2012020122,2013-02-03,42,5,5,31,4,4,19,3,4,1,0,1,1,0,1,1,0,1,2,1,0,2,0,0,2,0,0
8460705,2012020129,2013-02-05,35,0,8,27,0,8,19,0,6,2,0,1,2,0,1,1,0,0,2,0,1,2,0,0,2,0,0
8460705,2012020143,2013-02-07,36,3,3,27,3,3,20,1,3,2,0,1,2,0,1,2,0,0,0,0,0,3,1,0,3,1,0
8460705,2012020161,2013-02-09,37,0,0,23,0,0,15,0,0,3,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0
8460705,2012020191,2013-02-14,57,2,11,41,0,8,31,0,8,2,0,1,2,0,1,2,0,1,6,1,0,6,0,1,6,0,1
8460705,2012020207,2013-02-16,44,3,13,29,3,11,22,2,7,0,0,1,0,0,1,0,0,1,3,0,0,1,0,0,1,0,0
8460705,2012020220,2013-02-18,31,0,12,25,0,10,17,0,8,5,0,2,5,0,2,5,0,2,3,0,0,0,0,1,0,0,1
8460705,2012020241,2013-02-21,51,0,12,34,0,7,26,0,7,2,0,1,2,0,1,0,0,1,4,0,0,6,0,1,6,0,1
8460705,2012020254,2013-02-23,40,0,19,32,0,11,25,0,10,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,2,0,1
8460705,2012020278,2013-02-26,44,0,8,33,0,7,27,0,6,3,0,0,3,0,0,3,0,0,3,0,0,1,0,0,1,0,0
8460705,2012020289,2013-02-28,52,0,0,38,0,0,28,0,0,5,0,0,5,0,0,4,0,0,3,0,0,2,0,0,2,0,0
8460705,2012020312,2013-03-03,49,1,10,36,0,8,25,0,6,1,0,1,1,0,1,0,0,1,5,0,0,1,0,1,1,0,1
8460705,2012020325,2013-03-05,47,0,13,33,0,9,24,0,8,1,0,2,1,0,2,1,0,2,0,0,2,0,0,1,0,0,1
8460705,2012020341,2013-03-07,72,0,5,54,0,4,34,0,3,1,0,1,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0
8460705,2012020356,2013-03-09,41,2,6,27,0,4,21,0,3,1,0,1,1,0,1,1,0,1,2,1,1,0,0,0,0,0,0
8460705,2012020369,2013-03-10,30,0,9,19,0,7,12,0,5,3,0,2,3,0,2,2,0,2,0,0,0,3,0,0,3,0,0
8460705,2012020395,2013-03-14,41,0,5,28,0,3,16,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
8460705,2012020413,2013-03-16,60,0,6,44,0,5,26,0,4,3,0,0,3,0,0,3,0,0,2,0,0,6,0,2,6,0,2
8460705,2012020430,2013-03-19,40,1,6,27,1,4,18,0,4,4,0,0,4,0,0,4,0,0,5,0,0,2,0,0,2,0,0
8460705,2012020452,2013-03-22,51,0,5,32,0,4,22,0,2,3,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0
8460705,2012020465,2013-03-24,52,0,4,35,0,3,23,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
8460705,2012020481,2013-03-26,60,2,4,37,2,1,20,1,1,2,0,0,2,0,0,1,0,0,2,1,1,2,0,0,2,0,0
8460705,2012020493,2013-03-28,53,1,7,41,0,7,29,0,7,1,0,2,1,0,2,0,0,2,3,0,0,3,0,1,3,0,1
8460705,2012020507,2013-03-30,43,0,7,32,0,6,23,0,4,2,0,0,2,0,0,2,0,0,0,0,0,1,0,1,1,0,1
8460705,2012020522,2013-04-01,56,0,1,36,0,0,25,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
8460705,2012020545,2013-04-04,45,0,5,29,0,5,19,0,3,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0
8460705,2012020564,2013-04-06,50,0,3,27,0,3,18,0,3,2,0,0,2,0,0,2,0,0,5,0,0,4,0,0,4,0,0
8460705,2012020582,2013-04-09,48,1,3,36,1,3,25,1,1,1,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,1
8460705,2012020596,2013-04-11,51,1,4,36,1,3,28,1,2,0,0,1,0,0,1,0,0,1,1,0,0,5,0,0,5,0,0
8460705,2012020613,2013-04-13,32,1,11,21,1,7,15,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8460705,2012020632,2013-04-16,51,2,13,33,1,11,19,1,8,1,0,1,1,0,1,1,0,1,2,0,0,4,0,0,4,0,0
8460705,2012020644,2013-04-18,50,0,8,30,0,6,17,0,4,1,0,2,1,0,2,1,0,2,4,0,0,0,0,0,0,0,0
8460705,2012020661,2013-04-20,49,3,8,36,1,7,22,1,5,3,0,1,3,0,1,2,0,1,3,0,0,3,0,2,3,0,2
8460705,2012020683,2013-04-23,57,0,0,43,0,0,32,0,0,3,0,0,3,0,0,3,0,0,1,0,0,3,0,0,3,0,0
8460705,2012020704,2013-04-26,48,0,3,33,0,2,21,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8460705,2012030111,2013-05-01,13,0,14,9,0,12,8,0,7,2,0,2,2,0,2,2,0,2,2,0,1,3,0,0,3,0,0
8460705,2012030112,2013-05-03,43,0,14,33,0,11,23,0,10,2,0,1,2,0,1,1,0,1,2,0,0,3,0,3,3,0,3
8460705,2012030113,2013-05-05,45,2,8,33,2,5,20,1,4,2,0,3,2,0,3,2,0,3,4,0,0,0,0,0,0,0,0
8460705,2012030114,2013-05-07,49,1,7,36,1,4,28,1,2,4,0,0,4,0,0,4,0,0,1,1,0,1,0,0,1,0,0
8460705,2012030115,2013-05-09,46,0,5,39,0,5,24,0,3,3,0,1,3,0,1,3,0,1,3,0,0,2,0,0,2,0,0
8460705,2012030116,2013-05-11,55,0,1,33,0,0,21,0,0,4,0,0,4,0,0,3,0,0,3,0,0,3,0,0,3,0,0
8460712,2012020015,2013-01-20,47,1,16,37,1,10,26,1,7,1,1,1,1,1,1,1,0,1,3,1,0,3,0,1,3,0,1
8460712,2012020055,2013-01-25,50,0,2,41,0,1,30,0,1,2,0,1,2,0,1,1,0,1,2,0,0,3,0,0,3,0,0
8460712,2012020083,2013-01-29,10,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8460712,2012020095,2013-01-31,34,2,9,27,1,8,22,1,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
8460712,2012020119,2013-02-03,53,0,10,34,0,7,19,0,5,2,0,1,2,0,1,1,0,1,4,0,2,4,0,0,4,0,0
8460712,2012020170,2013-02-10,44,0,2,29,0,2,21,0,2,2,0,1,2,0,1,0,0,1,3,0,0,1,0,1,1,0,1
8460712,2012020234,2013-02-20,34,0,16,26,0,15,22,0,10,5,0,1,5,0,1,4,0,1,0,0,0,5,0,3,5,0,3
8460712,2012020280,2013-02-26,19,0,12,15,0,11,13,0,9,0,0,4,0,0,4,0,0,4,1,0,2,5,0,3,5,0,3
8460712,2012020306,2013-03-02,53,2,5,40,2,2,35,2,2,6,0,0,6,0,0,5,0,0,3,0,0,7,0,0,7,0,0
8460712,2012020342,2013-03-07,24,1,5,15,0,3,11,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1
8460712,2012020369,2013-03-10,40,2,6,31,1,5,20,0,4,1,0,0,1,0,0,1,0,0,2,0,0,2,0,0,2,0,0
8460712,2012020418,2013-03-17,56,0,9,42,0,6,27,0,5,1,0,0,1,0,0,1,0,0,3,0,0,2,0,1,2,0,1
8460712,2012020452,2013-03-22,61,1,5,44,1,1,35,0,0,2,0,0,2,0,0,2,0,0,4,0,0,3,0,0,3,0,0
8460712,2012020480,2013-03-26,19,0,1,15,0,1,11,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
8460712,2012020494,2013-03-28,39,0,9,29,0,6,16,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8460712,2012020507,2013-03-30,49,0,9,33,0,7,29,0,6,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,5,0,1
8460712,2012020534,2013-04-02,20,1,0,14,1,0,12,1,0,3,1,0,3,0,0,3,0,0,4,1,0,1,0,0,1,0,0
8460712,2012020600,2013-04-11,36,1,8,26,0,7,14,0,5,0,0,3,0,0,3,0,0,3,2,0,0,0,0,1,0,0,1
8460712,2012020654,2013-04-20,66,1,4,51,1,3,37,1,2,1,0,1,1,0,1,0,0,1,5,0,0,1,0,0,1,0,0
8460712,2012020677,2013-04-22,47,1,18,35,1,13,27,0,8,0,0,1,0,0,1,0,0,1,2,0,0,2,0,0,2,0,0
8460712,2012030115,2013-05-09,49,0,8,36,0,7,27,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
8460712,2012030116,2013-05-11,57,2,14,44,1,10,31,1,6,3,0,0,3,0,0,2,0,0,7,0,0,1,0,0,1,0,0
8460712,2012030211,2013-05-14,53,1,14,37,1,12,28,1,7,1,0,0,1,0,0,1,0,0,2,0,0,1,0,1,1,0,1
8460712,2012030212,2013-05-17,39,4,5,24,2,2,18,2,2,2,0,1,2,0,1,2,0,1,1,1,0,1,0,0,1,0,0
8460712,2012030213,2013-05-19,84,6,8,60,4,5,43,3,2,1,1,0,1,1,0,1,1,0,2,0,0,5,0,0,5,0,0
8460712,2012030214,2013-05-22,52,1,10,39,1,7,26,1,6,1,1,1,1,1,1,1,1,1,5,0,0,7,0,1,7,0,1
8460712,2012030215,2013-05-24,38,1,17,30,0,13,22,0,9,2,0,0,2,0,0,2,0,0,1,0,0,2,0,1,2,0,1
8460712,2012030311,2013-06-01,36,4,9,27,4,8,23,3,4,3,0,0,3,0,0,2,0,0,1,0,0,6,0,0,6,0,0
8460712,2012030312,2013-06-03,16,0,3,13,0,3,9,0,3,3,0,0,2,0,0,1,0,0,4,0,0,2,0,0,2,0,0
8460712,2012030313,2013-06-05,69,1,7,48,1,4,35,1,4,2,0,0,2,0,0,1,0,0,3,0,0,3,0,1,3,0,1
8460712,2012030314,2013-06-07,35,3,7,27,2,4,22,0,2,1,0,0,1,0,0,1,0,0,2,0,0,2,0,1,2,0,1
8462044,2012020057,2013-01-26,22,0,9,14,0,7,12,0,5,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,3,0,1
8462044,2012020098,2013-01-31,57,0,6,40,0,5,24,0,4,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3,0,0
8462044,2012020196,2013-02-14,49,0,2,33,0,1,28,0,1,3,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0
8462044,2012020269,2013-02-24,50,3,16,40,2,14,25,2,12,1,0,3,1,0,3,1,0,3,2,1,1,1,0,3,1,0,3
8462044,2012020331,2013-03-05,44,1,2,36,1,0,32,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8462044,2012020408,2013-03-16,17,0,6,14,0,6,9,0,5,3,0,1,3,0,1,3,0,1,2,0,0,2,0,0,2,0,0
8462044,2012020463,2013-03-23,20,0,7,14,0,6,11,0,5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
8462044,2012020469,2013-03-24,46,2,9,33,1,5,27,0,3,2,0,1,2,0,1,2,0,0,3,0,0,4,0,1,4,0,1
8462044,2012020525,2013-04-01,14,0,1,11,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462044,2012020536,2013-04-02,55,0,8,43,0,6,31,0,6,1,0,1,1,0,1,1,0,1,6,0,0,4,0,1,4,0,1
8462044,2012020556,2013-04-05,55,1,7,35,1,7,26,1,4,2,0,1,1,0,1,1,0,1,3,0,0,3,0,1,3,0,1
8462044,2012020579,2013-04-08,37,1,18,30,1,12,23,1,10,2,1,0,2,1,0,2,0,0,2,0,0,2,0,2,2,0,2
8462044,2012020595,2013-04-10,36,0,6,23,0,4,19,0,3,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0
8462044,2012020604,2013-04-11,17,0,3,13,0,2,10,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
8462044,2012020611,2013-04-13,43,0,9,30,0,7,22,0,5,3,0,0,3,0,0,3,0,0,4,0,0,2,0,0,2,0,0
8462044,2012020629,2013-04-15,60,1,3,40,1,2,29,1,0,4,0,0,4,0,0,2,0,0,0,0,0,1,0,1,1,0,1
8462044,2012020672,2013-04-21,55,2,10,40,2,8,26,1,5,3,0,0,3,0,0,2,0,0,2,0,0,3,0,1,3,0,1
8462044,2012020707,2013-04-26,40,0,7,32,0,6,26,0,5,2,0,2,2,0,2,2,0,2,1,0,0,5,0,1,5,0,1
8462047,2012020015,2013-01-20,25,0,8,21,0,4,19,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,2,2,0,2
8462047,2012020113,2013-02-02,49,2,1,39,2,1,30,1,1,1,0,1,1,0,1,1,0,1,3,0,0,1,0,0,1,0,0
8462047,2012020191,2013-02-14,57,1,2,41,1,2,30,0,1,3,0,0,2,0,0,1,0,0,1,0,0,4,0,0,4,0,0
8462047,2012020255,2013-02-23,46,1,7,29,1,5,13,1,4,2,0,1,1,0,1,1,0,1,6,0,0,3,0,0,3,0,0
8462047,2012020365,2013-03-10,43,1,20,27,1,16,19,1,9,1,0,0,1,0,0,1,0,0,2,0,1,0,0,4,0,0,4
8462047,2012020512,2013-03-30,50,1,7,35,1,6,22,1,3,2,0,1,2,0,1,1,0,1,5,0,1,2,0,1,2,0,1
8462052,2012020172,2013-02-11,12,1,7,10,0,4,7,0,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
8462052,2012020206,2013-02-16,41,1,13,28,1,9,20,1,7,3,0,0,3,0,0,3,0,0,9,0,2,2,0,1,2,0,1
8462052,2012020238,2013-02-21,18,1,1,14,1,1,10,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0
8462052,2012020342,2013-03-07,11,0,3,8,0,2,6,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0
8462147,2012020016,2013-01-20,44,0,8,31,0,6,24,0,5,2,0,2,2,0,2,2,0,2,2,0,0,3,0,0,3,0,0
8462147,2012020026,2013-01-21,42,1,1,32,0,1,24,0,0,5,0,0,5,0,0,5,0,0,1,0,0,5,0,0,5,0,0
8462147,2012020038,2013-01-23,60,0,9,45,0,7,31,0,5,1,0,1,0,0,1,0,0,1,4,0,0,4,0,0,4,0,0
8462147,2012020063,2013-01-26,33,0,5,27,0,4,17,0,3,1,0,2,1,0,2,1,0,2,2,0,0,1,0,0,1,0,0
8462147,2012020098,2013-01-31,30,1,7,26,1,4,16,1,4,4,0,1,3,0,1,2,0,1,4,0,0,1,0,1,1,0,1
8462147,2012020116,2013-02-02,45,1,0,29,1,0,19,0,0,2,0,0,2,0,0,2,0,0,4,1,0,2,0,0,2,0,0
8462147,2012020134,2013-02-05,32,0,7,24,0,5,15,0,5,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1
8462147,2012020337,2013-03-06,50,1,11,37,1,10,26,0,7,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8462147,2012020354,2013-03-08,42,2,0,31,2,0,22,2,0,4,0,0,4,0,0,4,0,0,4,0,0,1,0,0,1,0,0
8462147,2012020364,2013-03-09,47,0,2,33,0,2,21,0,1,5,0,1,5,0,1,3,0,1,2,0,0,2,0,0,2,0,0
8462147,2012020390,2013-03-13,64,0,9,48,0,7,34,0,4,1,0,1,1,0,1,0,0,1,3,0,0,4,0,2,4,0,2
8462147,2012020403,2013-03-15,41,0,3,28,0,3,17,0,3,2,0,1,2,0,1,1,0,1,2,0,0,5,0,0,5,0,0
8462147,2012020449,2013-03-21,35,1,13,25,1,9,15,1,7,4,0,1,4,0,1,3,0,1,3,1,0,0,0,0,0,0,0
