gameId,gameTypeId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2024020001,2,2024-10-04,18.616666666666667,3.683333333333333,0.5,0,0,0,10,1,1,0,0,0,6,4,0,1,0,0,9,0,0,2,2,0,13,4,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,4,0,0,2,0,0,2,0,0,3,0,0,21,4,0,16,0,1,2,0,0,15,2,0,12,0,1,2,0,0,11,1,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,4,0,0,0,0,0,3,0,0,6,0,0,1,0,0,3,0,0,6,0,0
2024020002,2,2024-10-05,20.766666666666666,1.9666666666666666,2.2,0,0,0,7,0,0,0,0,0,7,1,1,3,0,0,10,0,0,2,0,0,8,0,0,1,0,0,3,0,0,1,0,0,4,1,0,0,0,0,2,0,0,0,0,0,4,0,0,11,1,0,36,1,1,18,1,5,2,1,0,21,1,1,15,1,4,1,0,0,7,0,0,10,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,0,4,0,0,2,0,0,2,0,0,4,0,0,2,0,0
2024020012,2,2024-10-10,16.25,5.016666666666667,0.7333333333333333,0,0,0,12,6,1,0,0,0,5,2,0,2,0,0,11,0,2,0,0,0,5,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,4,2,0,0,0,0,12,0,0,6,2,0,27,14,0,14,2,0,1,1,0,17,10,0,10,2,0,1,1,0,9,8,0,10,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,5,1,0,1,0,0,3,0,0,5,1,0,1,0,0
2024020025,2,2024-10-12,18.983333333333334,4.383333333333334,0.38333333333333336,0,0,0,10,2,2,0,0,0,14,1,0,1,0,0,7,0,0,0,0,0,6,2,1,1,0,0,4,1,0,2,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,19,5,0,18,1,0,1,0,0,15,2,0,8,1,0,0,0,0,9,1,0,4,1,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0
2024020057,2,2024-10-16,21.8,1.3833333333333333,1.7833333333333334,0,0,0,13,0,0,0,0,0,16,3,2,1,0,0,6,0,0,1,0,0,5,0,0,0,0,0,2,0,0,2,0,0,8,0,0,0,0,0,2,0,0,0,0,0,4,4,0,5,0,0,29,0,1,23,1,5,5,0,0,24,0,1,19,1,4,5,0,0,18,0,1,13,1,4,0,0,0,3,0,0,1,1,1,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,1,0,1,3,0,0,7,0,0,1,0,0,2,0,0,5,0,0,5,0,2,4,0,0,5,0,0,5,0,2
2024020067,2,2024-10-17,23.483333333333334,2.283333333333333,1.0833333333333333,0,0,0,9,1,2,0,0,0,12,1,0,1,0,0,10,0,0,2,0,0,4,0,0,2,0,0,3,1,0,1,0,0,6,1,0,0,0,0,2,0,0,0,0,0,4,0,0,5,2,0,25,5,0,9,0,3,3,0,0,18,2,0,5,0,3,1,0,0,11,2,0,5,0,3,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0
2024020085,2,2024-10-19,18.966666666666665,4.883333333333334,0,0,0,0,10,1,0,0,0,0,8,4,0,1,0,0,7,0,0,2,0,0,9,2,0,0,0,0,1,0,0,1,0,0,3,0,0,2,0,0,10,0,0,0,0,0,6,0,0,1,1,0,14,7,0,18,1,0,1,0,0,6,5,0,16,1,0,0,0,0,4,2,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,4,0,0
2024020095,2,2024-10-22,22.133333333333333,1.5166666666666666,0,0,0,0,8,0,0,0,0,0,11,2,0,1,0,0,6,0,0,2,0,0,10,0,0,0,0,0,2,0,0,3,0,0,7,0,0,0,0,0,0,0,0,2,0,0,2,0,0,8,1,0,28,4,0,20,0,0,5,1,0,19,3,0,13,0,0,4,1,0,15,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,1,0,0,2,1,0,2,0,0,2,1,0,2,1,0,2,0,0
2024020122,2,2024-10-26,18.016666666666666,5.533333333333333,0,0,0,0,9,2,0,0,0,0,21,2,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,2,2,0,2,0,0,6,0,0,0,0,0,4,0,0,3,1,0,22,10,0,17,1,0,2,0,0,14,7,0,12,1,0,1,0,0,11,5,0,11,1,0,0,0,0,2,1,0,1,1,0,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0
2024020140,2,2024-10-28,17.366666666666667,3.3333333333333335,1.1,0,0,0,9,3,1,0,0,0,7,2,1,0,0,0,5,0,0,3,0,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,0,0,6,0,0,8,1,0,24,8,0,14,1,1,6,0,0,18,5,0,12,0,1,6,0,0,11,5,0,7,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,2,0,0,4,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1,0,0,2,1,0,2,0,0
