gameId,gameTypeId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2024020138,2,2024-10-27,15.633333333333333,1.8333333333333333,0,0,0,0,10,2,0,0,0,0,6,1,0,3,0,0,12,0,0,1,0,0,5,0,0,0,1,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,2,0,7,0,0,2,0,0,9,1,0,4,0,0,1,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0
2024020148,2,2024-10-29,11.55,2.2333333333333334,0.55,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,2,1,0,1,0,0,2,0,0,3,0,0,6,0,0,2,0,0,6,0,0,2,0,0,4,0,0,0,1,0,6,4,0,12,4,1,0,0,0,6,3,0,7,4,0,0,0,0,5,1,0,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2024020162,2,2024-10-31,14.1,2.316666666666667,0.6333333333333333,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,4,0,0,3,0,0,7,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4,1,0,8,5,0,17,0,0,0,1,0,3,4,0,12,0,0,0,0,0,2,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2024020175,2,2024-11-02,16.666666666666668,2.533333333333333,0,0,0,0,1,2,0,0,0,0,9,0,0,3,0,0,9,1,0,3,0,0,8,1,0,0,1,0,2,2,0,3,0,0,5,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,2,0,14,4,0,15,1,0,1,0,0,7,2,0,9,1,0,1,0,0,5,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
2024020197,2,2024-11-05,12.333333333333334,1.25,0.5666666666666667,0,0,0,3,1,0,0,0,0,4,1,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,12,0,0,15,1,2,2,0,0,9,0,0,14,1,1,1,0,0,6,0,0,8,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,4,0,0
2024020210,2,2024-11-07,14.5,0.95,0.6666666666666666,0,0,0,3,0,0,0,0,0,2,1,0,3,0,0,8,0,0,2,0,0,6,0,0,1,0,0,3,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,14,3,0,12,0,1,3,0,0,10,2,0,10,0,1,1,0,0,8,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,2,0,0,3,1,0,1,0,0,2,0,0,3,1,0,1,0,0
2024020225,2,2024-11-09,16.433333333333334,2.7,0.7833333333333333,0,0,0,6,0,1,0,0,0,8,2,0,2,0,1,7,0,1,1,0,0,3,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,1,0,20,7,0,9,0,1,2,1,0,16,7,0,8,0,0,2,1,0,14,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0
2024020240,2,2024-11-11,21.933333333333334,3.566666666666667,0.16666666666666666,0,0,0,12,3,0,0,0,0,11,0,0,0,0,0,8,0,0,2,0,0,7,2,0,2,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,1,0,33,3,0,10,1,0,7,0,0,26,2,0,7,1,0,4,0,0,17,2,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,5,0,0,1,0,0
2024020258,2,2024-11-14,21.716666666666665,1.2166666666666666,0.38333333333333336,0,0,0,9,0,0,0,0,0,14,1,0,2,0,0,8,0,0,4,0,0,10,0,0,0,0,0,1,0,1,2,0,0,8,0,0,0,0,0,0,0,0,2,0,0,6,0,0,3,0,0,18,0,0,29,2,0,1,0,0,8,0,0,15,2,0,1,0,0,7,0,0,8,2,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0
2024020278,2,2024-11-16,15.4,1.8833333333333333,0,0,0,0,10,1,0,0,0,0,10,3,0,0,0,0,5,0,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,0,17,1,0,19,0,0,2,0,0,14,0,0,12,0,0,1,0,0,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0
2024020318,2,2024-11-23,21.883333333333333,2.2,0,0,0,0,10,2,0,0,0,0,9,1,0,0,1,0,8,1,0,0,0,0,8,0,0,0,0,0,0,0,0,2,1,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,26,0,0,20,1,0,2,0,0,18,0,0,14,1,0,2,0,0,13,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0
2024020338,2,2024-11-25,18.283333333333335,3.2,0,0,0,0,10,0,0,0,0,0,9,3,0,0,0,0,7,0,0,4,0,0,13,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,21,4,0,7,1,0,2,0,0,18,2,0,5,1,0,2,0,0,14,0,0,5,1,0,1,0,0,4,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2024020356,2,2024-11-27,20.533333333333335,0.5166666666666667,0,0,0,0,5,1,0,0,0,0,11,0,0,2,0,0,8,0,0,3,0,0,11,0,0,0,0,0,3,0,0,3,0,0,8,1,0,0,0,0,4,0,0,0,0,0,6,0,0,2,0,0,21,0,0,25,0,0,2,0,0,15,0,0,15,0,0,2,0,0,11,0,0,7,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0
2024020362,2,2024-11-29,18.35,1.6833333333333333,0,0,0,0,8,0,0,0,0,0,6,2,0,0,0,0,2,0,0,1,0,0,11,1,0,0,0,0,1,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,22,1,0,12,0,0,2,1,0,18,1,0,7,0,0,0,1,0,14,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0
2024020381,2,2024-11-30,17.75,1.5666666666666667,0.03333333333333333,0,0,0,11,0,0,0,0,0,5,1,0,0,0,0,7,0,0,3,0,0,10,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,18,0,0,0,0,0,9,0,0,15,0,0,0,0,0,9,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2024020414,2,2024-12-05,15.133333333333333,4.533333333333333,0,0,0,0,6,3,0,0,0,0,12,2,0,1,0,0,6,0,0,2,1,0,11,3,0,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,4,2,0,2,0,0,4,4,0,3,0,0,15,5,0,9,2,0,2,0,0,14,4,0,6,2,0,2,0,0,10,3,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2024020425,2,2024-12-07,16.116666666666667,1.1,1.0666666666666667,0,0,0,8,2,0,0,0,0,7,0,1,1,0,0,4,0,1,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,2,0,0,2,4,0,2,4,2,0,16,3,0,6,1,2,1,1,0,12,2,0,5,1,2,0,1,0,7,2,0,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
2024020441,2,2024-12-08,16.516666666666666,2.2,0.75,0,0,0,4,2,0,0,0,0,3,1,0,1,0,0,7,0,0,1,0,0,5,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,22,3,1,15,0,1,0,0,0,15,2,1,13,0,0,0,0,0,7,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
2024020449,2,2024-12-10,18.016666666666666,2.5833333333333335,0.8666666666666667,0,0,0,3,1,0,0,0,0,6,0,0,0,0,0,6,1,0,2,0,1,7,0,1,0,0,0,1,0,0,0,0,0,5,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,4,0,10,1,5,0,0,0,10,3,0,6,1,4,0,0,0,5,1,0,3,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2024020513,2,2024-12-19,14.85,1.9,0,0,0,0,10,1,0,0,0,0,5,2,0,1,0,0,4,0,0,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,13,3,0,9,0,0,1,1,0,7,2,0,6,0,0,1,1,0,7,2,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2024020836,2,2025-02-02,18.183333333333334,0.8333333333333334,0,0,0,0,4,1,0,0,0,0,10,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,16,0,0,0,0,0,5,0,0,12,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2024020854,2,2025-02-04,12.366666666666667,0,0.43333333333333335,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,7,0,0,8,0,0,9,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,13,0,0,4,0,0,8,0,0,11,0,0,4,0,0,6,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024020864,2,2025-02-06,18.45,1.6,0.48333333333333334,0,0,0,5,0,0,0,0,0,3,0,0,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,6,1,0,0,0,0,2,0,0,2,0,0,4,0,0,5,0,0,16,2,0,7,0,0,3,0,0,12,1,0,6,0,0,2,0,0,7,1,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024020881,2,2025-02-08,16.883333333333333,0,0.06666666666666667,0,0,0,8,0,0,0,0,0,4,0,0,2,0,0,6,0,0,2,0,0,2,0,0,1,0,0,2,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0,18,0,0,1,0,0,11,0,0,10,0,0,0,0,0,7,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2024021004,2,2025-03-08,17.183333333333334,0,0.11666666666666667,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,7,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,10,0,0,30,0,0,2,0,0,7,0,0,22,0,0,1,0,0,5,0,0,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0
2024021027,2,2025-03-11,15.183333333333334,0,0.6333333333333333,0,0,0,10,0,0,0,0,0,7,0,0,1,0,0,6,0,0,5,0,0,13,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,13,0,0,2,0,0,7,0,0,7,0,0,2,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
