gameId,gameDate,cA_neither_ev,cA_neither_pp,cA_neither_sh,cA_rush_ev,cA_rush_pp,cA_rush_sh,cA_rebound_ev,cA_rebound_pp,cA_rebound_sh,cA_both_ev,cA_both_pp,cA_both_sh,fA_neither_ev,fA_neither_pp,fA_neither_sh,fA_rush_ev,fA_rush_pp,fA_rush_sh,fA_rebound_ev,fA_rebound_pp,fA_rebound_sh,fA_both_ev,fA_both_pp,fA_both_sh,sA_neither_ev,sA_neither_pp,sA_neither_sh,sA_rush_ev,sA_rush_pp,sA_rush_sh,sA_rebound_ev,sA_rebound_pp,sA_rebound_sh,sA_both_ev,sA_both_pp,sA_both_sh,gA_neither_ev,gA_neither_pp,gA_neither_sh,gA_rush_ev,gA_rush_pp,gA_rush_sh,gA_rebound_ev,gA_rebound_pp,gA_rebound_sh,gA_both_ev,gA_both_pp,gA_both_sh,apA_neither_ev,apA_neither_pp,apA_neither_sh,apA_rush_ev,apA_rush_pp,apA_rush_sh,apA_rebound_ev,apA_rebound_pp,apA_rebound_sh,apA_both_ev,apA_both_pp,apA_both_sh,asA_neither_ev,asA_neither_pp,asA_neither_sh,asA_rush_ev,asA_rush_pp,asA_rush_sh,asA_rebound_ev,asA_rebound_pp,asA_rebound_sh,asA_both_ev,asA_both_pp,asA_both_sh,rgA_neither_ev,rgA_neither_pp,rgA_neither_sh,rgA_rush_ev,rgA_rush_pp,rgA_rush_sh,rgA_rebound_ev,rgA_rebound_pp,rgA_rebound_sh,rgA_both_ev,rgA_both_pp,rgA_both_sh
2022020276,2022-11-19,26,3,5,6,0,0,2,0,1,0,0,0,17,3,4,5,0,0,2,0,1,0,0,0,14,2,2,4,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2022020307,2022-11-23,47,0,6,1,0,0,5,0,0,0,0,0,37,0,4,1,0,0,5,0,0,0,0,0,28,0,4,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2022020347,2022-11-28,42,0,10,0,0,0,4,0,0,0,0,0,35,0,9,0,0,0,3,0,0,0,0,0,18,0,5,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2022020365,2022-12-01,22,0,21,0,0,0,2,0,3,0,0,0,19,0,18,0,0,0,2,0,3,0,0,0,14,0,14,0,0,0,2,0,3,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
2022020395,2022-12-04,40,0,3,0,0,0,1,0,0,0,0,0,30,0,3,0,0,0,1,0,0,0,0,0,25,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022020412,2022-12-07,33,2,6,2,0,0,4,0,1,0,0,0,26,2,3,2,0,0,4,0,1,0,0,0,17,2,1,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0
2022020437,2022-12-10,34,1,7,2,0,0,4,0,2,1,0,0,28,1,6,2,0,0,4,0,2,1,0,0,19,1,3,2,0,0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,1,0,1,0,0,0
2022020479,2022-12-15,67,0,7,0,0,0,8,0,1,0,0,0,47,0,7,0,0,0,5,0,1,0,0,0,31,0,5,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0
2022020507,2022-12-19,48,0,12,4,1,0,4,0,3,0,0,0,36,0,9,4,1,0,4,0,3,0,0,0,27,0,7,2,1,0,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0
2022020563,2022-12-29,36,1,3,1,0,0,4,0,2,0,0,0,29,1,3,1,0,0,4,0,2,0,0,0,22,0,3,1,0,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0
2022020578,2022-12-31,38,3,15,5,2,0,3,0,0,0,0,0,27,2,13,3,2,0,3,0,0,0,0,0,23,1,10,1,2,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2022020599,2023-01-03,43,0,4,5,0,0,5,0,0,0,0,0,35,0,4,4,0,0,4,0,0,0,0,0,24,0,1,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
2022020631,2023-01-07,43,1,11,0,0,0,2,0,0,0,0,0,40,1,11,0,0,0,1,0,0,0,0,0,32,1,10,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2022020668,2023-01-12,34,1,2,0,0,0,2,0,0,0,0,0,27,1,1,0,0,0,1,0,0,0,0,0,23,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2022020686,2023-01-14,51,0,9,3,0,0,6,0,0,0,0,0,37,0,7,3,0,0,4,0,0,0,0,0,29,0,6,2,0,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0
