playerId,gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
8469608,2020020454,2021-03-15,42,0,7,34,0,6,25,0,2,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0
8469608,2020020465,2021-03-17,46,0,8,34,0,7,26,0,7,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0
8469608,2020020491,2021-03-20,40,1,8,32,1,6,25,1,5,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,8,1,0,2,0,0,2,0,0
8469608,2020020536,2021-03-27,48,1,10,34,1,8,24,1,6,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
8469608,2020020551,2021-03-29,52,0,1,44,0,1,31,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0
8469608,2020020582,2021-04-02,45,0,8,32,0,8,23,0,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0
8469608,2020020607,2021-04-05,54,2,0,40,2,0,30,2,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,6,0,0,5,0,0,5,0,0
8469608,2020020638,2021-04-08,61,0,4,51,0,2,38,0,2,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,6,0,0,6,0,0
8469608,2020020849,2021-04-10,45,3,17,35,3,12,21,2,9,4,0,1,4,0,1,3,0,1,0,0,0,0,0,0,4,0,1,1,0,0,1,0,0
8469608,2020020696,2021-04-17,43,1,9,35,1,5,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,1,2,0,1
8469608,2020020709,2021-04-19,42,1,3,29,1,2,21,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
8469608,2020020721,2021-04-21,44,2,3,37,1,3,28,1,2,3,0,1,3,0,0,3,0,0,0,0,0,0,2,0,6,0,1,2,0,0,2,0,0
8469608,2020020760,2021-04-26,57,0,10,43,0,6,31,0,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,5,0,1,5,0,1
8469608,2020020789,2021-04-29,51,2,7,35,1,5,25,1,4,3,0,0,3,0,0,3,0,0,2,0,0,0,0,0,1,0,0,2,0,0,2,0,0
8469608,2020020807,2021-05-01,48,1,13,35,1,9,24,1,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,3,0,1,3,0,1
8469608,2020020844,2021-05-04,43,0,14,32,0,10,22,0,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
8469608,2020020593,2021-05-06,23,1,8,22,1,4,19,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0
8469608,2020020662,2021-05-08,40,0,8,26,0,7,20,0,5,3,0,0,2,0,0,1,0,0,0,0,2,0,0,0,4,0,0,2,0,0,2,0,0
8469608,2020020526,2021-05-12,50,4,1,38,2,1,26,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,1,0,0
8469608,2020030181,2021-05-19,35,0,0,27,0,0,20,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
8469608,2020030182,2021-05-21,54,2,3,40,2,2,32,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
8469608,2020030183,2021-05-23,64,0,8,44,0,8,31,0,6,3,0,2,3,0,2,1,0,2,0,0,0,0,0,0,4,0,0,3,0,2,3,0,2
8469608,2020030184,2021-05-24,73,2,14,51,1,11,37,1,5,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1
8470147,2020020198,2021-02-08,36,1,15,24,1,9,15,1,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,3,2,0,3
8470147,2020020256,2021-02-15,30,0,6,23,0,6,16,0,5,6,0,0,5,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8470147,2020020314,2021-02-25,39,5,16,31,5,9,24,3,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,2,1,0,2
8470147,2020020376,2021-03-05,39,2,10,25,2,10,20,2,5,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,4,0,0,2,1,0,2,1,0
8470147,2020020421,2021-03-11,21,1,9,17,1,6,16,1,5,5,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1
8470147,2020020448,2021-03-15,28,2,5,23,2,3,21,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8470147,2020020828,2021-03-21,34,3,11,24,3,11,22,3,7,1,0,2,1,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8470147,2020020559,2021-03-30,33,1,0,28,1,0,19,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8470147,2020020659,2021-04-13,33,0,4,31,0,4,22,0,0,7,0,0,7,0,0,4,0,0,0,0,0,2,0,0,2,0,0,3,0,0,3,0,0
8470147,2020020731,2021-04-22,32,1,2,28,1,2,22,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8470147,2020020801,2021-05-01,29,0,2,21,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1
8470147,2020020048,2021-05-07,53,1,0,38,0,0,31,0,0,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
8470594,2020020031,2021-01-16,44,0,4,28,0,2,21,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8470594,2020020058,2021-01-20,43,1,4,31,1,2,22,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,4,0,0,4,0,0
8470594,2020020090,2021-01-24,38,0,4,24,0,3,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0
8470594,2020020177,2021-02-05,45,1,7,29,1,5,26,1,2,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1
8470594,2020020210,2021-02-09,48,0,5,29,0,4,21,0,2,3,0,1,3,0,1,2,0,1,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0
8470594,2020020226,2021-02-11,44,2,5,35,1,3,25,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0
8470594,2020020149,2021-02-13,36,4,4,28,2,4,21,0,4,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,3,0,0,1,1,0,1,1,0
8470594,2020020243,2021-02-14,56,0,1,41,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0
8470594,2020020259,2021-02-16,51,1,3,33,1,0,24,1,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
8470594,2020020287,2021-02-20,50,1,14,40,0,14,29,0,10,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,5,0,1,2,0,2,2,0,2
8470594,2020020299,2021-02-22,51,3,3,34,3,3,29,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0
8470594,2020020338,2021-02-27,58,0,0,45,0,0,30,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,4,0,0,4,0,0
8470594,2020020351,2021-03-01,46,1,0,35,1,0,29,1,0,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,1,0,3,0,0,3,0,0
8470594,2020020361,2021-03-03,45,2,12,33,1,9,29,1,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,8,0,0,8,0,0
8470594,2020020389,2021-03-06,47,2,8,35,1,2,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,7,0,0
8470594,2020020398,2021-03-08,36,1,0,23,1,0,20,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
8470594,2020020412,2021-03-10,36,0,7,29,0,7,22,0,7,3,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,0,0,3,0,2,3,0,2
8470594,2020020425,2021-03-12,33,1,7,22,1,5,18,1,4,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,1,0,0,3,0,1,3,0,1
8470594,2020020437,2021-03-13,41,1,12,29,1,8,26,1,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0,1
8470594,2020020455,2021-03-15,50,1,1,34,1,0,23,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0
8470594,2020020466,2021-03-17,39,1,10,32,0,6,28,0,5,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,3,1,2,6,0,2,6,0,2
8470594,2020020495,2021-03-21,42,1,4,32,1,3,27,1,3,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,0,0,6,0,0,6,0,0
8470594,2020020523,2021-03-25,45,1,7,37,0,4,29,0,3,4,0,1,3,0,1,2,0,1,0,0,0,0,0,0,2,0,0,7,0,0,7,0,0
8470594,2020020539,2021-03-27,39,3,12,22,3,11,16,2,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,2
8470594,2020020569,2021-03-31,36,1,18,28,1,11,24,1,5,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,8,0,0
8470594,2020020595,2021-04-03,43,0,5,33,0,4,24,0,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
8470594,2020020620,2021-04-07,52,0,3,41,0,2,33,0,2,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,7,0,0,7,0,0
8470594,2020020655,2021-04-11,37,0,3,21,0,3,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
8470594,2020020674,2021-04-14,51,0,3,44,0,3,19,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,1,0,1
8470594,2020020705,2021-04-18,50,2,14,35,2,9,29,1,5,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1
8470594,2020020728,2021-04-21,52,0,11,36,0,6,29,0,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,1,2,0,1
8470594,2020020779,2021-04-28,50,2,13,39,2,10,29,2,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,7,0,0
8470594,2020020809,2021-05-01,41,2,5,34,1,4,18,0,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,3,1,0,3,1,0
8470594,2020020835,2021-05-05,36,1,10,29,0,7,24,0,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2
8470594,2020020866,2021-05-08,40,1,10,26,1,7,15,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
8470594,2020020162,2021-05-12,36,2,5,26,2,2,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1
8470594,2020030161,2021-05-16,41,1,5,31,1,2,27,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0
8470594,2020030162,2021-05-18,63,0,3,43,0,3,32,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,5,0,1,5,0,1
8470594,2020030163,2021-05-20,45,0,3,26,0,2,15,0,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,1,5,0,0,5,0,0
8470594,2020030164,2021-05-22,57,0,9,42,0,5,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1,3,0,1
8470594,2020030165,2021-05-24,31,0,0,18,0,0,13,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0
8470594,2020030166,2021-05-26,39,0,3,29,0,2,22,0,2,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0
8470594,2020030167,2021-05-28,40,0,8,25,0,5,17,0,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
8470594,2020030232,2021-06-02,37,0,26,18,0,17,13,0,12,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,7,0,5,7,0,5
8470594,2020030233,2021-06-04,46,0,4,28,0,3,17,0,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8470594,2020030234,2021-06-06,40,1,5,25,1,2,18,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,1,3,0,1
8470594,2020030235,2021-06-08,62,1,1,36,1,1,29,1,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,3,1,1,5,0,0,5,0,0
8470594,2020030236,2021-06-10,73,1,3,40,1,2,31,1,1,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,10,0,0,8,0,0,8,0,0
8470594,2020030311,2021-06-14,47,1,5,32,1,4,26,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,9,0,2,9,0,2
8470594,2020030312,2021-06-16,46,2,0,28,2,0,21,2,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,6,0,0,6,0,0
8470594,2020030313,2021-06-18,55,2,2,35,2,1,25,2,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,2,0,0,2,0,0
8470594,2020030315,2021-06-22,34,0,5,27,0,4,22,0,3,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0
8470860,2020020023,2021-01-16,44,2,8,34,2,8,26,0,5,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
8470860,2020020075,2021-01-23,36,0,6,24,0,4,14,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8470860,2020020109,2021-01-28,36,1,5,29,1,3,13,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8470860,2020020145,2021-02-01,36,2,11,30,2,9,19,1,6,2,0,1,2,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8470860,2020020228,2021-02-12,35,2,17,25,1,10,15,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,1,0,1
8470860,2020020265,2021-02-18,41,1,6,28,1,3,23,1,2,2,1,0,2,1,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
8470860,2020020312,2021-02-25,48,3,8,37,3,3,31,3,3,6,1,0,4,1,0,4,0,0,0,0,0,0,0,0,1,0,0,8,0,1,8,0,1
8470860,2020020373,2021-03-05,33,2,11,26,2,9,23,1,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,4,0,2,4,0,2
8470860,2020020401,2021-03-09,47,0,7,31,0,6,23,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
8470860,2020020415,2021-03-11,51,0,10,39,0,8,21,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1
8470860,2020020430,2021-03-13,39,5,16,27,4,14,21,4,8,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,2,0,2,3,0,1,3,0,1
8470860,2020020450,2021-03-15,38,1,7,24,1,7,19,1,5,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
8470860,2020020468,2021-03-18,41,2,3,34,2,2,20,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
8470860,2020020515,2021-03-25,26,2,2,22,1,2,18,1,2,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8470860,2020020541,2021-03-28,37,1,7,28,1,7,21,1,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8470860,2020020556,2021-03-30,42,0,9,36,0,7,31,0,4,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,1,3,0,1
8470860,2020020585,2021-04-03,35,2,5,27,2,5,23,2,3,3,1,1,3,1,1,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
8470860,2020020738,2021-04-23,8,0,1,6,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8470860,2020020825,2021-05-04,35,0,7,26,0,6,17,0,4,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
8470880,2020020037,2021-01-18,20,0,7,14,0,6,11,0,4,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
8470880,2020020047,2021-01-19,59,0,8,44,0,7,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,4,0,1,4,0,1
8470880,2020020095,2021-01-26,40,1,6,31,1,4,22,0,4,3,0,0,3,0,0,3,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0
8470880,2020020137,2021-01-31,35,4,18,30,4,15,22,3,11,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
8470880,2020020174,2021-02-05,41,0,8,29,0,6,19,0,4,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0
8470880,2020020290,2021-02-21,15,2,0,13,2,0,10,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8470880,2020020308,2021-02-24,36,2,12,27,2,11,17,2,8,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,2,0,0,6,0,2,6,0,2
8470880,2020020322,2021-02-27,40,0,4,33,0,4,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8470880,2020020366,2021-03-04,39,1,2,32,0,1,28,0,1,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,4,0,0,4,0,0
8470880,2020020668,2021-03-06,31,4,9,25,1,5,21,1,5,2,0,2,2,0,2,1,0,2,0,0,0,0,0,0,1,1,0,1,0,2,1,0,2
8470880,2020020402,2021-03-09,22,0,5,16,0,1,11,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
8470880,2020020418,2021-03-11,28,0,8,21,0,7,17,0,4,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0
8470880,2020020433,2021-03-13,16,0,0,12,0,0,10,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
8470880,2020020462,2021-03-17,17,0,3,14,0,3,10,0,3,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8470880,2020020755,2021-03-22,40,2,2,27,1,2,18,1,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,5,0,0,5,0,0
8470880,2020020516,2021-03-25,14,1,3,11,1,2,8,1,2,2,1,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8470880,2020020530,2021-03-27,34,2,16,27,2,12,19,1,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
8470880,2020020548,2021-03-29,43,1,3,33,1,2,29,1,2,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0
8470880,2020020557,2021-03-31,28,0,0,22,0,0,16,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
8470880,2020020390,2021-04-05,46,1,5,37,1,4,24,1,4,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8470880,2020020605,2021-04-10,43,0,14,31,0,11,24,0,8,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,0,0,1,0,1,1,0,1
8470880,2020020202,2021-04-13,37,1,8,28,1,8,24,1,7,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2
8470880,2020020703,2021-04-18,46,0,7,36,0,6,24,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,1,4,0,1
8470880,2020020254,2021-04-22,50,3,7,40,3,7,29,1,5,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6,0,1
