playerId,gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
8466141,2015020222,2015-11-10,40,1,3,29,0,3,25,0,3,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,3,1,0,0,0,2,0,0,2
8466141,2015020236,2015-11-12,32,0,2,24,0,2,18,0,1,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8466141,2015020251,2015-11-14,50,0,6,43,0,5,24,0,4,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,0,1
8466141,2015020265,2015-11-16,56,1,2,48,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8466141,2015020285,2015-11-19,47,3,6,40,2,6,33,2,5,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,3,1,0,3,0,0,3,0,0
8466141,2015020296,2015-11-21,39,1,6,32,1,5,25,1,5,4,0,1,4,0,1,3,0,1,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0
8466141,2015020313,2015-11-23,28,1,7,20,1,6,18,1,4,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0
8466141,2015020339,2015-11-27,53,0,1,40,0,1,24,0,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8466141,2015020354,2015-11-29,40,0,10,32,0,8,22,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
8466141,2015020363,2015-12-01,57,0,5,42,0,4,28,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1
8466141,2015020378,2015-12-03,68,0,5,49,0,3,30,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
8466141,2015020400,2015-12-06,25,0,3,22,0,2,17,0,1,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
8466141,2015020412,2015-12-08,31,1,11,23,1,11,12,0,10,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8466141,2015020435,2015-12-12,42,2,6,31,2,4,21,1,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
8466141,2015020454,2015-12-15,45,2,15,40,2,10,25,2,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,3,2,0,3
8466141,2015020479,2015-12-18,46,1,5,33,0,4,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0
8466141,2015020493,2015-12-20,41,0,5,38,0,4,31,0,3,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
8466141,2015020511,2015-12-22,26,1,2,22,1,2,14,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8466141,2015020527,2015-12-27,27,1,5,20,1,5,12,0,5,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,1,2,0,1,2,0,1
8466141,2015020545,2015-12-29,33,2,5,31,2,5,24,2,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8466141,2015020572,2016-01-02,56,1,13,45,1,8,33,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,1,5,0,1
8466141,2015020589,2016-01-05,44,0,11,34,0,9,25,0,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8466141,2015020602,2016-01-07,57,2,13,36,2,9,24,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,3,0,1
8466141,2015020632,2016-01-11,39,0,8,28,0,7,23,0,7,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8466141,2015020644,2016-01-13,16,0,4,13,0,4,11,0,4,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8466141,2015020672,2016-01-17,46,2,6,36,2,5,26,1,4,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,1,5,0,0,5,0,0
8466141,2015020707,2016-01-22,35,0,4,29,0,3,24,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,2,0,0
8466141,2015020714,2016-01-23,41,1,15,33,1,14,27,1,12,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,4,0,0
8466141,2015020736,2016-01-26,40,0,5,29,0,4,22,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8466141,2015020764,2016-02-04,35,0,23,24,0,20,20,0,19,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,4,2,0,4
8466141,2015020781,2016-02-06,49,5,11,40,4,10,26,1,8,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0
8466141,2015020795,2016-02-09,45,0,13,35,0,10,26,0,8,2,0,2,2,0,2,1,0,2,0,0,0,0,0,0,3,0,0,4,0,2,4,0,2
8466141,2015020823,2016-02-12,17,0,2,14,0,1,12,0,1,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
8466141,2015020827,2016-02-13,38,4,8,27,3,7,19,2,7,2,1,2,2,1,2,1,0,2,0,0,0,0,0,0,5,0,0,1,0,1,1,0,1
8466141,2015020877,2016-02-20,43,2,5,30,1,5,25,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1
8466141,2015020909,2016-02-25,36,1,11,27,1,8,17,1,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,6,0,1,7,0,0
8466141,2015020923,2016-02-27,43,2,9,32,1,8,19,0,6,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,7,0,0,7,0,0
8466141,2015020932,2016-02-28,33,0,8,27,0,7,18,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,2
8466141,2015020949,2016-03-01,45,0,14,34,0,11,25,0,7,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,1,5,0,1
8466141,2015020962,2016-03-03,31,0,3,26,0,3,23,0,3,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0
8466141,2015020988,2016-03-07,18,0,3,15,0,3,13,0,3,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8466141,2015021010,2016-03-10,48,1,6,39,1,2,26,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,4,0,0,4,0,0
8466141,2015021023,2016-03-12,39,1,13,29,1,9,18,1,7,3,0,1,3,0,1,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
8466141,2015021033,2016-03-14,54,2,3,41,2,1,25,2,1,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8466141,2015021056,2016-03-17,62,4,8,43,2,6,29,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0
8466141,2015021072,2016-03-19,35,0,9,31,0,8,22,0,7,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,4,0,0,3,0,1,3,0,1
8466141,2015021101,2016-03-24,41,2,14,32,2,8,29,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1
8466141,2015021122,2016-03-26,45,2,11,35,1,8,28,1,6,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0
8466141,2015021144,2016-03-29,26,2,16,22,2,13,16,2,10,0,1,3,0,1,3,0,1,2,0,0,0,0,0,0,1,0,1,0,0,3,0,0,3
8466141,2015021172,2016-04-02,41,1,1,34,1,1,27,1,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
8466141,2015021192,2016-04-05,41,3,17,33,2,11,22,2,9,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,3,2,1,4,0,1,4,0,1
8466141,2015021221,2016-04-09,39,1,3,32,1,3,25,1,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0
8466141,2015030111,2016-04-14,37,0,5,30,0,3,23,0,3,4,0,1,4,0,1,2,0,1,0,0,0,0,0,0,1,0,0,3,0,1,3,0,1
8466141,2015030112,2016-04-15,59,0,9,48,0,8,37,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,7,0,0,7,0,0
8466141,2015030113,2016-04-17,55,4,7,42,3,7,32,3,4,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0
8466141,2015030114,2016-04-20,37,2,10,30,2,7,19,2,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0
8466141,2015030115,2016-04-22,55,0,13,45,0,9,36,0,6,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,2,7,0,1,7,0,1
8466141,2015030116,2016-04-24,91,1,7,68,1,7,46,1,4,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,10,0,0,5,0,0,5,0,0
8467950,2015020006,2015-10-08,42,0,6,31,0,4,24,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,2,0,0,2,0,0
8467950,2015020019,2015-10-10,64,1,12,49,1,8,37,1,3,3,0,1,2,0,1,1,0,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0
8467950,2015020046,2015-10-14,49,0,17,38,0,15,26,0,15,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,4,3,0,4
8467950,2015020051,2015-10-15,45,2,7,36,2,7,30,1,5,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
8467950,2015020066,2015-10-17,40,0,10,28,0,7,19,0,6,1,0,2,1,0,2,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
8467950,2015020109,2015-10-24,38,1,4,28,1,4,21,1,3,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
8467950,2015020134,2015-10-28,56,0,10,43,0,9,30,0,8,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,7,0,1,2,0,1,2,0,1
8467950,2015020158,2015-10-31,41,1,9,33,1,9,21,1,6,3,0,2,3,0,2,3,0,2,0,0,0,0,0,0,5,0,0,3,0,2,3,0,2
8467950,2015020175,2015-11-03,57,0,14,39,0,9,30,0,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,9,0,1,1,0,2,1,0,2
8467950,2015020188,2015-11-05,70,0,0,55,0,0,40,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0
8467950,2015020223,2015-11-10,61,1,7,49,1,5,33,1,4,6,0,1,5,0,1,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
8467950,2015020246,2015-11-14,49,1,3,36,1,1,32,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0
8467950,2015020264,2015-11-16,56,0,9,44,0,6,32,0,5,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,5,0,0,4,0,1,3,0,2
8467950,2015020283,2015-11-19,41,3,11,29,2,7,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,7,0,0
8467950,2015020294,2015-11-21,63,1,17,39,1,12,25,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,2,3,0,2
8467950,2015020315,2015-11-24,54,2,9,41,2,7,32,1,4,3,1,0,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
8467950,2015020328,2015-11-25,65,1,17,49,1,12,34,1,8,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,2,0,1
8467950,2015020351,2015-11-28,32,1,3,26,0,3,17,0,2,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,5,0,0,5,0,0
8467950,2015020361,2015-12-01,46,0,12,36,0,9,24,0,8,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,4,0,1,4,0,1
8467950,2015020376,2015-12-03,63,1,4,45,1,4,34,0,4,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
8467950,2015020390,2015-12-05,62,0,4,45,0,3,28,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6,0,1,6,0,1
8467950,2015020401,2015-12-06,48,1,7,39,1,6,27,0,3,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
8467950,2015020412,2015-12-08,35,0,11,24,0,10,18,0,9,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1
8467950,2015020422,2015-12-10,37,2,7,29,2,5,24,1,4,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,1,1,3,0,0,3,0,0
8467950,2015020437,2015-12-12,37,0,10,32,0,5,28,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,1,4,0,1,4,0,1
8467950,2015020451,2015-12-14,50,1,9,43,1,7,30,0,6,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0
8467950,2015020480,2015-12-18,57,1,9,42,1,6,29,0,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,2,0,0,2,0,0
8467950,2015020511,2015-12-22,49,1,18,37,1,16,27,0,13,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,2,0,1,2,0,1
8467950,2015020526,2015-12-27,56,1,8,48,1,6,33,1,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,1,1,0,1
8467950,2015020541,2015-12-29,45,4,14,31,4,11,23,4,10,3,0,4,3,0,4,2,0,4,0,0,0,0,0,0,6,0,1,2,0,1,2,0,1
8467950,2015020581,2016-01-03,52,1,1,38,0,1,29,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0
8467950,2015020602,2016-01-07,34,0,1,21,0,0,16,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
8467950,2015020617,2016-01-09,61,1,2,44,1,0,34,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0,0,1,0,0
8467950,2015020645,2016-01-13,55,1,9,44,1,7,31,1,6,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,6,0,0,4,0,0,4,0,0
8467950,2015020661,2016-01-16,54,1,11,38,0,8,26,0,7,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,4,0,0,3,0,1,3,0,1
8467950,2015020681,2016-01-18,74,0,12,51,0,10,30,0,5,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,9,0,0,2,0,3,2,0,3
8467950,2015020694,2016-01-21,9,0,6,7,0,6,4,0,3,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
8467950,2015020721,2016-01-24,50,0,14,40,0,10,29,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,1,4,0,1
8467950,2015020735,2016-01-26,38,0,6,25,0,3,19,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,4,0,1
8467950,2015020748,2016-02-02,53,0,16,45,0,13,33,0,11,4,0,2,3,0,2,3,0,2,0,0,0,0,0,0,2,0,0,4,0,2,4,0,2
8467950,2015020763,2016-02-04,12,0,3,8,0,2,8,0,2,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8467950,2015020780,2016-02-06,41,2,11,29,2,7,21,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0
8467950,2015020792,2016-02-08,54,2,3,39,2,1,30,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0
8467950,2015020806,2016-02-10,39,1,1,32,1,1,26,1,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,5,0,0
8467950,2015020829,2016-02-13,58,3,7,48,2,4,35,2,2,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,1,3,0,1
8467950,2015020851,2016-02-16,51,1,9,44,1,9,31,1,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1,3,0,1,3,0,1
8467950,2015020861,2016-02-18,57,0,4,37,0,3,29,0,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
8467950,2015020876,2016-02-20,42,0,8,35,0,7,27,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,3,0,1
8467950,2015020900,2016-02-23,50,0,12,37,0,10,26,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,5,0,1,6,0,0
8467950,2015020914,2016-02-25,43,0,5,36,0,4,33,0,2,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0
8467950,2015020928,2016-02-27,52,1,5,42,1,5,32,1,5,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
8467950,2015020946,2016-03-01,34,3,6,27,2,6,23,2,6,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,4,0,0,3,0,1,3,0,1
8467950,2015021010,2016-03-10,40,1,3,35,0,2,30,0,1,6,0,0,5,0,0,3,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2,0,0
8467950,2015021022,2016-03-12,56,1,9,36,1,7,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,1,5,0,1
8467950,2015021044,2016-03-15,41,0,4,29,0,4,23,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0
8467950,2015021061,2016-03-18,55,3,4,40,2,4,28,2,4,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
8467950,2015021092,2016-03-22,36,0,6,26,0,5,17,0,4,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0
8467950,2015021121,2016-03-26,55,0,10,43,0,10,32,0,7,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,3,0,0,4,0,1,4,0,1
8467950,2015021158,2016-03-31,38,1,8,31,1,6,20,1,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
8467950,2015021208,2016-04-07,49,2,5,31,2,4,28,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,4,0,1
8468011,2015020003,2015-10-07,50,1,3,39,0,2,28,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0
8468011,2015020028,2015-10-10,59,1,7,40,0,5,33,0,5,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,5,0,0,3,0,1,3,0,1
8468011,2015020036,2015-10-12,58,4,4,41,4,3,24,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
8468011,2015020045,2015-10-13,49,1,4,32,1,4,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0
8468011,2015020062,2015-10-16,42,1,10,37,0,6,29,0,3,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,1,1,0,2,1,0,2
8468011,2015020078,2015-10-18,34,1,2,28,1,2,21,1,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,5,0,0,5,0,0
8468011,2015020098,2015-10-22,39,4,3,35,4,2,29,4,2,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8468011,2015020116,2015-10-24,32,0,14,25,0,12,21,0,7,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8468011,2015020133,2015-10-27,43,0,1,33,0,1,25,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
8468011,2015020143,2015-10-29,63,0,12,34,0,7,23,0,6,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,1,2,0,1
8468011,2015020171,2015-11-02,43,0,6,30,0,4,24,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
8468011,2015020183,2015-11-04,31,1,7,24,1,5,19,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0
8468011,2015020200,2015-11-07,27,0,6,23,0,5,18,0,4,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
8468011,2015020212,2015-11-08,24,3,15,22,3,13,18,2,8,2,1,1,2,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8468011,2015020234,2015-11-12,33,2,11,24,2,10,17,1,7,1,0,2,1,0,2,1,0,1,0,0,0,0,0,0,4,1,0,1,0,0,1,0,0
8468011,2015020249,2015-11-14,45,1,17,35,1,12,30,1,9,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,3,0,0,4,0,1,4,0,1
8468011,2015020275,2015-11-18,45,2,11,33,2,10,24,1,8,2,0,1,2,0,1,2,0,1,0,0,0,0,2,0,0,0,0,4,0,2,4,0,2
8468011,2015020303,2015-11-21,52,1,2,36,1,2,26,1,2,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
8468011,2015020324,2015-11-25,43,1,12,30,1,11,22,1,10,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0,2,1,0,2
8468011,2015020340,2015-11-27,36,3,10,25,3,7,17,2,6,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0
8468011,2015020358,2015-11-30,46,0,10,35,0,7,23,0,6,3,0,1,2,0,1,2,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0
8468011,2015020380,2015-12-03,52,0,7,44,0,3,31,0,2,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0
8468011,2015020407,2015-12-07,48,0,4,40,0,2,32,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0
8468011,2015020420,2015-12-09,50,1,9,38,1,5,28,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,5,0,0
8468011,2015020447,2015-12-13,55,1,3,36,1,3,27,0,2,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,8,0,0,5,0,0,5,0,0
8468011,2015020460,2015-12-15,40,0,15,34,0,14,23,0,13,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,2,0,0,4,0,1,4,0,1
8468011,2015020481,2015-12-18,38,1,6,28,1,5,23,1,4,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
8468011,2015020493,2015-12-20,57,1,4,49,1,3,38,1,3,2,0,2,1,0,2,1,0,2,0,0,0,0,0,0,1,0,0,5,0,0,5,0,0
8468011,2015020647,2016-01-14,64,0,8,47,0,6,35,0,4,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0
8468011,2015020671,2016-01-17,75,7,12,58,7,11,34,4,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,1,2,1,0,3,1,0,3
8468011,2015020683,2016-01-19,75,2,1,62,2,1,49,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,0,6,0,0,6,0,0
8468011,2015020709,2016-01-23,39,0,12,31,0,5,24,0,5,3,0,1,2,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
8468011,2015020738,2016-01-26,35,0,5,22,0,4,16,0,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8468011,2015020769,2016-02-04,50,0,4,36,0,4,26,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,5,0,0,5,0,0
8468011,2015020786,2016-02-06,43,1,7,31,1,5,25,0,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0
8468011,2015020808,2016-02-10,51,5,11,31,4,10,26,3,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
8468011,2015020830,2016-02-13,38,2,19,30,1,16,22,1,13,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,1,3,2,0,3,2,0,3
