teamId,gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
1,2019020013,2019-10-04,57,4,4,23,5,0,23,2,2,21,0,0,13,0,0,7,0,1,8,2,2,4,0,0,4,0,0,49,10,2,47,0,3,44,9,2,40,0,2,30,8,1,30,0,0,4,0,0,4,0,0,4,0,0,4,0,0,3,0,0,4,0,0,4,0,0,5,0,0,2,0,0,3,0,0,2,0,0,3,0,0
1,2019020018,2019-10-05,50.96666666666667,4,5.033333333333333,20,1,4,20,1,3,11,0,0,13,1,0,3,0,0,5,0,2,16,0,0,18,2,0,32,7,0,46,0,14,23,6,0,37,0,12,15,5,0,27,0,9,2,0,0,4,0,3,2,0,0,3,0,3,2,0,0,3,0,2,0,0,0,3,0,2,2,0,0,1,0,2,2,0,0,1,0,2
1,2019020045,2019-10-09,46.1,7.8,6.1,24,2,3,33,2,6,23,1,0,18,0,1,3,0,0,11,2,1,6,4,0,8,0,0,33,7,3,48,3,13,25,6,2,35,2,11,19,4,2,24,2,8,0,0,0,2,0,2,0,0,0,1,0,2,0,0,0,1,0,1,2,0,0,6,1,0,2,0,0,5,0,1,2,0,0,5,0,1
1,2019020049,2019-10-10,57.65,4,3.35,25,2,1,22,1,2,30,0,1,25,1,0,10,0,0,3,3,0,4,0,0,6,0,0,50,4,0,31,1,9,37,3,0,21,1,7,29,2,0,16,1,5,3,0,0,1,0,2,2,0,0,1,0,2,2,0,0,1,0,2,7,0,0,3,1,0,2,1,0,1,0,0,2,1,0,1,0,0
1,2019020064,2019-10-12,47.75,8,4.25,20,3,0,19,3,5,10,0,1,22,1,0,6,0,1,6,1,0,8,0,0,6,0,0,39,8,3,45,2,8,29,6,2,35,1,8,25,5,1,27,1,4,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,1,0,1,2,0,0,1,0,0,4,1,0,3,1,0,4,1,0,3,1,0
1,2019020080,2019-10-14,48.46666666666667,4.316666666666666,7.216666666666667,23,1,3,21,2,2,21,1,3,30,0,0,4,0,1,5,0,0,6,0,0,6,2,2,29,8,1,47,1,11,20,7,1,39,1,7,17,3,1,28,1,5,4,0,0,5,0,1,4,0,0,5,0,1,4,0,0,4,0,1,3,0,0,8,0,0,1,1,0,4,0,1,1,1,0,4,0,1
1,2019020100,2019-10-17,40.583333333333336,8.816666666666666,10.6,16,6,3,21,5,6,17,0,0,10,1,0,10,0,2,7,1,0,14,2,2,10,4,2,38,15,3,40,1,11,30,14,3,36,1,9,23,13,2,24,0,7,4,1,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,2019020113,2019-10-19,40.88333333333333,7.116666666666666,12,16,3,3,32,4,7,12,0,0,9,1,3,6,0,1,4,0,1,8,5,4,21,0,2,27,14,2,42,1,18,18,11,2,25,1,12,14,8,2,17,1,7,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0
1,2019020157,2019-10-25,51.766666666666666,5.666666666666667,2.566666666666667,31,3,1,26,4,1,13,1,0,21,2,0,6,1,1,6,1,0,8,0,2,4,2,0,40,14,1,31,1,0,29,13,1,23,1,0,23,11,1,16,1,0,2,1,0,4,1,0,2,1,0,4,1,0,2,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,2019020188,2019-10-30,50.86666666666667,8.616666666666667,1.7833333333333334,29,2,1,15,7,0,18,1,0,14,2,0,7,0,0,6,1,0,10,0,0,0,2,0,50,11,2,40,2,2,42,9,2,29,2,1,31,9,2,21,1,1,4,1,1,6,0,1,4,1,1,6,0,1,4,1,1,4,0,1,3,0,0,0,0,0,3,2,1,3,0,0,3,3,0,3,0,0
1,2019020196,2019-11-01,52.833333333333336,6.166666666666667,6,33,7,6,28,2,4,25,1,3,26,1,0,4,0,0,9,0,0,8,0,5,16,0,5,37,7,2,42,2,5,27,4,2,34,2,4,21,3,2,26,1,4,1,2,0,3,0,0,1,2,0,3,0,0,1,2,0,2,0,0,4,1,0,1,0,0,2,0,1,0,0,0,2,0,1,0,0,0
