teamId,gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
1,2013020008,2013-10-03,55.416666666666664,2.5833333333333335,2,20,2,0,30,1,1,28,0,1,34,0,0,1,0,0,3,0,0,9,0,0,2,5,0,55,4,0,35,0,1,35,1,0,26,0,0,27,0,0,21,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,3,0,0,7,1,0,1,0,0,8,1,0,1,0,0
1,2013020016,2013-10-04,57,4,4,24,0,0,22,3,3,12,0,1,15,0,0,6,0,1,10,1,0,4,0,0,4,0,0,49,5,1,33,0,6,38,2,1,26,0,4,28,0,1,23,0,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,1,0,0,1,0,0,1,0,1,3,0,0,0,0,0,3,0,0,0,0,0
1,2013020035,2013-10-07,53.266666666666666,5.333333333333333,6.4,21,2,2,33,3,7,23,0,2,23,1,0,9,0,1,6,0,0,6,0,5,13,0,0,41,6,2,38,1,16,30,4,2,26,1,11,21,3,1,17,0,10,2,1,1,3,0,1,1,1,1,3,0,1,0,1,1,1,0,1,3,0,0,1,0,0,3,0,0,2,0,5,3,0,0,2,0,5
1,2013020043,2013-10-08,56.3,2,4,33,1,0,26,2,5,25,0,0,26,0,0,3,0,1,8,0,0,2,0,0,4,0,0,32,3,1,51,0,7,30,1,0,39,0,3,22,1,0,30,0,2,2,0,0,3,0,0,2,0,0,3,0,0,2,0,0,3,0,0,0,0,0,0,0,1,2,1,0,2,0,0,2,1,0,2,0,0
1,2013020063,2013-10-11,50.25,3.0833333333333335,6.666666666666667,19,1,3,28,0,2,10,0,0,13,1,0,4,0,0,6,1,0,2,0,2,8,0,0,44,5,0,45,0,10,29,3,0,37,0,7,19,2,0,25,0,4,2,0,0,1,0,2,2,0,0,1,0,2,1,0,0,1,0,2,5,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0
1,2013020077,2013-10-13,45.2,8.8,6,23,3,3,22,9,3,17,0,1,23,7,1,2,0,1,7,0,2,8,4,0,6,2,0,47,8,0,38,8,10,31,5,0,32,8,7,19,5,0,25,6,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,4,0,1,1,1,0,2,1,0,1,1,0,2,1,0
1,2013020101,2013-10-17,41.7,10.3,8,14,9,5,26,5,5,17,0,1,29,3,0,6,0,1,3,0,0,12,2,0,8,2,0,40,21,1,28,2,7,35,17,0,24,2,5,30,12,0,18,2,3,1,1,0,5,0,0,1,1,0,5,0,0,0,1,0,3,0,0,2,1,0,4,0,0,6,0,0,2,0,0,6,0,0,2,0,0
1,2013020116,2013-10-19,51.1,4.9,4,24,3,3,24,3,2,22,0,3,22,0,2,10,0,2,10,2,1,8,0,0,4,2,0,24,2,1,30,2,5,20,2,1,22,2,4,16,2,1,18,2,2,3,1,0,0,0,0,3,1,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,1,2,0,0,1,1,0,2,0,0,1,1,0
1,2013020131,2013-10-22,46.73333333333333,7.683333333333334,5.583333333333333,21,3,2,26,4,5,15,1,1,29,0,1,2,0,0,1,0,0,8,0,0,6,0,0,46,5,0,31,1,14,33,4,0,24,0,9,22,3,0,19,0,5,0,1,0,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
1,2013020140,2013-10-24,57.449999999999996,5.333333333333333,2.216666666666667,23,2,0,27,2,4,26,1,0,23,0,0,6,1,2,10,2,0,6,0,0,4,0,0,41,6,0,32,0,1,35,6,0,28,0,1,25,5,0,21,0,0,1,1,0,2,0,0,1,1,0,2,0,0,1,1,0,1,0,0,2,1,0,2,0,0,2,0,0,1,0,0,2,0,0,1,0,0
1,2013020155,2013-10-26,48.900000000000006,8.916666666666666,2.183333333333333,20,10,0,28,5,2,13,1,2,26,1,0,7,0,0,5,2,0,12,2,0,4,0,0,33,17,1,36,2,5,24,15,1,30,2,4,19,12,1,25,1,2,0,4,0,2,0,1,0,4,0,2,0,1,0,4,0,2,0,1,4,0,0,0,0,0,2,2,0,1,0,0,2,2,0,1,0,0
1,2013020179,2013-10-29,50.8,4,5.2,22,3,5,22,1,0,21,0,0,12,0,0,2,0,1,1,0,0,6,0,0,8,2,0,28,5,1,23,1,3,23,4,1,18,1,3,17,4,1,13,1,3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1,2013020203,2013-11-02,43.099999999999994,9.183333333333334,7.716666666666667,16,3,5,26,7,4,12,0,2,12,0,0,2,0,1,5,0,0,8,0,2,10,0,0,20,7,0,26,0,8,14,6,0,22,0,6,11,3,0,16,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,2013020214,2013-11-03,49.266666666666666,6,4.733333333333333,10,1,4,34,3,2,8,0,0,19,1,0,3,0,0,3,2,0,6,0,2,8,0,0,46,6,0,27,0,10,28,5,0,20,0,7,17,2,0,15,0,5,0,0,0,3,0,1,0,0,0,3,0,1,0,0,0,2,0,1,5,0,0,0,0,0,4,0,0,4,0,1,4,0,0,4,0,1
1,2013020232,2013-11-07,48,6,6,18,4,2,23,4,2,22,0,0,27,2,1,4,0,1,3,0,1,6,0,0,6,0,0,31,8,1,39,2,5,27,5,0,27,1,3,21,4,0,19,1,2,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,3,0,0,1,0,0
