teamId,gameId,gameTypeId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_neither_ev,CF_neither_pp,CF_neither_sh,CF_rush_ev,CF_rush_pp,CF_rush_sh,CF_rebound_ev,CF_rebound_pp,CF_rebound_sh,CF_both_ev,CF_both_pp,CF_both_sh,CA_neither_ev,CA_neither_pp,CA_neither_sh,CA_rush_ev,CA_rush_pp,CA_rush_sh,CA_rebound_ev,CA_rebound_pp,CA_rebound_sh,CA_both_ev,CA_both_pp,CA_both_sh,FF_neither_ev,FF_neither_pp,FF_neither_sh,FF_rush_ev,FF_rush_pp,FF_rush_sh,FF_rebound_ev,FF_rebound_pp,FF_rebound_sh,FF_both_ev,FF_both_pp,FF_both_sh,FA_neither_ev,FA_neither_pp,FA_neither_sh,FA_rush_ev,FA_rush_pp,FA_rush_sh,FA_rebound_ev,FA_rebound_pp,FA_rebound_sh,FA_both_ev,FA_both_pp,FA_both_sh,SF_neither_ev,SF_neither_pp,SF_neither_sh,SF_rush_ev,SF_rush_pp,SF_rush_sh,SF_rebound_ev,SF_rebound_pp,SF_rebound_sh,SF_both_ev,SF_both_pp,SF_both_sh,SA_neither_ev,SA_neither_pp,SA_neither_sh,SA_rush_ev,SA_rush_pp,SA_rush_sh,SA_rebound_ev,SA_rebound_pp,SA_rebound_sh,SA_both_ev,SA_both_pp,SA_both_sh,GF_neither_ev,GF_neither_pp,GF_neither_sh,GF_rush_ev,GF_rush_pp,GF_rush_sh,GF_rebound_ev,GF_rebound_pp,GF_rebound_sh,GF_both_ev,GF_both_pp,GF_both_sh,GA_neither_ev,GA_neither_pp,GA_neither_sh,GA_rush_ev,GA_rush_pp,GA_rush_sh,GA_rebound_ev,GA_rebound_pp,GA_rebound_sh,GA_both_ev,GA_both_pp,GA_both_sh,APF_neither_ev,APF_neither_pp,APF_neither_sh,APF_rush_ev,APF_rush_pp,APF_rush_sh,APF_rebound_ev,APF_rebound_pp,APF_rebound_sh,APF_both_ev,APF_both_pp,APF_both_sh,APA_neither_ev,APA_neither_pp,APA_neither_sh,APA_rush_ev,APA_rush_pp,APA_rush_sh,APA_rebound_ev,APA_rebound_pp,APA_rebound_sh,APA_both_ev,APA_both_pp,APA_both_sh,ASF_neither_ev,ASF_neither_pp,ASF_neither_sh,ASF_rush_ev,ASF_rush_pp,ASF_rush_sh,ASF_rebound_ev,ASF_rebound_pp,ASF_rebound_sh,ASF_both_ev,ASF_both_pp,ASF_both_sh,ASA_neither_ev,ASA_neither_pp,ASA_neither_sh,ASA_rush_ev,ASA_rush_pp,ASA_rush_sh,ASA_rebound_ev,ASA_rebound_pp,ASA_rebound_sh,ASA_both_ev,ASA_both_pp,ASA_both_sh,RCF_neither_ev,RCF_neither_pp,RCF_neither_sh,RCF_rush_ev,RCF_rush_pp,RCF_rush_sh,RCF_rebound_ev,RCF_rebound_pp,RCF_rebound_sh,RCF_both_ev,RCF_both_pp,RCF_both_sh,RCA_neither_ev,RCA_neither_pp,RCA_neither_sh,RCA_rush_ev,RCA_rush_pp,RCA_rush_sh,RCA_rebound_ev,RCA_rebound_pp,RCA_rebound_sh,RCA_both_ev,RCA_both_pp,RCA_both_sh
4,2018020561,2,2018-12-23,58.95,2.05,4,29,2,3,25,2,1,25,0,3,26,0,0,7,0,0,12,0,0,2,2,0,4,0,0,48,4,1,6,0,0,1,2,0,1,0,0,40,0,4,7,0,0,1,0,1,0,0,0,36,3,1,2,0,0,1,2,0,0,0,0,33,0,3,6,0,0,0,0,1,0,0,0,24,2,1,2,0,0,1,1,0,0,0,0,26,0,3,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4,2018020571,2,2018-12-27,50.916666666666664,4,5.383333333333334,30,4,3,26,4,1,16,0,1,16,0,0,6,0,0,7,0,1,11,0,0,6,7,0,48,7,0,5,1,0,3,1,0,0,0,0,40,2,6,3,0,0,3,0,1,0,1,0,33,6,0,3,1,0,2,1,0,0,0,0,31,2,6,2,0,0,3,0,1,0,1,0,25,3,0,1,1,0,2,1,0,0,0,0,24,2,6,2,0,0,1,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
4,2018020591,2,2018-12-29,52.18333333333334,3.75,4.066666666666666,36,7,1,14,3,1,19,1,1,20,0,1,3,0,0,8,1,1,4,0,0,2,2,2,48,5,0,3,0,0,1,1,0,0,0,0,50,2,7,4,1,0,2,1,0,0,0,0,40,5,0,3,0,0,1,1,0,0,0,0,32,1,7,3,0,0,2,1,0,0,0,0,25,5,0,3,0,0,1,1,0,0,0,0,26,1,3,3,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
4,2018020602,2,2018-12-31,53.43333333333333,4,2.566666666666667,32,4,1,22,0,3,16,0,1,16,2,0,5,0,0,27,2,0,4,0,0,2,2,0,41,6,0,6,0,1,3,0,0,0,1,0,45,1,5,5,1,1,3,0,3,0,0,1,23,6,0,4,0,1,3,0,0,0,0,0,29,0,5,5,1,1,3,0,3,0,0,1,14,5,0,4,0,0,0,0,0,0,0,0,20,0,2,4,1,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,1,0,0,0
4,2018020613,2,2019-01-01,52.28333333333333,4,3.716666666666667,37,3,3,14,1,1,13,1,2,16,0,0,2,1,0,7,0,0,2,2,0,4,0,0,47,6,0,4,0,0,4,1,0,0,0,0,47,0,7,1,0,0,3,0,0,0,0,0,32,3,0,4,0,0,4,1,0,0,0,0,35,0,5,0,0,0,2,0,0,0,0,0,24,2,0,3,0,0,3,0,0,0,0,0,24,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
4,2018020625,2,2019-01-03,49.93333333333334,6.066666666666666,4,33,7,4,27,2,2,14,0,1,15,2,0,1,0,1,4,2,1,6,4,2,10,0,0,49,12,1,7,0,0,3,2,0,0,0,0,36,2,4,1,0,0,1,0,0,0,0,0,35,9,1,4,0,0,3,2,0,0,0,0,28,2,3,0,0,0,1,0,0,0,0,0,23,6,1,3,0,0,2,2,0,0,0,0,24,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2018020636,2,2019-01-05,50.8,7.183333333333334,4,25,4,2,21,3,1,23,1,0,12,1,0,4,0,3,5,0,0,8,0,2,6,0,0,43,9,0,7,0,0,2,5,0,0,0,0,53,3,3,3,0,0,1,0,0,0,0,0,35,5,0,4,0,0,2,5,0,0,0,0,38,3,1,3,0,0,1,0,0,0,0,0,21,4,0,3,0,0,1,5,0,0,0,0,27,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2018020653,2,2019-01-07,57.03333333333333,0.48333333333333334,2.4833333333333334,35,0,1,22,1,0,29,0,0,20,0,1,4,0,1,14,0,1,2,0,0,2,2,0,46,1,0,2,0,0,0,0,0,0,0,0,42,1,3,6,0,0,4,0,0,0,0,0,31,1,0,2,0,0,0,0,0,0,0,0,34,1,2,5,0,0,3,0,0,0,0,0,22,1,0,2,0,0,0,0,0,0,0,0,27,1,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
4,2018020661,2,2019-01-08,44.68333333333334,8.066666666666666,7.25,30,9,6,12,7,0,22,0,1,11,4,0,8,2,1,5,1,2,8,7,0,4,17,2,33,15,3,8,1,0,3,2,0,0,0,0,36,1,10,4,1,0,0,0,1,0,0,0,23,10,3,5,1,0,2,2,0,0,0,0,27,0,8,3,1,0,0,0,0,0,0,0,19,9,2,5,1,0,2,2,0,0,0,0,19,0,4,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2018020674,2,2019-01-10,52,4,4,22,3,3,26,2,3,18,0,0,21,0,0,6,0,2,8,2,1,4,2,0,2,2,2,30,11,4,3,1,0,2,0,0,0,0,0,47,0,10,4,0,0,5,0,0,1,0,0,20,6,4,3,1,0,1,0,0,0,0,0,38,0,5,3,0,0,2,0,0,1,0,0,13,4,2,2,0,0,1,0,0,0,0,0,27,0,5,3,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0
4,2018020687,2,2019-01-12,45.81666666666667,5.066666666666666,9.116666666666667,27,4,4,23,3,4,13,0,4,9,1,0,1,0,1,4,0,0,6,0,4,10,0,4,45,18,2,1,0,0,2,0,0,0,0,0,30,3,12,4,0,0,2,0,0,0,0,0,35,14,2,1,0,0,2,0,0,0,0,0,20,3,9,3,0,0,2,0,0,0,0,0,26,5,1,1,0,0,1,0,0,0,0,0,17,1,4,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,2018020708,2,2019-01-14,46.81666666666667,8.916666666666666,4.266666666666667,28,5,5,17,2,2,14,2,1,18,2,1,4,1,1,9,2,1,6,4,2,6,0,2,31,10,2,3,1,1,2,0,0,0,0,0,44,2,8,4,1,0,7,0,3,0,0,0,22,10,2,3,1,1,2,0,0,0,0,0,32,2,3,3,1,0,6,0,2,0,0,0,14,7,2,1,0,1,2,0,0,0,0,0,25,2,1,3,1,0,5,0,1,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,0,1,0,0,0
4,2018020722,2,2019-01-16,47.7,2.8833333333333333,9.416666666666666,21,3,4,29,1,7,16,0,1,17,1,0,9,0,0,13,0,0,4,0,2,9,0,12,28,3,0,2,0,0,1,0,0,0,0,0,51,2,20,4,0,0,7,0,0,0,0,0,21,2,0,2,0,0,1,0,0,0,0,0,31,2,12,3,0,0,6,0,0,0,0,0,16,2,0,1,0,0,0,0,0,0,0,0,22,2,10,3,0,0,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
4,2018020743,2,2019-01-19,54,4,2,21,4,1,23,1,2,15,1,1,29,0,1,6,0,0,19,0,0,4,0,0,2,0,0,34,6,1,6,1,1,1,1,0,0,0,0,51,1,4,10,0,1,3,0,0,0,0,0,21,4,1,3,1,1,1,1,0,0,0,0,30,1,3,9,0,1,3,0,0,0,0,0,14,3,1,3,1,0,1,1,0,0,0,0,20,1,2,8,0,1,3,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
4,2018020771,2,2019-01-28,50.06666666666666,4,5.933333333333334,25,2,5,18,1,5,18,0,0,26,1,1,9,0,0,10,2,1,4,0,0,6,0,0,43,4,2,2,0,0,4,2,0,1,0,0,40,3,15,4,0,0,1,0,1,0,0,0,31,4,2,2,0,0,4,2,0,0,0,0,26,3,10,3,0,0,0,0,1,0,0,0,18,4,1,2,0,0,4,2,0,0,0,0,20,2,8,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4,2018020774,2,2019-01-29,52,4,4,27,3,3,19,1,5,20,0,1,26,0,0,11,0,0,11,0,2,4,0,0,2,0,2,26,1,0,0,0,0,2,0,0,1,0,0,43,3,13,4,0,0,1,0,2,0,0,0,20,0,0,0,0,0,2,0,0,1,0,0,28,2,10,4,0,0,1,0,2,0,0,0,16,0,0,0,0,0,2,0,0,1,0,0,20,2,9,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
4,2018020778,2,2019-01-31,57.81666666666666,3.816666666666667,1.3,30,5,1,19,0,2,18,0,0,13,0,0,12,0,1,10,0,0,4,0,0,2,0,0,49,13,1,2,0,0,2,0,0,0,0,0,46,1,5,1,0,0,2,0,1,0,0,0,31,11,1,2,0,0,2,0,0,0,0,0,31,1,4,1,0,0,1,0,0,0,0,0,29,7,1,2,0,0,2,0,0,0,0,0,20,1,2,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
4,2018020789,2,2019-02-02,48.86666666666667,7.15,6,20,7,4,23,4,4,19,0,1,17,2,1,7,0,0,6,2,0,10,2,0,8,0,0,38,16,0,2,0,0,6,5,0,0,0,0,46,3,9,3,0,0,5,0,3,0,0,0,28,11,0,2,0,0,6,4,0,0,0,0,36,3,6,3,0,0,3,0,3,0,0,0,20,10,0,1,0,0,4,4,0,0,0,0,28,3,4,3,0,0,3,0,3,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,1,0,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0
4,2018020807,2,2019-02-04,48.45,5.55,6,18,3,4,18,3,6,16,0,1,19,0,1,5,1,2,5,1,3,4,2,0,6,0,0,36,8,3,0,0,0,3,0,0,0,0,0,52,3,14,4,0,0,3,0,7,0,0,0,29,6,3,0,0,0,2,0,0,0,0,0,29,3,8,4,0,0,2,0,7,0,0,0,22,4,2,0,0,0,2,0,0,0,0,0,22,2,6,4,0,0,2,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,2,0,0,0
4,2018020826,2,2019-02-07,61,4,0,28,2,0,27,3,0,22,0,0,22,1,0,4,0,0,13,1,0,4,0,0,0,0,0,49,7,0,3,0,0,1,1,0,1,0,0,48,1,0,8,0,0,5,0,0,0,0,0,36,6,0,2,0,0,0,1,0,1,0,0,40,1,0,6,0,0,5,0,0,0,0,0,24,6,0,2,0,0,0,0,0,0,0,0,30,0,0,5,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
4,2018020842,2,2019-02-09,45.333333333333336,9.066666666666666,5.6,29,4,3,17,7,4,9,0,1,11,2,1,7,0,0,7,2,1,12,0,0,4,4,2,45,17,1,4,0,0,1,0,0,0,0,0,40,0,8,6,0,1,7,0,0,0,0,0,38,10,1,3,0,0,1,0,0,0,0,0,24,0,7,6,0,1,5,0,0,0,0,0,27,8,1,3,0,0,1,0,0,0,0,0,19,0,5,4,0,0,4,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0
4,2018020860,2,2019-02-11,47.1,10.9,2,27,6,1,21,4,1,26,1,2,21,2,0,5,1,0,10,3,0,16,2,0,2,2,0,58,19,0,1,0,0,2,2,0,0,0,0,37,2,1,6,0,0,4,0,0,0,0,0,46,15,0,1,0,0,2,2,0,0,0,0,24,1,1,6,0,0,3,0,0,0,0,0,36,10,0,1,0,0,2,2,0,0,0,0,21,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
4,2018020871,2,2019-02-12,43.983333333333334,5.866666666666666,10.15,25,4,9,21,3,7,12,0,2,12,1,2,4,0,0,1,0,2,8,0,0,10,0,2,29,8,1,1,0,0,0,1,0,0,0,0,48,1,10,4,0,2,7,0,1,0,0,1,25,8,1,1,0,0,0,1,0,0,0,0,37,1,5,4,0,1,5,0,1,0,0,0,17,6,1,1,0,0,0,1,0,0,0,0,26,0,4,4,0,1,3,0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,0,0,0,0,0
4,2018020892,2,2019-02-16,55.6,3.85,2,30,3,3,31,0,1,26,0,2,20,1,0,6,0,1,7,1,0,4,0,2,4,0,0,44,4,1,2,0,0,7,0,0,1,0,0,42,1,5,8,0,0,3,0,0,1,0,0,29,4,1,1,0,0,5,0,0,1,0,0,29,1,5,5,0,0,3,0,0,1,0,0,22,3,1,0,0,0,5,0,0,1,0,0,24,1,4,5,0,0,3,0,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
4,2018020907,2,2019-02-17,54,2,4,27,0,1,26,1,2,18,0,0,26,0,0,2,0,0,10,0,0,7,0,0,9,0,0,38,1,2,4,0,0,3,0,0,0,0,0,49,0,14,5,0,0,6,0,0,0,0,0,25,1,1,3,0,0,2,0,0,0,0,0,36,0,10,4,0,0,4,0,0,0,0,0,19,0,1,2,0,0,1,0,0,0,0,0,24,0,8,4,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0
4,2018020918,2,2019-02-19,47.15,6,6.85,23,6,4,17,4,1,23,0,3,21,1,0,3,0,1,12,1,0,8,0,0,4,12,4,40,9,1,3,0,0,5,2,0,0,0,0,35,1,12,6,0,0,4,0,2,1,0,0,27,5,0,3,0,0,5,1,0,0,0,0,26,1,7,5,0,0,4,0,2,1,0,0,19,5,0,1,0,0,4,1,0,0,0,0,18,1,5,3,0,0,3,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0
4,2018020934,2,2019-02-21,54,6,0,29,2,0,30,2,0,22,0,0,17,2,0,6,0,0,21,0,0,6,0,2,2,0,0,38,8,0,6,0,0,4,1,0,0,1,0,50,3,0,8,0,0,2,0,0,1,0,0,27,8,0,3,0,0,3,0,0,0,1,0,39,2,0,4,0,0,2,0,0,1,0,0,19,6,0,3,0,0,1,0,0,0,1,0,32,2,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
4,2018020953,2,2019-02-23,58.71666666666667,3.2666666666666666,0,36,4,0,26,5,0,30,0,0,34,1,0,5,1,0,13,0,0,8,0,2,4,2,0,42,15,0,4,0,0,4,3,0,1,0,0,51,1,0,7,0,0,8,0,0,0,0,0,30,11,0,3,0,0,3,3,0,0,0,0,40,1,0,7,0,0,7,0,0,0,0,0,24,7,0,0,0,0,3,3,0,0,0,0,30,1,0,6,0,0,6,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0
4,2018020970,2,2019-02-26,51.516666666666666,4,4.483333333333333,28,2,2,19,1,1,25,0,0,18,1,1,5,1,2,12,1,0,6,2,2,10,2,0,55,3,1,4,0,1,6,0,0,0,0,0,46,1,7,6,0,0,1,0,0,1,0,0,43,2,1,3,0,1,4,0,0,0,0,0,32,1,6,4,0,0,1,0,0,1,0,0,34,2,1,3,0,1,4,0,0,0,0,0,25,1,5,3,0,0,1,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
