gameId,xGA_ev,xGA_pp,xGA_sh
2014020030,1.7291187723566497,0.26355188852959816,0
2014020083,2.6729047934542516,0.6534971999196684,0
2014020130,0.14248645268847865,0.02618625696210933,0
2014020167,3.437303861225579,1.1677346167036013,0.00476280077890893
2014020247,1.3418794573965067,0.7620246446569904,0.00367332424030726
2014020265,1.3973768575988423,0.7695610754872996,0.292901246241362
2014020307,3.1701772034515434,2.063680766031578,0.25851308841621773
2014020353,1.335857352294062,0.49733566817489755,0
2014020385,1.4000463090393778,0.2561349584549267,0
2014020400,1.8283781570808004,1.056507988877379,0.1219297175753771
2014020444,2.2213411779462384,0.8789114100891972,0
2014020463,1.9589555840511284,0.6494401173960733,0.09488943528636928
2014020479,2.1354733687524177,1.0161775498223684,0.03808800711734973
2014020500,0.41844509394617274,3.595788020419412,0.06583414757799533
2014020510,1.0819744206031452,0.783111359823504,0.06618279535527681
2014020523,2.0772483097244145,0.04194952331194557,0.16515192856341906
2014020540,2.4222554215662866,0.36463502373333734,0
2014020553,2.740246542971881,0.40073418914652104,0.06178392924987241
2014020639,1.283872473084868,0.34713842490533403,0
2014020645,0.9679476315127961,0.7021845121406599,0.00170037233663573
2014020669,1.528040331941308,0.5453384981371987,0.16574241988266017
2014020680,1.0940398803408025,0.27651199176928054,0
2014020687,0.6001223313013198,0.20476816398938802,0
2014020706,1.4772702181848543,0.5654997866102875,0.09437393082842813
2014020719,1.713970745508565,0.10492985155752466,0
2014020741,1.6039486094331212,0.7797005655839067,0.00204464255495985
2014020752,1.2313853165473636,0.12906543124477202,0
2014020780,0.7491307641376491,0.29708239078644616,0
2014020794,2.0111018431750254,0,0.0567577082931759
2014020805,1.8535187740813555,0.8920477799624688,0.06731081751078401
2014020815,1.6616621256158248,0.5699062903943272,0
2014020828,1.7369342764381386,0.3001140944025522,0
2014020844,1.4606495021211519,0.11114819967731376,0
2014020855,2.7711490371722096,0.7063869874544697,0.09080399135455285
2014020872,1.1484744462676486,0,0
2014020891,0.6594302379613315,0.22365692139437204,0.12292965738729196
2014020901,1.0712385067982506,0.12866587186693057,0
2014020913,1.145909324245141,0.08086423318643479,0
2014020930,1.1213203888609515,1.9072309839149153,0.00129898674150425
2014020947,1.3167862037680786,1.02865845492592,0.07504439172837703
2014020958,1.6351784032732657,0.06448158909029288,0.00261205843187942
2014020965,2.27543640782162,0.5447046499731775,0
2014020982,1.0094770252797034,0.8814824577092402,0.145683157704165
2014020997,1.2545133984241568,0,0.06110887875700239
2014021016,0.9229183005718914,0.9736564660572089,0.40023990044766933
2014021026,3.081115711969023,0.3266894995247213,0
2014021045,1.0299950767978976,0.6528131876866496,0
2014021057,2.413192941368699,0.3648977403493098,0
2014021066,1.462786255558311,0.5413996183435211,0
2014021085,2.4544646559658783,0.3006101240784408,0.16554625274967671
2014021090,3.2263435843587547,0.13773862472915546,0
2014021112,1.6458452020203782,0,0.1177064695400032
2014021125,1.2249054480787553,1.1632594359729316,0.05813345620729239
2014021159,0.9877689277589207,0.6253344043628436,0.10733479149725024
2014021175,2.102202163695366,0.29940339281780387,0.5394284201886872
2014021187,1.6921772435623452,0.9798049715876961,0
2014021196,1.3573473616617417,0,0
2014021226,0.7244915303483288,0.14066509903059435,0.03278234421041405
2014030151,1.7490121983595,0.5532518563200022,0.1624814215066599
2014030152,1.2342380962220199,0.3447981973339356,0
2014030153,0.8224369974652486,0,0.08461973135964207
2014030154,1.6448713516269202,0.4017439982741645,0
2014030155,1.7428476698341226,0.674716272631487,0
2014030156,1.649933190266795,0.16529404732528102,0
2014030231,2.2401386963706806,0,0.01889720778118355
2014030232,2.033287691684827,0.17908572165681813,0.15562568372438418
2014030233,1.7173741505381652,0.06977136183682289,0
2014030234,1.4337042748959494,0.42696966448062756,0
